#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   634    0.18440E+04    0.11698E+02    0.19700E-07    0.22722E-07    0.17659E-02    0.11698E+02    0.28378E+02    0.27600E-08   -0.32617E-10    0.89623E-06    0.19700E-07    0.27600E-08    0.29058E-13    0.90324E-08    0.80593E-08    0.22722E-07   -0.32617E-10    0.90324E-08    0.11047E+00    0.30317E-03    0.17659E-02    0.89623E-06    0.80593E-08    0.30317E-03    0.11012E-01
   635    0.18368E+04    0.10562E+02    0.19383E-07    0.21289E-07    0.17529E-02    0.10562E+02    0.28645E+02    0.27741E-08   -0.30560E-10    0.90374E-06    0.19383E-07    0.27741E-08    0.28896E-13    0.90174E-08    0.80396E-08    0.21289E-07   -0.30560E-10    0.90174E-08    0.11064E+00    0.30359E-03    0.17529E-02    0.90374E-06    0.80396E-08    0.30359E-03    0.11020E-01
   636    0.18296E+04    0.94012E+01    0.19065E-07    0.19824E-07    0.17401E-02    0.94012E+01    0.28911E+02    0.27878E-08   -0.28457E-10    0.91008E-06    0.19065E-07    0.27878E-08    0.28736E-13    0.90025E-08    0.80199E-08    0.19824E-07   -0.28457E-10    0.90025E-08    0.11080E+00    0.30402E-03    0.17401E-02    0.91008E-06    0.80199E-08    0.30402E-03    0.11028E-01
   637    0.18227E+04    0.82143E+01    0.18748E-07    0.18334E-07    0.17273E-02    0.82143E+01    0.29171E+02    0.28011E-08   -0.26318E-10    0.91521E-06    0.18748E-07    0.28011E-08    0.28576E-13    0.89877E-08    0.80004E-08    0.18334E-07   -0.26318E-10    0.89877E-08    0.11097E+00    0.30444E-03    0.17273E-02    0.91521E-06    0.80004E-08    0.30444E-03    0.11035E-01
   638    0.18159E+04    0.70037E+01    0.18432E-07    0.16826E-07    0.17146E-02    0.70037E+01    0.29430E+02    0.28139E-08   -0.24153E-10    0.91907E-06    0.18432E-07    0.28139E-08    0.28418E-13    0.89729E-08    0.79810E-08    0.16826E-07   -0.24153E-10    0.89729E-08    0.11114E+00    0.30487E-03    0.17146E-02    0.91907E-06    0.79810E-08    0.30487E-03    0.11043E-01
   639    0.18092E+04    0.57686E+01    0.18116E-07    0.15307E-07    0.17021E-02    0.57686E+01    0.29686E+02    0.28263E-08   -0.21973E-10    0.92161E-06    0.18116E-07    0.28263E-08    0.28261E-13    0.89581E-08    0.79616E-08    0.15307E-07   -0.21973E-10    0.89581E-08    0.11131E+00    0.30529E-03    0.17021E-02    0.92161E-06    0.79616E-08    0.30529E-03    0.11051E-01
   640    0.18027E+04    0.45104E+01    0.17800E-07    0.13786E-07    0.16897E-02    0.45104E+01    0.29939E+02    0.28382E-08   -0.19789E-10    0.92277E-06    0.17800E-07    0.28382E-08    0.28105E-13    0.89434E-08    0.79423E-08    0.13786E-07   -0.19789E-10    0.89434E-08    0.11147E+00    0.30571E-03    0.16897E-02    0.92277E-06    0.79423E-08    0.30571E-03    0.11059E-01
   641    0.17963E+04    0.32291E+01    0.17486E-07    0.12268E-07    0.16773E-02    0.32291E+01    0.30188E+02    0.28497E-08   -0.17610E-10    0.92251E-06    0.17486E-07    0.28497E-08    0.27950E-13    0.89287E-08    0.79231E-08    0.12268E-07   -0.17610E-10    0.89287E-08    0.11164E+00    0.30614E-03    0.16773E-02    0.92251E-06    0.79231E-08    0.30614E-03    0.11067E-01
   642    0.17899E+04    0.19255E+01    0.17172E-07    0.10762E-07    0.16652E-02    0.19255E+01    0.30433E+02    0.28608E-08   -0.15448E-10    0.92077E-06    0.17172E-07    0.28608E-08    0.27796E-13    0.89141E-08    0.79040E-08    0.10762E-07   -0.15448E-10    0.89141E-08    0.11181E+00    0.30657E-03    0.16652E-02    0.92077E-06    0.79040E-08    0.30657E-03    0.11074E-01
   643    0.17838E+04    0.59994E+00    0.16858E-07    0.92744E-08    0.16531E-02    0.59994E+00    0.30677E+02    0.28715E-08   -0.13313E-10    0.91749E-06    0.16858E-07    0.28715E-08    0.27643E-13    0.88995E-08    0.78849E-08    0.92744E-08   -0.13313E-10    0.88995E-08    0.11197E+00    0.30699E-03    0.16531E-02    0.91749E-06    0.78849E-08    0.30699E-03    0.11082E-01
   644    0.17779E+04   -0.74687E+00    0.16546E-07    0.78130E-08    0.16412E-02   -0.74687E+00    0.30914E+02    0.28817E-08   -0.11215E-10    0.91263E-06    0.16546E-07    0.28817E-08    0.27492E-13    0.88850E-08    0.78660E-08    0.78130E-08   -0.11215E-10    0.88850E-08    0.11214E+00    0.30742E-03    0.16412E-02    0.91263E-06    0.78660E-08    0.30742E-03    0.11090E-01
   645    0.17721E+04   -0.21147E+01    0.16234E-07    0.63849E-08    0.16294E-02   -0.21147E+01    0.31149E+02    0.28914E-08   -0.91653E-11    0.90613E-06    0.16234E-07    0.28914E-08    0.27341E-13    0.88705E-08    0.78471E-08    0.63849E-08   -0.91653E-11    0.88705E-08    0.11231E+00    0.30785E-03    0.16294E-02    0.90613E-06    0.78471E-08    0.30785E-03    0.11098E-01
   646    0.17664E+04   -0.35028E+01    0.15923E-07    0.49974E-08    0.16177E-02   -0.35028E+01    0.31381E+02    0.29008E-08   -0.71736E-11    0.89793E-06    0.15923E-07    0.29008E-08    0.27191E-13    0.88561E-08    0.78283E-08    0.49974E-08   -0.71736E-11    0.88561E-08    0.11247E+00    0.30827E-03    0.16177E-02    0.89793E-06    0.78283E-08    0.30827E-03    0.11105E-01
   647    0.17610E+04   -0.49112E+01    0.15613E-07    0.36579E-08    0.16062E-02   -0.49112E+01    0.31608E+02    0.29097E-08   -0.52508E-11    0.88799E-06    0.15613E-07    0.29097E-08    0.27043E-13    0.88417E-08    0.78096E-08    0.36579E-08   -0.52508E-11    0.88417E-08    0.11264E+00    0.30870E-03    0.16062E-02    0.88799E-06    0.78096E-08    0.30870E-03    0.11113E-01
   648    0.17556E+04   -0.63379E+01    0.15304E-07    0.23736E-08    0.15949E-02   -0.63379E+01    0.31832E+02    0.29181E-08   -0.34072E-11    0.87625E-06    0.15304E-07    0.29181E-08    0.26895E-13    0.88274E-08    0.77910E-08    0.23736E-08   -0.34072E-11    0.88274E-08    0.11281E+00    0.30913E-03    0.15949E-02    0.87625E-06    0.77910E-08    0.30913E-03    0.11121E-01
   649    0.17505E+04   -0.77838E+01    0.14996E-07    0.11519E-08    0.15837E-02   -0.77838E+01    0.32051E+02    0.29261E-08   -0.16535E-11    0.86265E-06    0.14996E-07    0.29261E-08    0.26749E-13    0.88131E-08    0.77724E-08    0.11519E-08   -0.16535E-11    0.88131E-08    0.11297E+00    0.30956E-03    0.15837E-02    0.86265E-06    0.77724E-08    0.30956E-03    0.11129E-01
   650    0.17455E+04   -0.92472E+01    0.14689E-07   -0.53423E-29    0.15726E-02   -0.92472E+01    0.32265E+02    0.29337E-08    0.55135E-31    0.84715E-06    0.14689E-07    0.29337E-08    0.26603E-13    0.87988E-08    0.77540E-08   -0.53423E-29    0.55135E-31    0.87988E-08    0.11314E+00    0.30999E-03    0.15726E-02    0.84715E-06    0.77540E-08    0.30999E-03    0.11136E-01
   651    0.17407E+04   -0.10728E+02    0.14383E-07   -0.10763E-08    0.15618E-02   -0.10728E+02    0.32477E+02    0.29409E-08    0.15449E-11    0.82971E-06    0.14383E-07    0.29409E-08    0.26459E-13    0.87846E-08    0.77356E-08   -0.10763E-08    0.15449E-11    0.87846E-08    0.11331E+00    0.31041E-03    0.15618E-02    0.82971E-06    0.77356E-08    0.31041E-03    0.11144E-01
   652    0.17360E+04   -0.12226E+02    0.14079E-07   -0.20773E-08    0.15511E-02   -0.12226E+02    0.32684E+02    0.29476E-08    0.29819E-11    0.81040E-06    0.14079E-07    0.29476E-08    0.26316E-13    0.87705E-08    0.77172E-08   -0.20773E-08    0.29819E-11    0.87705E-08    0.11348E+00    0.31084E-03    0.15511E-02    0.81040E-06    0.77172E-08    0.31084E-03    0.11152E-01
   653    0.17316E+04   -0.13740E+02    0.13775E-07   -0.30051E-08    0.15405E-02   -0.13740E+02    0.32886E+02    0.29538E-08    0.43137E-11    0.78930E-06    0.13775E-07    0.29538E-08    0.26173E-13    0.87564E-08    0.76990E-08   -0.30051E-08    0.43137E-11    0.87564E-08    0.11364E+00    0.31127E-03    0.15405E-02    0.78930E-06    0.76990E-08    0.31127E-03    0.11160E-01
   654    0.17273E+04   -0.15268E+02    0.13473E-07   -0.38616E-08    0.15301E-02   -0.15268E+02    0.33083E+02    0.29596E-08    0.55432E-11    0.76651E-06    0.13473E-07    0.29596E-08    0.26032E-13    0.87423E-08    0.76808E-08   -0.38616E-08    0.55432E-11    0.87423E-08    0.11381E+00    0.31170E-03    0.15301E-02    0.76651E-06    0.76808E-08    0.31170E-03    0.11167E-01
   655    0.17231E+04   -0.16812E+02    0.13172E-07   -0.46488E-08    0.15199E-02   -0.16812E+02    0.33277E+02    0.29650E-08    0.66732E-11    0.74210E-06    0.13172E-07    0.29650E-08    0.25891E-13    0.87283E-08    0.76628E-08   -0.46488E-08    0.66732E-11    0.87283E-08    0.11398E+00    0.31214E-03    0.15199E-02    0.74210E-06    0.76628E-08    0.31214E-03    0.11175E-01
   656    0.17192E+04   -0.18370E+02    0.12873E-07   -0.53686E-08    0.15098E-02   -0.18370E+02    0.33466E+02    0.29700E-08    0.77064E-11    0.71616E-06    0.12873E-07    0.29700E-08    0.25751E-13    0.87143E-08    0.76447E-08   -0.53686E-08    0.77064E-11    0.87143E-08    0.11414E+00    0.31257E-03    0.15098E-02    0.71616E-06    0.76447E-08    0.31257E-03    0.11183E-01
   657    0.17154E+04   -0.19941E+02    0.12574E-07   -0.60229E-08    0.14998E-02   -0.19941E+02    0.33650E+02    0.29745E-08    0.86457E-11    0.68879E-06    0.12574E-07    0.29745E-08    0.25613E-13    0.87004E-08    0.76268E-08   -0.60229E-08    0.86457E-11    0.87004E-08    0.11431E+00    0.31300E-03    0.14998E-02    0.68879E-06    0.76268E-08    0.31300E-03    0.11190E-01
   658    0.17118E+04   -0.21525E+02    0.12277E-07   -0.66138E-08    0.14900E-02   -0.21525E+02    0.33829E+02    0.29786E-08    0.94939E-11    0.66007E-06    0.12277E-07    0.29786E-08    0.25475E-13    0.86865E-08    0.76089E-08   -0.66138E-08    0.94939E-11    0.86865E-08    0.11448E+00    0.31343E-03    0.14900E-02    0.66007E-06    0.76089E-08    0.31343E-03    0.11198E-01
   659    0.17084E+04   -0.23121E+02    0.11981E-07   -0.71432E-08    0.14804E-02   -0.23121E+02    0.34004E+02    0.29823E-08    0.10254E-10    0.63008E-06    0.11981E-07    0.29823E-08    0.25338E-13    0.86726E-08    0.75912E-08   -0.71432E-08    0.10254E-10    0.86726E-08    0.11464E+00    0.31386E-03    0.14804E-02    0.63008E-06    0.75912E-08    0.31386E-03    0.11206E-01
   660    0.17052E+04   -0.24728E+02    0.11687E-07   -0.76130E-08    0.14709E-02   -0.24728E+02    0.34173E+02    0.29856E-08    0.10928E-10    0.59891E-06    0.11687E-07    0.29856E-08    0.25203E-13    0.86588E-08    0.75734E-08   -0.76130E-08    0.10928E-10    0.86588E-08    0.11481E+00    0.31429E-03    0.14709E-02    0.59891E-06    0.75734E-08    0.31429E-03    0.11214E-01
   661    0.17022E+04   -0.26345E+02    0.11394E-07   -0.80251E-08    0.14615E-02   -0.26345E+02    0.34337E+02    0.29884E-08    0.11520E-10    0.56665E-06    0.11394E-07    0.29884E-08    0.25068E-13    0.86451E-08    0.75558E-08   -0.80251E-08    0.11520E-10    0.86451E-08    0.11498E+00    0.31473E-03    0.14615E-02    0.56665E-06    0.75558E-08    0.31473E-03    0.11221E-01
   662    0.16994E+04   -0.27973E+02    0.11102E-07   -0.83817E-08    0.14522E-02   -0.27973E+02    0.34497E+02    0.29909E-08    0.12032E-10    0.53339E-06    0.11102E-07    0.29909E-08    0.24934E-13    0.86314E-08    0.75382E-08   -0.83817E-08    0.12032E-10    0.86314E-08    0.11514E+00    0.31516E-03    0.14522E-02    0.53339E-06    0.75382E-08    0.31516E-03    0.11229E-01
   663    0.16967E+04   -0.29611E+02    0.10812E-07   -0.86845E-08    0.14431E-02   -0.29611E+02    0.34651E+02    0.29929E-08    0.12466E-10    0.49921E-06    0.10812E-07    0.29929E-08    0.24801E-13    0.86177E-08    0.75207E-08   -0.86845E-08    0.12466E-10    0.86177E-08    0.11531E+00    0.31559E-03    0.14431E-02    0.49921E-06    0.75207E-08    0.31559E-03    0.11237E-01
   664    0.16942E+04   -0.31256E+02    0.10524E-07   -0.89356E-08    0.14341E-02   -0.31256E+02    0.34800E+02    0.29945E-08    0.12827E-10    0.46420E-06    0.10524E-07    0.29945E-08    0.24668E-13    0.86040E-08    0.75033E-08   -0.89356E-08    0.12827E-10    0.86040E-08    0.11548E+00    0.31603E-03    0.14341E-02    0.46420E-06    0.75033E-08    0.31603E-03    0.11244E-01
   665    0.16919E+04   -0.32910E+02    0.10236E-07   -0.91368E-08    0.14253E-02   -0.32910E+02    0.34943E+02    0.29957E-08    0.13116E-10    0.42844E-06    0.10236E-07    0.29957E-08    0.24537E-13    0.85905E-08    0.74860E-08   -0.91368E-08    0.13116E-10    0.85905E-08    0.11564E+00    0.31646E-03    0.14253E-02    0.42844E-06    0.74860E-08    0.31646E-03    0.11252E-01
   666    0.16898E+04   -0.34571E+02    0.99508E-08   -0.92903E-08    0.14166E-02   -0.34571E+02    0.35082E+02    0.29965E-08    0.13336E-10    0.39203E-06    0.99508E-08    0.29965E-08    0.24407E-13    0.85769E-08    0.74687E-08   -0.92903E-08    0.13336E-10    0.85769E-08    0.11581E+00    0.31690E-03    0.14166E-02    0.39203E-06    0.74687E-08    0.31690E-03    0.11259E-01
   667    0.16879E+04   -0.36239E+02    0.96666E-08   -0.93978E-08    0.14080E-02   -0.36239E+02    0.35215E+02    0.29969E-08    0.13490E-10    0.35505E-06    0.96666E-08    0.29969E-08    0.24277E-13    0.85634E-08    0.74515E-08   -0.93978E-08    0.13490E-10    0.85634E-08    0.11598E+00    0.31733E-03    0.14080E-02    0.35505E-06    0.74515E-08    0.31733E-03    0.11267E-01
   668    0.16861E+04   -0.37912E+02    0.93840E-08   -0.94615E-08    0.13995E-02   -0.37912E+02    0.35342E+02    0.29969E-08    0.13582E-10    0.31758E-06    0.93840E-08    0.29969E-08    0.24149E-13    0.85499E-08    0.74343E-08   -0.94615E-08    0.13582E-10    0.85499E-08    0.11614E+00    0.31777E-03    0.13995E-02    0.31758E-06    0.74343E-08    0.31777E-03    0.11275E-01
   669    0.16847E+04   -0.39591E+02    0.91030E-08   -0.94831E-08    0.13911E-02   -0.39591E+02    0.35465E+02    0.29965E-08    0.13613E-10    0.27972E-06    0.91030E-08    0.29965E-08    0.24021E-13    0.85365E-08    0.74173E-08   -0.94831E-08    0.13613E-10    0.85365E-08    0.11631E+00    0.31820E-03    0.13911E-02    0.27972E-06    0.74173E-08    0.31820E-03    0.11282E-01
   670    0.16833E+04   -0.41273E+02    0.88236E-08   -0.94648E-08    0.13828E-02   -0.41273E+02    0.35581E+02    0.29957E-08    0.13586E-10    0.24155E-06    0.88236E-08    0.29957E-08    0.23894E-13    0.85231E-08    0.74003E-08   -0.94648E-08    0.13586E-10    0.85231E-08    0.11648E+00    0.31864E-03    0.13828E-02    0.24155E-06    0.74003E-08    0.31864E-03    0.11290E-01
   671    0.16822E+04   -0.42960E+02    0.85458E-08   -0.94083E-08    0.13747E-02   -0.42960E+02    0.35693E+02    0.29945E-08    0.13505E-10    0.20316E-06    0.85458E-08    0.29945E-08    0.23768E-13    0.85098E-08    0.73833E-08   -0.94083E-08    0.13505E-10    0.85098E-08    0.11664E+00    0.31907E-03    0.13747E-02    0.20316E-06    0.73833E-08    0.31907E-03    0.11298E-01
   672    0.16812E+04   -0.44650E+02    0.82696E-08   -0.93158E-08    0.13667E-02   -0.44650E+02    0.35798E+02    0.29929E-08    0.13373E-10    0.16462E-06    0.82696E-08    0.29929E-08    0.23643E-13    0.84965E-08    0.73665E-08   -0.93158E-08    0.13373E-10    0.84965E-08    0.11681E+00    0.31951E-03    0.13667E-02    0.16462E-06    0.73665E-08    0.31951E-03    0.11305E-01
   673    0.16805E+04   -0.46341E+02    0.79952E-08   -0.91891E-08    0.13587E-02   -0.46341E+02    0.35899E+02    0.29910E-08    0.13191E-10    0.12604E-06    0.79952E-08    0.29910E-08    0.23519E-13    0.84832E-08    0.73497E-08   -0.91891E-08    0.13191E-10    0.84832E-08    0.11698E+00    0.31995E-03    0.13587E-02    0.12604E-06    0.73497E-08    0.31995E-03    0.11313E-01
   674    0.16799E+04   -0.48034E+02    0.77224E-08   -0.90302E-08    0.13509E-02   -0.48034E+02    0.35993E+02    0.29886E-08    0.12963E-10    0.87501E-07    0.77224E-08    0.29886E-08    0.23395E-13    0.84700E-08    0.73329E-08   -0.90302E-08    0.12963E-10    0.84700E-08    0.11714E+00    0.32039E-03    0.13509E-02    0.87501E-07    0.73329E-08    0.32039E-03    0.11320E-01
   675    0.16796E+04   -0.49728E+02    0.74514E-08   -0.88411E-08    0.13432E-02   -0.49728E+02    0.36082E+02    0.29859E-08    0.12691E-10    0.49083E-07    0.74514E-08    0.29859E-08    0.23273E-13    0.84568E-08    0.73163E-08   -0.88411E-08    0.12691E-10    0.84568E-08    0.11731E+00    0.32082E-03    0.13432E-02    0.49083E-07    0.73163E-08    0.32082E-03    0.11328E-01
   676    0.16794E+04   -0.51421E+02    0.71821E-08   -0.86236E-08    0.13356E-02   -0.51421E+02    0.36165E+02    0.29827E-08    0.12379E-10    0.10876E-07    0.71821E-08    0.29827E-08    0.23151E-13    0.84437E-08    0.72997E-08   -0.86236E-08    0.12379E-10    0.84437E-08    0.11748E+00    0.32126E-03    0.13356E-02    0.10876E-07    0.72997E-08    0.32126E-03    0.11336E-01
   677    0.16794E+04   -0.53114E+02    0.69146E-08   -0.83799E-08    0.13280E-02   -0.53114E+02    0.36242E+02    0.29792E-08    0.12029E-10   -0.27034E-07    0.69146E-08    0.29792E-08    0.23030E-13    0.84305E-08    0.72831E-08   -0.83799E-08    0.12029E-10    0.84305E-08    0.11764E+00    0.32170E-03    0.13280E-02   -0.27034E-07    0.72831E-08    0.32170E-03    0.11343E-01
   678    0.16796E+04   -0.54806E+02    0.66489E-08   -0.81117E-08    0.13206E-02   -0.54806E+02    0.36313E+02    0.29754E-08    0.11644E-10   -0.64558E-07    0.66489E-08    0.29754E-08    0.22909E-13    0.84175E-08    0.72667E-08   -0.81117E-08    0.11644E-10    0.84175E-08    0.11781E+00    0.32214E-03    0.13206E-02   -0.64558E-07    0.72667E-08    0.32214E-03    0.11351E-01
   679    0.16800E+04   -0.56496E+02    0.63850E-08   -0.78211E-08    0.13133E-02   -0.56496E+02    0.36379E+02    0.29711E-08    0.11227E-10   -0.10161E-06    0.63850E-08    0.29711E-08    0.22790E-13    0.84045E-08    0.72502E-08   -0.78211E-08    0.11227E-10    0.84045E-08    0.11798E+00    0.32258E-03    0.13133E-02   -0.10161E-06    0.72502E-08    0.32258E-03    0.11358E-01
   680    0.16807E+04   -0.58183E+02    0.61230E-08   -0.75101E-08    0.13060E-02   -0.58183E+02    0.36439E+02    0.29665E-08    0.10780E-10   -0.13810E-06    0.61230E-08    0.29665E-08    0.22671E-13    0.83915E-08    0.72339E-08   -0.75101E-08    0.10780E-10    0.83915E-08    0.11814E+00    0.32302E-03    0.13060E-02   -0.13810E-06    0.72339E-08    0.32302E-03    0.11366E-01
   681    0.16815E+04   -0.59865E+02    0.58628E-08   -0.71805E-08    0.12989E-02   -0.59865E+02    0.36493E+02    0.29615E-08    0.10307E-10   -0.17395E-06    0.58628E-08    0.29615E-08    0.22553E-13    0.83785E-08    0.72176E-08   -0.71805E-08    0.10307E-10    0.83785E-08    0.11831E+00    0.32346E-03    0.12989E-02   -0.17395E-06    0.72176E-08    0.32346E-03    0.11374E-01
   682    0.16824E+04   -0.61545E+02    0.56045E-08   -0.68344E-08    0.12918E-02   -0.61545E+02    0.36540E+02    0.29561E-08    0.98105E-11   -0.20907E-06    0.56045E-08    0.29561E-08    0.22436E-13    0.83656E-08    0.72014E-08   -0.68344E-08    0.98105E-11    0.83656E-08    0.11848E+00    0.32390E-03    0.12918E-02   -0.20907E-06    0.72014E-08    0.32390E-03    0.11381E-01
   683    0.16837E+04   -0.63220E+02    0.53482E-08   -0.64736E-08    0.12848E-02   -0.63220E+02    0.36583E+02    0.29504E-08    0.92927E-11   -0.24337E-06    0.53482E-08    0.29504E-08    0.22320E-13    0.83527E-08    0.71853E-08   -0.64736E-08    0.92927E-11    0.83527E-08    0.11864E+00    0.32434E-03    0.12848E-02   -0.24337E-06    0.71853E-08    0.32434E-03    0.11389E-01
   684    0.16850E+04   -0.64890E+02    0.50938E-08   -0.61002E-08    0.12779E-02   -0.64890E+02    0.36618E+02    0.29443E-08    0.87567E-11   -0.27676E-06    0.50938E-08    0.29443E-08    0.22205E-13    0.83399E-08    0.71692E-08   -0.61002E-08    0.87567E-11    0.83399E-08    0.11881E+00    0.32478E-03    0.12779E-02   -0.27676E-06    0.71692E-08    0.32478E-03    0.11396E-01
   685    0.16865E+04   -0.66553E+02    0.48414E-08   -0.57162E-08    0.12710E-02   -0.66553E+02    0.36648E+02    0.29379E-08    0.82054E-11   -0.30916E-06    0.48414E-08    0.29379E-08    0.22090E-13    0.83271E-08    0.71531E-08   -0.57162E-08    0.82054E-11    0.83271E-08    0.11898E+00    0.32522E-03    0.12710E-02   -0.30916E-06    0.71531E-08    0.32522E-03    0.11404E-01
   686    0.16882E+04   -0.68202E+02    0.45909E-08   -0.53233E-08    0.12642E-02   -0.68202E+02    0.36672E+02    0.29311E-08    0.76414E-11   -0.34048E-06    0.45909E-08    0.29311E-08    0.21976E-13    0.83143E-08    0.71372E-08   -0.53233E-08    0.76414E-11    0.83143E-08    0.11914E+00    0.32566E-03    0.12642E-02   -0.34048E-06    0.71372E-08    0.32566E-03    0.11411E-01
   687    0.16902E+04   -0.69847E+02    0.43425E-08   -0.49237E-08    0.12575E-02   -0.69847E+02    0.36691E+02    0.29239E-08    0.70678E-11   -0.37063E-06    0.43425E-08    0.29239E-08    0.21862E-13    0.83016E-08    0.71213E-08   -0.49237E-08    0.70678E-11    0.83016E-08    0.11931E+00    0.32610E-03    0.12575E-02   -0.37063E-06    0.71213E-08    0.32610E-03    0.11419E-01
   688    0.16923E+04   -0.71486E+02    0.40961E-08   -0.45192E-08    0.12509E-02   -0.71486E+02    0.36702E+02    0.29164E-08    0.64872E-11   -0.39953E-06    0.40961E-08    0.29164E-08    0.21750E-13    0.82889E-08    0.71054E-08   -0.45192E-08    0.64872E-11    0.82889E-08    0.11948E+00    0.32654E-03    0.12509E-02   -0.39953E-06    0.71054E-08    0.32654E-03    0.11427E-01
   689    0.16946E+04   -0.73112E+02    0.38518E-08   -0.41119E-08    0.12443E-02   -0.73112E+02    0.36708E+02    0.29085E-08    0.59025E-11   -0.42709E-06    0.38518E-08    0.29085E-08    0.21638E-13    0.82762E-08    0.70896E-08   -0.41119E-08    0.59025E-11    0.82762E-08    0.11964E+00    0.32699E-03    0.12443E-02   -0.42709E-06    0.70896E-08    0.32699E-03    0.11434E-01
   690    0.16970E+04   -0.74731E+02    0.36096E-08   -0.37036E-08    0.12378E-02   -0.74731E+02    0.36708E+02    0.29003E-08    0.53164E-11   -0.45322E-06    0.36096E-08    0.29003E-08    0.21527E-13    0.82636E-08    0.70739E-08   -0.37036E-08    0.53164E-11    0.82636E-08    0.11981E+00    0.32743E-03    0.12378E-02   -0.45322E-06    0.70739E-08    0.32743E-03    0.11442E-01
   691    0.16997E+04   -0.76338E+02    0.33695E-08   -0.32964E-08    0.12314E-02   -0.76338E+02    0.36701E+02    0.28918E-08    0.47318E-11   -0.47784E-06    0.33695E-08    0.28918E-08    0.21416E-13    0.82510E-08    0.70582E-08   -0.32964E-08    0.47318E-11    0.82510E-08    0.11998E+00    0.32787E-03    0.12314E-02   -0.47784E-06    0.70582E-08    0.32787E-03    0.11449E-01
   692    0.17025E+04   -0.77931E+02    0.31315E-08   -0.28921E-08    0.12250E-02   -0.77931E+02    0.36690E+02    0.28829E-08    0.41515E-11   -0.50086E-06    0.31315E-08    0.28829E-08    0.21307E-13    0.82385E-08    0.70426E-08   -0.28921E-08    0.41515E-11    0.82385E-08    0.12014E+00    0.32832E-03    0.12250E-02   -0.50086E-06    0.70426E-08    0.32832E-03    0.11457E-01
   693    0.17055E+04   -0.79518E+02    0.28957E-08   -0.24928E-08    0.12186E-02   -0.79518E+02    0.36672E+02    0.28737E-08    0.35783E-11   -0.52219E-06    0.28957E-08    0.28737E-08    0.21198E-13    0.82260E-08    0.70271E-08   -0.24928E-08    0.35783E-11    0.82260E-08    0.12031E+00    0.32876E-03    0.12186E-02   -0.52219E-06    0.70271E-08    0.32876E-03    0.11464E-01
   694    0.17086E+04   -0.81085E+02    0.26621E-08   -0.21004E-08    0.12124E-02   -0.81085E+02    0.36647E+02    0.28641E-08    0.30150E-11   -0.54175E-06    0.26621E-08    0.28641E-08    0.21089E-13    0.82135E-08    0.70116E-08   -0.21004E-08    0.30150E-11    0.82135E-08    0.12048E+00    0.32920E-03    0.12124E-02   -0.54175E-06    0.70116E-08    0.32920E-03    0.11472E-01
   695    0.17120E+04   -0.82639E+02    0.24307E-08   -0.17168E-08    0.12061E-02   -0.82639E+02    0.36619E+02    0.28542E-08    0.24644E-11   -0.55945E-06    0.24307E-08    0.28542E-08    0.20982E-13    0.82010E-08    0.69962E-08   -0.17168E-08    0.24644E-11    0.82010E-08    0.12064E+00    0.32965E-03    0.12061E-02   -0.55945E-06    0.69962E-08    0.32965E-03    0.11479E-01
   696    0.17156E+04   -0.84194E+02    0.22015E-08   -0.13440E-08    0.11999E-02   -0.84194E+02    0.36583E+02    0.28439E-08    0.19293E-11   -0.57519E-06    0.22015E-08    0.28439E-08    0.20875E-13    0.81886E-08    0.69808E-08   -0.13440E-08    0.19293E-11    0.81886E-08    0.12081E+00    0.33009E-03    0.11999E-02   -0.57519E-06    0.69808E-08    0.33009E-03    0.11487E-01
   697    0.17193E+04   -0.85721E+02    0.19746E-08   -0.98398E-09    0.11938E-02   -0.85721E+02    0.36541E+02    0.28334E-08    0.14125E-11   -0.58891E-06    0.19746E-08    0.28334E-08    0.20768E-13    0.81763E-08    0.69654E-08   -0.98398E-09    0.14125E-11    0.81763E-08    0.12097E+00    0.33054E-03    0.11938E-02   -0.58891E-06    0.69654E-08    0.33054E-03    0.11494E-01
   698    0.17231E+04   -0.87235E+02    0.17500E-08   -0.63867E-09    0.11877E-02   -0.87235E+02    0.36493E+02    0.28225E-08    0.91678E-12   -0.60050E-06    0.17500E-08    0.28225E-08    0.20663E-13    0.81639E-08    0.69502E-08   -0.63867E-09    0.91678E-12    0.81639E-08    0.12114E+00    0.33098E-03    0.11877E-02   -0.60050E-06    0.69502E-08    0.33098E-03    0.11502E-01
   699    0.17271E+04   -0.88729E+02    0.15277E-08   -0.31002E-09    0.11816E-02   -0.88729E+02    0.36440E+02    0.28112E-08    0.44503E-12   -0.60988E-06    0.15277E-08    0.28112E-08    0.20558E-13    0.81516E-08    0.69350E-08   -0.31002E-09    0.44503E-12    0.81516E-08    0.12131E+00    0.33143E-03    0.11816E-02   -0.60988E-06    0.69350E-08    0.33143E-03    0.11509E-01
