#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   636    0.18299E+04    0.93943E+01    0.19065E-07    0.19815E-07    0.17400E-02    0.93943E+01    0.28911E+02    0.27878E-08   -0.28427E-10    0.91008E-06    0.19065E-07    0.27878E-08    0.28732E-13    0.90023E-08    0.80198E-08    0.19815E-07   -0.28427E-10    0.90023E-08    0.11081E+00    0.30396E-03    0.17400E-02    0.91008E-06    0.80198E-08    0.30396E-03    0.11027E-01
   637    0.18230E+04    0.82073E+01    0.18748E-07    0.18325E-07    0.17273E-02    0.82073E+01    0.29171E+02    0.28010E-08   -0.26290E-10    0.91521E-06    0.18748E-07    0.28010E-08    0.28573E-13    0.89874E-08    0.80002E-08    0.18325E-07   -0.26290E-10    0.89874E-08    0.11097E+00    0.30438E-03    0.17273E-02    0.91521E-06    0.80002E-08    0.30438E-03    0.11035E-01
   638    0.18161E+04    0.69967E+01    0.18432E-07    0.16818E-07    0.17146E-02    0.69967E+01    0.29430E+02    0.28139E-08   -0.24128E-10    0.91907E-06    0.18432E-07    0.28139E-08    0.28415E-13    0.89726E-08    0.79808E-08    0.16818E-07   -0.24128E-10    0.89726E-08    0.11114E+00    0.30481E-03    0.17146E-02    0.91907E-06    0.79808E-08    0.30481E-03    0.11043E-01
   639    0.18095E+04    0.57614E+01    0.18116E-07    0.15300E-07    0.17021E-02    0.57614E+01    0.29686E+02    0.28262E-08   -0.21950E-10    0.92161E-06    0.18116E-07    0.28262E-08    0.28258E-13    0.89579E-08    0.79614E-08    0.15300E-07   -0.21950E-10    0.89579E-08    0.11131E+00    0.30523E-03    0.17021E-02    0.92161E-06    0.79614E-08    0.30523E-03    0.11051E-01
   640    0.18029E+04    0.45032E+01    0.17800E-07    0.13779E-07    0.16896E-02    0.45032E+01    0.29939E+02    0.28382E-08   -0.19768E-10    0.92278E-06    0.17800E-07    0.28382E-08    0.28102E-13    0.89432E-08    0.79421E-08    0.13779E-07   -0.19768E-10    0.89432E-08    0.11147E+00    0.30566E-03    0.16896E-02    0.92278E-06    0.79421E-08    0.30566E-03    0.11059E-01
   641    0.17965E+04    0.32218E+01    0.17485E-07    0.12262E-07    0.16773E-02    0.32218E+01    0.30188E+02    0.28497E-08   -0.17592E-10    0.92251E-06    0.17485E-07    0.28497E-08    0.27947E-13    0.89285E-08    0.79229E-08    0.12262E-07   -0.17592E-10    0.89285E-08    0.11164E+00    0.30608E-03    0.16773E-02    0.92251E-06    0.79229E-08    0.30608E-03    0.11067E-01
   642    0.17902E+04    0.19180E+01    0.17171E-07    0.10757E-07    0.16651E-02    0.19180E+01    0.30433E+02    0.28608E-08   -0.15432E-10    0.92077E-06    0.17171E-07    0.28608E-08    0.27793E-13    0.89139E-08    0.79038E-08    0.10757E-07   -0.15432E-10    0.89139E-08    0.11181E+00    0.30651E-03    0.16651E-02    0.92077E-06    0.79038E-08    0.30651E-03    0.11074E-01
   643    0.17841E+04    0.59236E+00    0.16858E-07    0.92699E-08    0.16531E-02    0.59236E+00    0.30677E+02    0.28714E-08   -0.13299E-10    0.91750E-06    0.16858E-07    0.28714E-08    0.27640E-13    0.88993E-08    0.78848E-08    0.92699E-08   -0.13299E-10    0.88993E-08    0.11197E+00    0.30694E-03    0.16531E-02    0.91750E-06    0.78848E-08    0.30694E-03    0.11082E-01
   644    0.17782E+04   -0.75456E+00    0.16545E-07    0.78092E-08    0.16411E-02   -0.75456E+00    0.30914E+02    0.28817E-08   -0.11204E-10    0.91264E-06    0.16545E-07    0.28817E-08    0.27489E-13    0.88848E-08    0.78658E-08    0.78092E-08   -0.11204E-10    0.88848E-08    0.11214E+00    0.30736E-03    0.16411E-02    0.91264E-06    0.78658E-08    0.30736E-03    0.11090E-01
   645    0.17724E+04   -0.21225E+01    0.16233E-07    0.63818E-08    0.16293E-02   -0.21225E+01    0.31149E+02    0.28914E-08   -0.91557E-11    0.90613E-06    0.16233E-07    0.28914E-08    0.27338E-13    0.88703E-08    0.78469E-08    0.63818E-08   -0.91557E-11    0.88703E-08    0.11231E+00    0.30779E-03    0.16293E-02    0.90613E-06    0.78469E-08    0.30779E-03    0.11098E-01
   646    0.17667E+04   -0.35107E+01    0.15922E-07    0.49950E-08    0.16177E-02   -0.35107E+01    0.31381E+02    0.29008E-08   -0.71661E-11    0.89794E-06    0.15922E-07    0.29008E-08    0.27188E-13    0.88559E-08    0.78281E-08    0.49950E-08   -0.71661E-11    0.88559E-08    0.11248E+00    0.30822E-03    0.16177E-02    0.89794E-06    0.78281E-08    0.30822E-03    0.11105E-01
   647    0.17613E+04   -0.49193E+01    0.15612E-07    0.36561E-08    0.16062E-02   -0.49193E+01    0.31608E+02    0.29097E-08   -0.52453E-11    0.88799E-06    0.15612E-07    0.29097E-08    0.27040E-13    0.88415E-08    0.78094E-08    0.36561E-08   -0.52453E-11    0.88415E-08    0.11264E+00    0.30864E-03    0.16062E-02    0.88799E-06    0.78094E-08    0.30864E-03    0.11113E-01
   648    0.17559E+04   -0.63461E+01    0.15303E-07    0.23725E-08    0.15948E-02   -0.63461E+01    0.31832E+02    0.29181E-08   -0.34037E-11    0.87625E-06    0.15303E-07    0.29181E-08    0.26892E-13    0.88272E-08    0.77908E-08    0.23725E-08   -0.34037E-11    0.88272E-08    0.11281E+00    0.30907E-03    0.15948E-02    0.87625E-06    0.77908E-08    0.30907E-03    0.11121E-01
   649    0.17508E+04   -0.77920E+01    0.14995E-07    0.11513E-08    0.15837E-02   -0.77920E+01    0.32051E+02    0.29261E-08   -0.16517E-11    0.86266E-06    0.14995E-07    0.29261E-08    0.26746E-13    0.88129E-08    0.77723E-08    0.11513E-08   -0.16517E-11    0.88129E-08    0.11298E+00    0.30950E-03    0.15837E-02    0.86266E-06    0.77723E-08    0.30950E-03    0.11129E-01
   650    0.17458E+04   -0.92556E+01    0.14688E-07   -0.53163E-29    0.15726E-02   -0.92556E+01    0.32265E+02    0.29337E-08    0.54852E-31    0.84716E-06    0.14688E-07    0.29337E-08    0.26600E-13    0.87986E-08    0.77538E-08   -0.53163E-29    0.54852E-31    0.87986E-08    0.11314E+00    0.30993E-03    0.15726E-02    0.84716E-06    0.77538E-08    0.30993E-03    0.11136E-01
   651    0.17410E+04   -0.10737E+02    0.14383E-07   -0.10757E-08    0.15617E-02   -0.10737E+02    0.32477E+02    0.29408E-08    0.15433E-11    0.82972E-06    0.14383E-07    0.29408E-08    0.26456E-13    0.87844E-08    0.77354E-08   -0.10757E-08    0.15433E-11    0.87844E-08    0.11331E+00    0.31036E-03    0.15617E-02    0.82972E-06    0.77354E-08    0.31036E-03    0.11144E-01
   652    0.17363E+04   -0.12235E+02    0.14078E-07   -0.20763E-08    0.15510E-02   -0.12235E+02    0.32684E+02    0.29475E-08    0.29788E-11    0.81041E-06    0.14078E-07    0.29475E-08    0.26313E-13    0.87703E-08    0.77171E-08   -0.20763E-08    0.29788E-11    0.87703E-08    0.11348E+00    0.31079E-03    0.15510E-02    0.81041E-06    0.77171E-08    0.31079E-03    0.11152E-01
   653    0.17319E+04   -0.13749E+02    0.13775E-07   -0.30037E-08    0.15405E-02   -0.13749E+02    0.32886E+02    0.29538E-08    0.43092E-11    0.78931E-06    0.13775E-07    0.29538E-08    0.26170E-13    0.87562E-08    0.76988E-08   -0.30037E-08    0.43092E-11    0.87562E-08    0.11364E+00    0.31122E-03    0.15405E-02    0.78931E-06    0.76988E-08    0.31122E-03    0.11160E-01
   654    0.17276E+04   -0.15277E+02    0.13472E-07   -0.38598E-08    0.15301E-02   -0.15277E+02    0.33083E+02    0.29596E-08    0.55374E-11    0.76652E-06    0.13472E-07    0.29596E-08    0.26029E-13    0.87421E-08    0.76807E-08   -0.38598E-08    0.55374E-11    0.87421E-08    0.11381E+00    0.31165E-03    0.15301E-02    0.76652E-06    0.76807E-08    0.31165E-03    0.11167E-01
   655    0.17234E+04   -0.16821E+02    0.13171E-07   -0.46465E-08    0.15198E-02   -0.16821E+02    0.33277E+02    0.29650E-08    0.66662E-11    0.74211E-06    0.13171E-07    0.29650E-08    0.25888E-13    0.87281E-08    0.76626E-08   -0.46465E-08    0.66662E-11    0.87281E-08    0.11398E+00    0.31208E-03    0.15198E-02    0.74211E-06    0.76626E-08    0.31208E-03    0.11175E-01
   656    0.17195E+04   -0.18379E+02    0.12872E-07   -0.53660E-08    0.15097E-02   -0.18379E+02    0.33466E+02    0.29700E-08    0.76984E-11    0.71617E-06    0.12872E-07    0.29700E-08    0.25749E-13    0.87141E-08    0.76446E-08   -0.53660E-08    0.76984E-11    0.87141E-08    0.11414E+00    0.31251E-03    0.15097E-02    0.71617E-06    0.76446E-08    0.31251E-03    0.11183E-01
   657    0.17157E+04   -0.19950E+02    0.12573E-07   -0.60200E-08    0.14998E-02   -0.19950E+02    0.33650E+02    0.29745E-08    0.86367E-11    0.68880E-06    0.12573E-07    0.29745E-08    0.25610E-13    0.87002E-08    0.76266E-08   -0.60200E-08    0.86367E-11    0.87002E-08    0.11431E+00    0.31294E-03    0.14998E-02    0.68880E-06    0.76266E-08    0.31294E-03    0.11190E-01
   658    0.17121E+04   -0.21534E+02    0.12276E-07   -0.66106E-08    0.14900E-02   -0.21534E+02    0.33829E+02    0.29786E-08    0.94840E-11    0.66008E-06    0.12276E-07    0.29786E-08    0.25472E-13    0.86863E-08    0.76088E-08   -0.66106E-08    0.94840E-11    0.86863E-08    0.11448E+00    0.31337E-03    0.14900E-02    0.66008E-06    0.76088E-08    0.31337E-03    0.11198E-01
   659    0.17087E+04   -0.23130E+02    0.11980E-07   -0.71397E-08    0.14803E-02   -0.23130E+02    0.34004E+02    0.29823E-08    0.10243E-10    0.63009E-06    0.11980E-07    0.29823E-08    0.25335E-13    0.86724E-08    0.75910E-08   -0.71397E-08    0.10243E-10    0.86724E-08    0.11464E+00    0.31381E-03    0.14803E-02    0.63009E-06    0.75910E-08    0.31381E-03    0.11206E-01
   660    0.17055E+04   -0.24738E+02    0.11686E-07   -0.76093E-08    0.14708E-02   -0.24738E+02    0.34173E+02    0.29856E-08    0.10917E-10    0.59893E-06    0.11686E-07    0.29856E-08    0.25200E-13    0.86586E-08    0.75733E-08   -0.76093E-08    0.10917E-10    0.86586E-08    0.11481E+00    0.31424E-03    0.14708E-02    0.59893E-06    0.75733E-08    0.31424E-03    0.11213E-01
   661    0.17025E+04   -0.26355E+02    0.11393E-07   -0.80213E-08    0.14614E-02   -0.26355E+02    0.34337E+02    0.29884E-08    0.11508E-10    0.56667E-06    0.11393E-07    0.29884E-08    0.25065E-13    0.86449E-08    0.75556E-08   -0.80213E-08    0.11508E-10    0.86449E-08    0.11498E+00    0.31467E-03    0.14614E-02    0.56667E-06    0.75556E-08    0.31467E-03    0.11221E-01
   662    0.16997E+04   -0.27983E+02    0.11101E-07   -0.83776E-08    0.14522E-02   -0.27983E+02    0.34497E+02    0.29909E-08    0.12019E-10    0.53341E-06    0.11101E-07    0.29909E-08    0.24931E-13    0.86312E-08    0.75381E-08   -0.83776E-08    0.12019E-10    0.86312E-08    0.11514E+00    0.31510E-03    0.14522E-02    0.53341E-06    0.75381E-08    0.31510E-03    0.11229E-01
   663    0.16970E+04   -0.29621E+02    0.10811E-07   -0.86803E-08    0.14431E-02   -0.29621E+02    0.34651E+02    0.29929E-08    0.12453E-10    0.49923E-06    0.10811E-07    0.29929E-08    0.24798E-13    0.86175E-08    0.75206E-08   -0.86803E-08    0.12453E-10    0.86175E-08    0.11531E+00    0.31554E-03    0.14431E-02    0.49923E-06    0.75206E-08    0.31554E-03    0.11236E-01
   664    0.16946E+04   -0.31267E+02    0.10522E-07   -0.89312E-08    0.14341E-02   -0.31267E+02    0.34800E+02    0.29945E-08    0.12813E-10    0.46422E-06    0.10522E-07    0.29945E-08    0.24666E-13    0.86038E-08    0.75031E-08   -0.89312E-08    0.12813E-10    0.86038E-08    0.11548E+00    0.31597E-03    0.14341E-02    0.46422E-06    0.75031E-08    0.31597E-03    0.11244E-01
   665    0.16922E+04   -0.32921E+02    0.10235E-07   -0.91324E-08    0.14252E-02   -0.32921E+02    0.34943E+02    0.29957E-08    0.13102E-10    0.42846E-06    0.10235E-07    0.29957E-08    0.24535E-13    0.85903E-08    0.74858E-08   -0.91324E-08    0.13102E-10    0.85903E-08    0.11565E+00    0.31641E-03    0.14252E-02    0.42846E-06    0.74858E-08    0.31641E-03    0.11252E-01
   666    0.16901E+04   -0.34582E+02    0.99489E-08   -0.92858E-08    0.14165E-02   -0.34582E+02    0.35082E+02    0.29965E-08    0.13322E-10    0.39205E-06    0.99489E-08    0.29965E-08    0.24404E-13    0.85767E-08    0.74685E-08   -0.92858E-08    0.13322E-10    0.85767E-08    0.11581E+00    0.31684E-03    0.14165E-02    0.39205E-06    0.74685E-08    0.31684E-03    0.11259E-01
   667    0.16883E+04   -0.36250E+02    0.96647E-08   -0.93933E-08    0.14079E-02   -0.36250E+02    0.35215E+02    0.29969E-08    0.13476E-10    0.35507E-06    0.96647E-08    0.29969E-08    0.24275E-13    0.85632E-08    0.74513E-08   -0.93933E-08    0.13476E-10    0.85632E-08    0.11598E+00    0.31728E-03    0.14079E-02    0.35507E-06    0.74513E-08    0.31728E-03    0.11267E-01
   668    0.16864E+04   -0.37924E+02    0.93820E-08   -0.94569E-08    0.13994E-02   -0.37924E+02    0.35342E+02    0.29969E-08    0.13567E-10    0.31760E-06    0.93820E-08    0.29969E-08    0.24146E-13    0.85497E-08    0.74341E-08   -0.94569E-08    0.13567E-10    0.85497E-08    0.11615E+00    0.31771E-03    0.13994E-02    0.31760E-06    0.74341E-08    0.31771E-03    0.11275E-01
   669    0.16850E+04   -0.39602E+02    0.91008E-08   -0.94785E-08    0.13910E-02   -0.39602E+02    0.35465E+02    0.29965E-08    0.13598E-10    0.27974E-06    0.91008E-08    0.29965E-08    0.24018E-13    0.85363E-08    0.74171E-08   -0.94785E-08    0.13598E-10    0.85363E-08    0.11631E+00    0.31815E-03    0.13910E-02    0.27974E-06    0.74171E-08    0.31815E-03    0.11282E-01
   670    0.16836E+04   -0.41285E+02    0.88213E-08   -0.94602E-08    0.13828E-02   -0.41285E+02    0.35581E+02    0.29957E-08    0.13572E-10    0.24157E-06    0.88213E-08    0.29957E-08    0.23892E-13    0.85229E-08    0.74001E-08   -0.94602E-08    0.13572E-10    0.85229E-08    0.11648E+00    0.31858E-03    0.13828E-02    0.24157E-06    0.74001E-08    0.31858E-03    0.11290E-01
   671    0.16825E+04   -0.42971E+02    0.85434E-08   -0.94038E-08    0.13746E-02   -0.42971E+02    0.35693E+02    0.29945E-08    0.13491E-10    0.20318E-06    0.85434E-08    0.29945E-08    0.23766E-13    0.85096E-08    0.73831E-08   -0.94038E-08    0.13491E-10    0.85096E-08    0.11665E+00    0.31902E-03    0.13746E-02    0.20318E-06    0.73831E-08    0.31902E-03    0.11298E-01
   672    0.16815E+04   -0.44662E+02    0.82672E-08   -0.93113E-08    0.13666E-02   -0.44662E+02    0.35798E+02    0.29929E-08    0.13359E-10    0.16464E-06    0.82672E-08    0.29929E-08    0.23640E-13    0.84963E-08    0.73663E-08   -0.93113E-08    0.13359E-10    0.84963E-08    0.11681E+00    0.31946E-03    0.13666E-02    0.16464E-06    0.73663E-08    0.31946E-03    0.11305E-01
   673    0.16808E+04   -0.46353E+02    0.79926E-08   -0.91847E-08    0.13587E-02   -0.46353E+02    0.35899E+02    0.29909E-08    0.13177E-10    0.12606E-06    0.79926E-08    0.29909E-08    0.23516E-13    0.84830E-08    0.73495E-08   -0.91847E-08    0.13177E-10    0.84830E-08    0.11698E+00    0.31989E-03    0.13587E-02    0.12606E-06    0.73495E-08    0.31989E-03    0.11313E-01
   674    0.16802E+04   -0.48046E+02    0.77198E-08   -0.90258E-08    0.13509E-02   -0.48046E+02    0.35993E+02    0.29886E-08    0.12949E-10    0.87523E-07    0.77198E-08    0.29886E-08    0.23393E-13    0.84698E-08    0.73327E-08   -0.90258E-08    0.12949E-10    0.84698E-08    0.11715E+00    0.32033E-03    0.13509E-02    0.87523E-07    0.73327E-08    0.32033E-03    0.11320E-01
   675    0.16799E+04   -0.49741E+02    0.74486E-08   -0.88368E-08    0.13431E-02   -0.49741E+02    0.36082E+02    0.29858E-08    0.12678E-10    0.49105E-07    0.74486E-08    0.29858E-08    0.23270E-13    0.84566E-08    0.73161E-08   -0.88368E-08    0.12678E-10    0.84566E-08    0.11731E+00    0.32077E-03    0.13431E-02    0.49105E-07    0.73161E-08    0.32077E-03    0.11328E-01
   676    0.16797E+04   -0.51434E+02    0.71792E-08   -0.86195E-08    0.13355E-02   -0.51434E+02    0.36165E+02    0.29827E-08    0.12366E-10    0.10898E-07    0.71792E-08    0.29827E-08    0.23148E-13    0.84435E-08    0.72995E-08   -0.86195E-08    0.12366E-10    0.84435E-08    0.11748E+00    0.32121E-03    0.13355E-02    0.10898E-07    0.72995E-08    0.32121E-03    0.11336E-01
   677    0.16797E+04   -0.53127E+02    0.69116E-08   -0.83758E-08    0.13280E-02   -0.53127E+02    0.36242E+02    0.29792E-08    0.12016E-10   -0.27011E-07    0.69116E-08    0.29792E-08    0.23027E-13    0.84304E-08    0.72829E-08   -0.83758E-08    0.12016E-10    0.84304E-08    0.11765E+00    0.32165E-03    0.13280E-02   -0.27011E-07    0.72829E-08    0.32165E-03    0.11343E-01
   678    0.16799E+04   -0.54820E+02    0.66458E-08   -0.81078E-08    0.13206E-02   -0.54820E+02    0.36313E+02    0.29753E-08    0.11632E-10   -0.64535E-07    0.66458E-08    0.29753E-08    0.22907E-13    0.84173E-08    0.72665E-08   -0.81078E-08    0.11632E-10    0.84173E-08    0.11781E+00    0.32208E-03    0.13206E-02   -0.64535E-07    0.72665E-08    0.32208E-03    0.11351E-01
   679    0.16803E+04   -0.56509E+02    0.63818E-08   -0.78174E-08    0.13132E-02   -0.56509E+02    0.36379E+02    0.29711E-08    0.11215E-10   -0.10159E-06    0.63818E-08    0.29711E-08    0.22787E-13    0.84043E-08    0.72501E-08   -0.78174E-08    0.11215E-10    0.84043E-08    0.11798E+00    0.32252E-03    0.13132E-02   -0.10159E-06    0.72501E-08    0.32252E-03    0.11358E-01
   680    0.16810E+04   -0.58197E+02    0.61197E-08   -0.75065E-08    0.13060E-02   -0.58197E+02    0.36439E+02    0.29665E-08    0.10769E-10   -0.13808E-06    0.61197E-08    0.29665E-08    0.22669E-13    0.83913E-08    0.72337E-08   -0.75065E-08    0.10769E-10    0.83913E-08    0.11815E+00    0.32296E-03    0.13060E-02   -0.13808E-06    0.72337E-08    0.32296E-03    0.11366E-01
   681    0.16818E+04   -0.59879E+02    0.58594E-08   -0.71770E-08    0.12988E-02   -0.59879E+02    0.36493E+02    0.29615E-08    0.10297E-10   -0.17393E-06    0.58594E-08    0.29615E-08    0.22551E-13    0.83783E-08    0.72174E-08   -0.71770E-08    0.10297E-10    0.83783E-08    0.11831E+00    0.32340E-03    0.12988E-02   -0.17393E-06    0.72174E-08    0.32340E-03    0.11374E-01
   682    0.16828E+04   -0.61559E+02    0.56011E-08   -0.68311E-08    0.12917E-02   -0.61559E+02    0.36540E+02    0.29561E-08    0.98003E-11   -0.20905E-06    0.56011E-08    0.29561E-08    0.22434E-13    0.83654E-08    0.72012E-08   -0.68311E-08    0.98003E-11    0.83654E-08    0.11848E+00    0.32384E-03    0.12917E-02   -0.20905E-06    0.72012E-08    0.32384E-03    0.11381E-01
   683    0.16840E+04   -0.63235E+02    0.53446E-08   -0.64705E-08    0.12847E-02   -0.63235E+02    0.36583E+02    0.29504E-08    0.92830E-11   -0.24334E-06    0.53446E-08    0.29504E-08    0.22318E-13    0.83525E-08    0.71851E-08   -0.64705E-08    0.92830E-11    0.83525E-08    0.11864E+00    0.32428E-03    0.12847E-02   -0.24334E-06    0.71851E-08    0.32428E-03    0.11389E-01
   684    0.16854E+04   -0.64905E+02    0.50901E-08   -0.60973E-08    0.12778E-02   -0.64905E+02    0.36618E+02    0.29443E-08    0.87475E-11   -0.27673E-06    0.50901E-08    0.29443E-08    0.22202E-13    0.83397E-08    0.71690E-08   -0.60973E-08    0.87475E-11    0.83397E-08    0.11881E+00    0.32472E-03    0.12778E-02   -0.27673E-06    0.71690E-08    0.32472E-03    0.11396E-01
   685    0.16868E+04   -0.66569E+02    0.48376E-08   -0.57134E-08    0.12709E-02   -0.66569E+02    0.36648E+02    0.29379E-08    0.81968E-11   -0.30913E-06    0.48376E-08    0.29379E-08    0.22087E-13    0.83269E-08    0.71530E-08   -0.57134E-08    0.81968E-11    0.83269E-08    0.11898E+00    0.32517E-03    0.12709E-02   -0.30913E-06    0.71530E-08    0.32517E-03    0.11404E-01
   686    0.16885E+04   -0.68217E+02    0.45871E-08   -0.53207E-08    0.12642E-02   -0.68217E+02    0.36672E+02    0.29311E-08    0.76334E-11   -0.34045E-06    0.45871E-08    0.29311E-08    0.21973E-13    0.83141E-08    0.71370E-08   -0.53207E-08    0.76334E-11    0.83141E-08    0.11914E+00    0.32561E-03    0.12642E-02   -0.34045E-06    0.71370E-08    0.32561E-03    0.11411E-01
   687    0.16905E+04   -0.69863E+02    0.43386E-08   -0.49213E-08    0.12575E-02   -0.69863E+02    0.36690E+02    0.29239E-08    0.70604E-11   -0.37061E-06    0.43386E-08    0.29239E-08    0.21860E-13    0.83014E-08    0.71211E-08   -0.49213E-08    0.70604E-11    0.83014E-08    0.11931E+00    0.32605E-03    0.12575E-02   -0.37061E-06    0.71211E-08    0.32605E-03    0.11419E-01
   688    0.16926E+04   -0.71502E+02    0.40921E-08   -0.45170E-08    0.12508E-02   -0.71502E+02    0.36702E+02    0.29164E-08    0.64804E-11   -0.39951E-06    0.40921E-08    0.29164E-08    0.21747E-13    0.82887E-08    0.71052E-08   -0.45170E-08    0.64804E-11    0.82887E-08    0.11948E+00    0.32649E-03    0.12508E-02   -0.39951E-06    0.71052E-08    0.32649E-03    0.11426E-01
   689    0.16949E+04   -0.73128E+02    0.38477E-08   -0.41099E-08    0.12443E-02   -0.73128E+02    0.36708E+02    0.29085E-08    0.58963E-11   -0.42707E-06    0.38477E-08    0.29085E-08    0.21636E-13    0.82760E-08    0.70895E-08   -0.41099E-08    0.58963E-11    0.82760E-08    0.11964E+00    0.32693E-03    0.12443E-02   -0.42707E-06    0.70895E-08    0.32693E-03    0.11434E-01
   690    0.16973E+04   -0.74748E+02    0.36054E-08   -0.37018E-08    0.12377E-02   -0.74748E+02    0.36708E+02    0.29003E-08    0.53108E-11   -0.45320E-06    0.36054E-08    0.29003E-08    0.21524E-13    0.82634E-08    0.70737E-08   -0.37018E-08    0.53108E-11    0.82634E-08    0.11981E+00    0.32738E-03    0.12377E-02   -0.45320E-06    0.70737E-08    0.32738E-03    0.11442E-01
   691    0.17000E+04   -0.76355E+02    0.33653E-08   -0.32948E-08    0.12313E-02   -0.76355E+02    0.36701E+02    0.28918E-08    0.47269E-11   -0.47782E-06    0.33653E-08    0.28918E-08    0.21414E-13    0.82508E-08    0.70581E-08   -0.32948E-08    0.47269E-11    0.82508E-08    0.11998E+00    0.32782E-03    0.12313E-02   -0.47782E-06    0.70581E-08    0.32782E-03    0.11449E-01
   692    0.17028E+04   -0.77948E+02    0.31272E-08   -0.28907E-08    0.12249E-02   -0.77948E+02    0.36690E+02    0.28829E-08    0.41472E-11   -0.50084E-06    0.31272E-08    0.28829E-08    0.21304E-13    0.82383E-08    0.70425E-08   -0.28907E-08    0.41472E-11    0.82383E-08    0.12014E+00    0.32826E-03    0.12249E-02   -0.50084E-06    0.70425E-08    0.32826E-03    0.11457E-01
   693    0.17058E+04   -0.79536E+02    0.28914E-08   -0.24916E-08    0.12186E-02   -0.79536E+02    0.36672E+02    0.28737E-08    0.35746E-11   -0.52217E-06    0.28914E-08    0.28737E-08    0.21195E-13    0.82258E-08    0.70269E-08   -0.24916E-08    0.35746E-11    0.82258E-08    0.12031E+00    0.32871E-03    0.12186E-02   -0.52217E-06    0.70269E-08    0.32871E-03    0.11464E-01
   694    0.17089E+04   -0.81103E+02    0.26577E-08   -0.20993E-08    0.12123E-02   -0.81103E+02    0.36647E+02    0.28641E-08    0.30118E-11   -0.54173E-06    0.26577E-08    0.28641E-08    0.21087E-13    0.82133E-08    0.70114E-08   -0.20993E-08    0.30118E-11    0.82133E-08    0.12048E+00    0.32915E-03    0.12123E-02   -0.54173E-06    0.70114E-08    0.32915E-03    0.11472E-01
   695    0.17123E+04   -0.82657E+02    0.24262E-08   -0.17159E-08    0.12061E-02   -0.82657E+02    0.36619E+02    0.28542E-08    0.24618E-11   -0.55942E-06    0.24262E-08    0.28542E-08    0.20979E-13    0.82009E-08    0.69960E-08   -0.17159E-08    0.24618E-11    0.82009E-08    0.12064E+00    0.32960E-03    0.12061E-02   -0.55942E-06    0.69960E-08    0.32960E-03    0.11479E-01
   696    0.17159E+04   -0.84212E+02    0.21970E-08   -0.13433E-08    0.11999E-02   -0.84212E+02    0.36583E+02    0.28439E-08    0.19272E-11   -0.57517E-06    0.21970E-08    0.28439E-08    0.20872E-13    0.81885E-08    0.69806E-08   -0.13433E-08    0.19272E-11    0.81885E-08    0.12081E+00    0.33004E-03    0.11999E-02   -0.57517E-06    0.69806E-08    0.33004E-03    0.11487E-01
   697    0.17196E+04   -0.85740E+02    0.19701E-08   -0.98350E-09    0.11937E-02   -0.85740E+02    0.36541E+02    0.28334E-08    0.14110E-11   -0.58889E-06    0.19701E-08    0.28334E-08    0.20766E-13    0.81761E-08    0.69653E-08   -0.98350E-09    0.14110E-11    0.81761E-08    0.12097E+00    0.33048E-03    0.11937E-02   -0.58889E-06    0.69653E-08    0.33048E-03    0.11494E-01
   698    0.17234E+04   -0.87254E+02    0.17454E-08   -0.63836E-09    0.11876E-02   -0.87254E+02    0.36493E+02    0.28225E-08    0.91582E-12   -0.60048E-06    0.17454E-08    0.28225E-08    0.20660E-13    0.81637E-08    0.69500E-08   -0.63836E-09    0.91582E-12    0.81637E-08    0.12114E+00    0.33093E-03    0.11876E-02   -0.60048E-06    0.69500E-08    0.33093E-03    0.11502E-01
   699    0.17274E+04   -0.88748E+02    0.15231E-08   -0.30987E-09    0.11816E-02   -0.88748E+02    0.36440E+02    0.28112E-08    0.44456E-12   -0.60986E-06    0.15231E-08    0.28112E-08    0.20555E-13    0.81514E-08    0.69348E-08   -0.30987E-09    0.44456E-12    0.81514E-08    0.12131E+00    0.33138E-03    0.11816E-02   -0.60986E-06    0.69348E-08    0.33138E-03    0.11509E-01
   700    0.17317E+04   -0.90229E+02    0.13031E-08   -0.95644E-37    0.11755E-02   -0.90229E+02    0.36381E+02    0.27997E-08   -0.16417E-37   -0.61695E-06    0.13031E-08    0.27997E-08    0.20451E-13    0.81392E-08    0.69196E-08   -0.95644E-37   -0.16417E-37    0.81392E-08    0.12147E+00    0.33182E-03    0.11755E-02   -0.61695E-06    0.69196E-08    0.33182E-03    0.11517E-01
   701    0.17360E+04   -0.91697E+02    0.10855E-08    0.28972E-09    0.11696E-02   -0.91697E+02    0.36316E+02    0.27878E-08   -0.41565E-12   -0.62169E-06    0.10855E-08    0.27878E-08    0.20347E-13    0.81269E-08    0.69045E-08    0.28972E-09   -0.41565E-12    0.81269E-08    0.12164E+00    0.33227E-03    0.11696E-02   -0.62169E-06    0.69045E-08    0.33227E-03    0.11524E-01
