#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   647    0.17613E+04   -0.49186E+01    0.15633E-07   -0.80817E-10    0.13754E-09   -0.49186E+01    0.31608E+02    0.29091E-08   -0.34840E-14   -0.26421E-12    0.15633E-07    0.29091E-08    0.27081E-13    0.77900E-08    0.10034E-09   -0.80817E-10   -0.34840E-14    0.77900E-08    0.20707E+00    0.10730E-02    0.13754E-09   -0.26421E-12    0.10034E-09    0.10730E-02    0.10382E-04
   648    0.17559E+04   -0.63455E+01    0.15324E-07   -0.52442E-10    0.89251E-10   -0.63455E+01    0.31832E+02    0.29175E-08   -0.22608E-14   -0.17144E-12    0.15324E-07    0.29175E-08    0.26933E-13    0.77762E-08    0.10016E-09   -0.52442E-10   -0.22608E-14    0.77762E-08    0.20735E+00    0.10744E-02    0.89251E-10   -0.17144E-12    0.10016E-09    0.10744E-02    0.10394E-04
   649    0.17508E+04   -0.77914E+01    0.15016E-07   -0.25450E-10    0.43311E-10   -0.77914E+01    0.32051E+02    0.29256E-08   -0.10971E-14   -0.83179E-13    0.15016E-07    0.29256E-08    0.26787E-13    0.77625E-08    0.99982E-10   -0.25450E-10   -0.10971E-14    0.77625E-08    0.20762E+00    0.10757E-02    0.43311E-10   -0.83179E-13    0.99982E-10    0.10757E-02    0.10407E-04
   650    0.17458E+04   -0.92550E+01    0.14709E-07    0.00000E+00   -0.27364E-14   -0.92550E+01    0.32265E+02    0.29332E-08   -0.00000E+00    0.34351E-16    0.14709E-07    0.29332E-08    0.26641E-13    0.77488E-08    0.99806E-10    0.00000E+00   -0.00000E+00    0.77488E-08    0.20789E+00    0.10771E-02   -0.27364E-14    0.34351E-16    0.99806E-10    0.10771E-02    0.10420E-04
   651    0.17410E+04   -0.10736E+02    0.14403E-07    0.23779E-10   -0.40473E-10   -0.10736E+02    0.32477E+02    0.29403E-08    0.10251E-14    0.77785E-13    0.14403E-07    0.29403E-08    0.26497E-13    0.77352E-08    0.99629E-10    0.23779E-10    0.10251E-14    0.77352E-08    0.20817E+00    0.10785E-02   -0.40473E-10    0.77785E-13    0.99629E-10    0.10785E-02    0.10433E-04
   652    0.17363E+04   -0.12234E+02    0.14099E-07    0.45896E-10   -0.78115E-10   -0.12234E+02    0.32684E+02    0.29470E-08    0.19785E-14    0.15010E-12    0.14099E-07    0.29470E-08    0.26353E-13    0.77216E-08    0.99454E-10    0.45896E-10    0.19785E-14    0.77216E-08    0.20844E+00    0.10799E-02   -0.78115E-10    0.15010E-12    0.99454E-10    0.10799E-02    0.10446E-04
   653    0.17319E+04   -0.13748E+02    0.13795E-07    0.66395E-10   -0.11300E-09   -0.13748E+02    0.32886E+02    0.29533E-08    0.28622E-14    0.21713E-12    0.13795E-07    0.29533E-08    0.26211E-13    0.77080E-08    0.99279E-10    0.66395E-10    0.28622E-14    0.77080E-08    0.20871E+00    0.10813E-02   -0.11300E-09    0.21713E-12    0.99279E-10    0.10813E-02    0.10459E-04
   654    0.17276E+04   -0.15277E+02    0.13493E-07    0.85319E-10   -0.14521E-09   -0.15277E+02    0.33084E+02    0.29592E-08    0.36780E-14    0.27900E-12    0.13493E-07    0.29592E-08    0.26069E-13    0.76945E-08    0.99104E-10    0.85319E-10    0.36780E-14    0.76945E-08    0.20898E+00    0.10827E-02   -0.14521E-09    0.27900E-12    0.99104E-10    0.10827E-02    0.10472E-04
   655    0.17234E+04   -0.16821E+02    0.13192E-07    0.10271E-09   -0.17481E-09   -0.16821E+02    0.33277E+02    0.29646E-08    0.44278E-14    0.33587E-12    0.13192E-07    0.29646E-08    0.25928E-13    0.76810E-08    0.98930E-10    0.10271E-09    0.44278E-14    0.76810E-08    0.20925E+00    0.10841E-02   -0.17481E-09    0.33587E-12    0.98930E-10    0.10841E-02    0.10485E-04
   656    0.17195E+04   -0.18379E+02    0.12893E-07    0.11861E-09   -0.20188E-09   -0.18379E+02    0.33466E+02    0.29696E-08    0.51133E-14    0.38787E-12    0.12893E-07    0.29696E-08    0.25789E-13    0.76675E-08    0.98757E-10    0.11861E-09    0.51133E-14    0.76675E-08    0.20953E+00    0.10855E-02   -0.20188E-09    0.38787E-12    0.98757E-10    0.10855E-02    0.10497E-04
   657    0.17157E+04   -0.19949E+02    0.12594E-07    0.13307E-09   -0.22648E-09   -0.19949E+02    0.33650E+02    0.29741E-08    0.57366E-14    0.43514E-12    0.12594E-07    0.29741E-08    0.25650E-13    0.76541E-08    0.98584E-10    0.13307E-09    0.57366E-14    0.76541E-08    0.20980E+00    0.10868E-02   -0.22648E-09    0.43514E-12    0.98584E-10    0.10868E-02    0.10510E-04
   658    0.17121E+04   -0.21534E+02    0.12297E-07    0.14613E-09   -0.24870E-09   -0.21534E+02    0.33829E+02    0.29783E-08    0.62994E-14    0.47782E-12    0.12297E-07    0.29783E-08    0.25512E-13    0.76407E-08    0.98411E-10    0.14613E-09    0.62994E-14    0.76407E-08    0.21007E+00    0.10882E-02   -0.24870E-09    0.47782E-12    0.98411E-10    0.10882E-02    0.10523E-04
   659    0.17087E+04   -0.23130E+02    0.12001E-07    0.15782E-09   -0.26860E-09   -0.23130E+02    0.34004E+02    0.29820E-08    0.68036E-14    0.51607E-12    0.12001E-07    0.29820E-08    0.25375E-13    0.76274E-08    0.98239E-10    0.15782E-09    0.68036E-14    0.76274E-08    0.21034E+00    0.10896E-02   -0.26860E-09    0.51607E-12    0.98239E-10    0.10896E-02    0.10536E-04
   660    0.17056E+04   -0.24737E+02    0.11707E-07    0.16820E-09   -0.28627E-09   -0.24737E+02    0.34173E+02    0.29853E-08    0.72510E-14    0.55000E-12    0.11707E-07    0.29853E-08    0.25240E-13    0.76141E-08    0.98068E-10    0.16820E-09    0.72510E-14    0.76141E-08    0.21061E+00    0.10910E-02   -0.28627E-09    0.55000E-12    0.98068E-10    0.10910E-02    0.10549E-04
   661    0.17025E+04   -0.26354E+02    0.11414E-07    0.17731E-09   -0.30177E-09   -0.26354E+02    0.34337E+02    0.29881E-08    0.76436E-14    0.57978E-12    0.11414E-07    0.29881E-08    0.25105E-13    0.76008E-08    0.97897E-10    0.17731E-09    0.76436E-14    0.76008E-08    0.21088E+00    0.10924E-02   -0.30177E-09    0.57978E-12    0.97897E-10    0.10924E-02    0.10561E-04
   662    0.16997E+04   -0.27982E+02    0.11123E-07    0.18519E-09   -0.31517E-09   -0.27982E+02    0.34497E+02    0.29906E-08    0.79832E-14    0.60553E-12    0.11123E-07    0.29906E-08    0.24971E-13    0.75876E-08    0.97727E-10    0.18519E-09    0.79832E-14    0.75876E-08    0.21115E+00    0.10937E-02   -0.31517E-09    0.60553E-12    0.97727E-10    0.10937E-02    0.10574E-04
   663    0.16970E+04   -0.29620E+02    0.10832E-07    0.19188E-09   -0.32656E-09   -0.29620E+02    0.34651E+02    0.29926E-08    0.82716E-14    0.62741E-12    0.10832E-07    0.29926E-08    0.24837E-13    0.75744E-08    0.97557E-10    0.19188E-09    0.82716E-14    0.75744E-08    0.21142E+00    0.10951E-02   -0.32656E-09    0.62741E-12    0.97557E-10    0.10951E-02    0.10587E-04
   664    0.16946E+04   -0.31266E+02    0.10544E-07    0.19742E-09   -0.33600E-09   -0.31266E+02    0.34800E+02    0.29943E-08    0.85107E-14    0.64555E-12    0.10544E-07    0.29943E-08    0.24705E-13    0.75612E-08    0.97388E-10    0.19742E-09    0.85107E-14    0.75612E-08    0.21169E+00    0.10965E-02   -0.33600E-09    0.64555E-12    0.97388E-10    0.10965E-02    0.10600E-04
   665    0.16922E+04   -0.32920E+02    0.10256E-07    0.20187E-09   -0.34357E-09   -0.32920E+02    0.34943E+02    0.29955E-08    0.87024E-14    0.66009E-12    0.10256E-07    0.29955E-08    0.24574E-13    0.75481E-08    0.97220E-10    0.20187E-09    0.87024E-14    0.75481E-08    0.21195E+00    0.10979E-02   -0.34357E-09    0.66009E-12    0.97220E-10    0.10979E-02    0.10612E-04
   666    0.16901E+04   -0.34581E+02    0.99707E-08    0.20526E-09   -0.34934E-09   -0.34581E+02    0.35082E+02    0.29963E-08    0.88486E-14    0.67117E-12    0.99707E-08    0.29963E-08    0.24443E-13    0.75350E-08    0.97051E-10    0.20526E-09    0.88486E-14    0.75350E-08    0.21222E+00    0.10992E-02   -0.34934E-09    0.67117E-12    0.97051E-10    0.10992E-02    0.10625E-04
   667    0.16883E+04   -0.36249E+02    0.96865E-08    0.20764E-09   -0.35339E-09   -0.36249E+02    0.35215E+02    0.29967E-08    0.89510E-14    0.67894E-12    0.96865E-08    0.29967E-08    0.24314E-13    0.75220E-08    0.96884E-10    0.20764E-09    0.89510E-14    0.75220E-08    0.21249E+00    0.11006E-02   -0.35339E-09    0.67894E-12    0.96884E-10    0.11006E-02    0.10638E-04
   668    0.16864E+04   -0.37923E+02    0.94039E-08    0.20904E-09   -0.35578E-09   -0.37923E+02    0.35342E+02    0.29968E-08    0.90116E-14    0.68354E-12    0.94039E-08    0.29968E-08    0.24185E-13    0.75089E-08    0.96717E-10    0.20904E-09    0.90116E-14    0.75089E-08    0.21276E+00    0.11020E-02   -0.35578E-09    0.68354E-12    0.96717E-10    0.11020E-02    0.10650E-04
   669    0.16850E+04   -0.39601E+02    0.91228E-08    0.20952E-09   -0.35659E-09   -0.39601E+02    0.35465E+02    0.29964E-08    0.90323E-14    0.68510E-12    0.91228E-08    0.29964E-08    0.24057E-13    0.74959E-08    0.96550E-10    0.20952E-09    0.90323E-14    0.74959E-08    0.21303E+00    0.11033E-02   -0.35659E-09    0.68510E-12    0.96550E-10    0.11033E-02    0.10663E-04
   670    0.16836E+04   -0.41284E+02    0.88433E-08    0.20912E-09   -0.35590E-09   -0.41284E+02    0.35581E+02    0.29956E-08    0.90148E-14    0.68377E-12    0.88433E-08    0.29956E-08    0.23930E-13    0.74830E-08    0.96384E-10    0.20912E-09    0.90148E-14    0.74830E-08    0.21330E+00    0.11047E-02   -0.35590E-09    0.68377E-12    0.96384E-10    0.11047E-02    0.10676E-04
   671    0.16825E+04   -0.42970E+02    0.85655E-08    0.20787E-09   -0.35378E-09   -0.42970E+02    0.35693E+02    0.29944E-08    0.89610E-14    0.67970E-12    0.85655E-08    0.29944E-08    0.23804E-13    0.74701E-08    0.96218E-10    0.20787E-09    0.89610E-14    0.74701E-08    0.21356E+00    0.11061E-02   -0.35378E-09    0.67970E-12    0.96218E-10    0.11061E-02    0.10689E-04
   672    0.16815E+04   -0.44661E+02    0.82893E-08    0.20582E-09   -0.35030E-09   -0.44661E+02    0.35798E+02    0.29929E-08    0.88729E-14    0.67301E-12    0.82893E-08    0.29929E-08    0.23679E-13    0.74572E-08    0.96053E-10    0.20582E-09    0.88729E-14    0.74572E-08    0.21383E+00    0.11074E-02   -0.35030E-09    0.67301E-12    0.96053E-10    0.11074E-02    0.10701E-04
   673    0.16808E+04   -0.46352E+02    0.80148E-08    0.20302E-09   -0.34554E-09   -0.46352E+02    0.35899E+02    0.29909E-08    0.87522E-14    0.66386E-12    0.80148E-08    0.29909E-08    0.23555E-13    0.74443E-08    0.95889E-10    0.20302E-09    0.87522E-14    0.74443E-08    0.21410E+00    0.11088E-02   -0.34554E-09    0.66386E-12    0.95889E-10    0.11088E-02    0.10714E-04
   674    0.16802E+04   -0.48045E+02    0.77419E-08    0.19951E-09   -0.33956E-09   -0.48045E+02    0.35994E+02    0.29886E-08    0.86009E-14    0.65238E-12    0.77419E-08    0.29886E-08    0.23431E-13    0.74315E-08    0.95724E-10    0.19951E-09    0.86009E-14    0.74315E-08    0.21436E+00    0.11101E-02   -0.33956E-09    0.65238E-12    0.95724E-10    0.11101E-02    0.10727E-04
   675    0.16799E+04   -0.49740E+02    0.74708E-08    0.19534E-09   -0.33245E-09   -0.49740E+02    0.36082E+02    0.29859E-08    0.84207E-14    0.63871E-12    0.74708E-08    0.29859E-08    0.23308E-13    0.74188E-08    0.95561E-10    0.19534E-09    0.84207E-14    0.74188E-08    0.21463E+00    0.11115E-02   -0.33245E-09    0.63871E-12    0.95561E-10    0.11115E-02    0.10739E-04
   676    0.16797E+04   -0.51433E+02    0.72015E-08    0.19053E-09   -0.32427E-09   -0.51433E+02    0.36165E+02    0.29828E-08    0.82136E-14    0.62300E-12    0.72015E-08    0.29828E-08    0.23186E-13    0.74060E-08    0.95398E-10    0.19053E-09    0.82136E-14    0.74060E-08    0.21489E+00    0.11129E-02   -0.32427E-09    0.62300E-12    0.95398E-10    0.11129E-02    0.10752E-04
   677    0.16797E+04   -0.53126E+02    0.69339E-08    0.18515E-09   -0.31511E-09   -0.53126E+02    0.36243E+02    0.29793E-08    0.79815E-14    0.60539E-12    0.69339E-08    0.29793E-08    0.23065E-13    0.73933E-08    0.95235E-10    0.18515E-09    0.79815E-14    0.73933E-08    0.21516E+00    0.11142E-02   -0.31511E-09    0.60539E-12    0.95235E-10    0.11142E-02    0.10764E-04
   678    0.16799E+04   -0.54818E+02    0.66681E-08    0.17922E-09   -0.30502E-09   -0.54818E+02    0.36313E+02    0.29754E-08    0.77261E-14    0.58602E-12    0.66681E-08    0.29754E-08    0.22945E-13    0.73806E-08    0.95073E-10    0.17922E-09    0.77261E-14    0.73806E-08    0.21543E+00    0.11156E-02   -0.30502E-09    0.58602E-12    0.95073E-10    0.11156E-02    0.10777E-04
   679    0.16803E+04   -0.56508E+02    0.64041E-08    0.17280E-09   -0.29410E-09   -0.56508E+02    0.36379E+02    0.29712E-08    0.74493E-14    0.56503E-12    0.64041E-08    0.29712E-08    0.22826E-13    0.73680E-08    0.94911E-10    0.17280E-09    0.74493E-14    0.73680E-08    0.21569E+00    0.11169E-02   -0.29410E-09    0.56503E-12    0.94911E-10    0.11169E-02    0.10790E-04
   680    0.16810E+04   -0.58196E+02    0.61420E-08    0.16593E-09   -0.28240E-09   -0.58196E+02    0.36439E+02    0.29666E-08    0.71530E-14    0.54256E-12    0.61420E-08    0.29666E-08    0.22707E-13    0.73553E-08    0.94750E-10    0.16593E-09    0.71530E-14    0.73553E-08    0.21596E+00    0.11183E-02   -0.28240E-09    0.54256E-12    0.94750E-10    0.11183E-02    0.10802E-04
   681    0.16818E+04   -0.59878E+02    0.58817E-08    0.15865E-09   -0.27001E-09   -0.59878E+02    0.36493E+02    0.29616E-08    0.68391E-14    0.51875E-12    0.58817E-08    0.29616E-08    0.22589E-13    0.73428E-08    0.94589E-10    0.15865E-09    0.68391E-14    0.73428E-08    0.21622E+00    0.11196E-02   -0.27001E-09    0.51875E-12    0.94589E-10    0.11196E-02    0.10815E-04
   682    0.16828E+04   -0.61558E+02    0.56234E-08    0.15100E-09   -0.25699E-09   -0.61558E+02    0.36540E+02    0.29563E-08    0.65095E-14    0.49374E-12    0.56234E-08    0.29563E-08    0.22472E-13    0.73302E-08    0.94429E-10    0.15100E-09    0.65095E-14    0.73302E-08    0.21648E+00    0.11210E-02   -0.25699E-09    0.49374E-12    0.94429E-10    0.11210E-02    0.10827E-04
   683    0.16840E+04   -0.63234E+02    0.53669E-08    0.14303E-09   -0.24343E-09   -0.63234E+02    0.36583E+02    0.29506E-08    0.61659E-14    0.46768E-12    0.53669E-08    0.29506E-08    0.22355E-13    0.73177E-08    0.94269E-10    0.14303E-09    0.61659E-14    0.73177E-08    0.21675E+00    0.11223E-02   -0.24343E-09    0.46768E-12    0.94269E-10    0.11223E-02    0.10840E-04
   684    0.16854E+04   -0.64904E+02    0.51124E-08    0.13478E-09   -0.22939E-09   -0.64904E+02    0.36618E+02    0.29445E-08    0.58102E-14    0.44070E-12    0.51124E-08    0.29445E-08    0.22240E-13    0.73052E-08    0.94110E-10    0.13478E-09    0.58102E-14    0.73052E-08    0.21701E+00    0.11237E-02   -0.22939E-09    0.44070E-12    0.94110E-10    0.11237E-02    0.10853E-04
   685    0.16868E+04   -0.66567E+02    0.48599E-08    0.12629E-09   -0.21494E-09   -0.66567E+02    0.36648E+02    0.29381E-08    0.54444E-14    0.41295E-12    0.48599E-08    0.29381E-08    0.22125E-13    0.72928E-08    0.93951E-10    0.12629E-09    0.54444E-14    0.72928E-08    0.21728E+00    0.11250E-02   -0.21494E-09    0.41295E-12    0.93951E-10    0.11250E-02    0.10865E-04
   686    0.16885E+04   -0.68216E+02    0.46093E-08    0.11761E-09   -0.20017E-09   -0.68216E+02    0.36672E+02    0.29313E-08    0.50702E-14    0.38457E-12    0.46093E-08    0.29313E-08    0.22011E-13    0.72803E-08    0.93792E-10    0.11761E-09    0.50702E-14    0.72803E-08    0.21754E+00    0.11263E-02   -0.20017E-09    0.38457E-12    0.93792E-10    0.11263E-02    0.10878E-04
   687    0.16905E+04   -0.69861E+02    0.43608E-08    0.10878E-09   -0.18514E-09   -0.69861E+02    0.36691E+02    0.29242E-08    0.46896E-14    0.35570E-12    0.43608E-08    0.29242E-08    0.21897E-13    0.72679E-08    0.93634E-10    0.10878E-09    0.46896E-14    0.72679E-08    0.21780E+00    0.11277E-02   -0.18514E-09    0.35570E-12    0.93634E-10    0.11277E-02    0.10890E-04
   688    0.16926E+04   -0.71501E+02    0.41143E-08    0.99848E-10   -0.16993E-09   -0.71501E+02    0.36702E+02    0.29167E-08    0.43044E-14    0.32648E-12    0.41143E-08    0.29167E-08    0.21785E-13    0.72556E-08    0.93477E-10    0.99848E-10    0.43044E-14    0.72556E-08    0.21806E+00    0.11290E-02   -0.16993E-09    0.32648E-12    0.93477E-10    0.11290E-02    0.10903E-04
   689    0.16949E+04   -0.73127E+02    0.38698E-08    0.90848E-10   -0.15462E-09   -0.73127E+02    0.36708E+02    0.29089E-08    0.39164E-14    0.29706E-12    0.38698E-08    0.29089E-08    0.21673E-13    0.72433E-08    0.93320E-10    0.90848E-10    0.39164E-14    0.72433E-08    0.21833E+00    0.11304E-02   -0.15462E-09    0.29706E-12    0.93320E-10    0.11304E-02    0.10915E-04
   690    0.16973E+04   -0.74747E+02    0.36275E-08    0.81828E-10   -0.13927E-09   -0.74747E+02    0.36709E+02    0.29007E-08    0.35275E-14    0.26756E-12    0.36275E-08    0.29007E-08    0.21561E-13    0.72310E-08    0.93163E-10    0.81828E-10    0.35275E-14    0.72310E-08    0.21859E+00    0.11317E-02   -0.13927E-09    0.26756E-12    0.93163E-10    0.11317E-02    0.10928E-04
   691    0.17000E+04   -0.76353E+02    0.33872E-08    0.72830E-10   -0.12395E-09   -0.76353E+02    0.36701E+02    0.28921E-08    0.31396E-14    0.23814E-12    0.33872E-08    0.28921E-08    0.21451E-13    0.72187E-08    0.93007E-10    0.72830E-10    0.31396E-14    0.72187E-08    0.21885E+00    0.11330E-02   -0.12395E-09    0.23814E-12    0.93007E-10    0.11330E-02    0.10940E-04
   692    0.17028E+04   -0.77947E+02    0.31491E-08    0.63898E-10   -0.10875E-09   -0.77947E+02    0.36690E+02    0.28833E-08    0.27546E-14    0.20894E-12    0.31491E-08    0.28833E-08    0.21341E-13    0.72065E-08    0.92851E-10    0.63898E-10    0.27546E-14    0.72065E-08    0.21911E+00    0.11344E-02   -0.10875E-09    0.20894E-12    0.92851E-10    0.11344E-02    0.10953E-04
   693    0.17058E+04   -0.79535E+02    0.29132E-08    0.55076E-10   -0.93735E-10   -0.79535E+02    0.36672E+02    0.28741E-08    0.23743E-14    0.18009E-12    0.29132E-08    0.28741E-08    0.21232E-13    0.71943E-08    0.92696E-10    0.55076E-10    0.23743E-14    0.71943E-08    0.21937E+00    0.11357E-02   -0.93735E-10    0.18009E-12    0.92696E-10    0.11357E-02    0.10965E-04
   694    0.17089E+04   -0.81102E+02    0.26794E-08    0.46405E-10   -0.78979E-10   -0.81102E+02    0.36648E+02    0.28645E-08    0.20005E-14    0.15174E-12    0.26794E-08    0.28645E-08    0.21124E-13    0.71821E-08    0.92541E-10    0.46405E-10    0.20005E-14    0.71821E-08    0.21963E+00    0.11370E-02   -0.78979E-10    0.15174E-12    0.92541E-10    0.11370E-02    0.10978E-04
   695    0.17123E+04   -0.82656E+02    0.24479E-08    0.37931E-10   -0.64555E-10   -0.82656E+02    0.36619E+02    0.28546E-08    0.16352E-14    0.12403E-12    0.24479E-08    0.28546E-08    0.21016E-13    0.71699E-08    0.92386E-10    0.37931E-10    0.16352E-14    0.71699E-08    0.21990E+00    0.11384E-02   -0.64555E-10    0.12403E-12    0.92386E-10    0.11384E-02    0.10990E-04
   696    0.17159E+04   -0.84211E+02    0.22185E-08    0.29694E-10   -0.50538E-10   -0.84211E+02    0.36583E+02    0.28444E-08    0.12801E-14    0.97095E-13    0.22185E-08    0.28444E-08    0.20909E-13    0.71578E-08    0.92232E-10    0.29694E-10    0.12801E-14    0.71578E-08    0.22016E+00    0.11397E-02   -0.50538E-10    0.97095E-13    0.92232E-10    0.11397E-02    0.11002E-04
   697    0.17196E+04   -0.85739E+02    0.19915E-08    0.21740E-10   -0.37000E-10   -0.85739E+02    0.36542E+02    0.28339E-08    0.93719E-15    0.71086E-13    0.19915E-08    0.28339E-08    0.20802E-13    0.71457E-08    0.92079E-10    0.21740E-10    0.93719E-15    0.71457E-08    0.22042E+00    0.11410E-02   -0.37000E-10    0.71086E-13    0.92079E-10    0.11410E-02    0.11015E-04
   698    0.17234E+04   -0.87253E+02    0.17667E-08    0.14111E-10   -0.24016E-10   -0.87253E+02    0.36494E+02    0.28230E-08    0.60830E-15    0.46139E-13    0.17667E-08    0.28230E-08    0.20697E-13    0.71337E-08    0.91926E-10    0.14111E-10    0.60830E-15    0.71337E-08    0.22068E+00    0.11423E-02   -0.24016E-10    0.46139E-13    0.91926E-10    0.11423E-02    0.11027E-04
   699    0.17274E+04   -0.88747E+02    0.15442E-08    0.68497E-11   -0.11658E-10   -0.88747E+02    0.36441E+02    0.28118E-08    0.29528E-15    0.22397E-13    0.15442E-08    0.28118E-08    0.20592E-13    0.71217E-08    0.91773E-10    0.68497E-11    0.29528E-15    0.71217E-08    0.22094E+00    0.11437E-02   -0.11658E-10    0.22397E-13    0.91773E-10    0.11437E-02    0.11040E-04
   700    0.17317E+04   -0.90228E+02    0.13241E-08   -0.00000E+00    0.72382E-20   -0.90228E+02    0.36381E+02    0.28002E-08    0.00000E+00   -0.59110E-21    0.13241E-08    0.28002E-08    0.20487E-13    0.71097E-08    0.91621E-10   -0.00000E+00    0.00000E+00    0.71097E-08    0.22120E+00    0.11450E-02    0.72382E-20   -0.59110E-21    0.91621E-10    0.11450E-02    0.11052E-04
   701    0.17360E+04   -0.91696E+02    0.11063E-08   -0.64041E-11    0.10899E-10   -0.91696E+02    0.36316E+02    0.27884E-08   -0.27608E-15   -0.20940E-13    0.11063E-08    0.27884E-08    0.20383E-13    0.70977E-08    0.91469E-10   -0.64041E-11   -0.27608E-15    0.70977E-08    0.22146E+00    0.11463E-02    0.10899E-10   -0.20940E-13    0.91469E-10    0.11463E-02    0.11064E-04
   702    0.17406E+04   -0.93136E+02    0.89083E-09   -0.12365E-10    0.21045E-10   -0.93136E+02    0.36246E+02    0.27762E-08   -0.53305E-15   -0.40431E-13    0.89083E-09    0.27762E-08    0.20280E-13    0.70858E-08    0.91317E-10   -0.12365E-10   -0.53305E-15    0.70858E-08    0.22171E+00    0.11476E-02    0.21045E-10   -0.40431E-13    0.91317E-10    0.11476E-02    0.11077E-04
   703    0.17452E+04   -0.94578E+02    0.67778E-09   -0.17894E-10    0.30455E-10   -0.94578E+02    0.36169E+02    0.27637E-08   -0.77140E-15   -0.58510E-13    0.67778E-09    0.27637E-08    0.20178E-13    0.70739E-08    0.91166E-10   -0.17894E-10   -0.77140E-15    0.70739E-08    0.22197E+00    0.11490E-02    0.30455E-10   -0.58510E-13    0.91166E-10    0.11490E-02    0.11089E-04
   704    0.17500E+04   -0.95984E+02    0.46713E-09   -0.23003E-10    0.39149E-10   -0.95984E+02    0.36087E+02    0.27510E-08   -0.99163E-15   -0.75214E-13    0.46713E-09    0.27510E-08    0.20076E-13    0.70620E-08    0.91016E-10   -0.23003E-10   -0.99163E-15    0.70620E-08    0.22223E+00    0.11503E-02    0.39149E-10   -0.75214E-13    0.91016E-10    0.11503E-02    0.11102E-04
   705    0.17549E+04   -0.97370E+02    0.25888E-09   -0.27702E-10    0.47147E-10   -0.97370E+02    0.35999E+02    0.27379E-08   -0.11942E-14   -0.90580E-13    0.25888E-09    0.27379E-08    0.19974E-13    0.70501E-08    0.90865E-10   -0.27702E-10   -0.11942E-14    0.70501E-08    0.22249E+00    0.11516E-02    0.47147E-10   -0.90580E-13    0.90865E-10    0.11516E-02    0.11114E-04
   706    0.17601E+04   -0.98743E+02    0.53058E-10   -0.32004E-10    0.54468E-10   -0.98743E+02    0.35906E+02    0.27245E-08   -0.13797E-14   -0.10465E-12    0.53058E-10    0.27245E-08    0.19874E-13    0.70383E-08    0.90716E-10   -0.32004E-10   -0.13797E-14    0.70383E-08    0.22275E+00    0.11529E-02    0.54468E-10   -0.10465E-12    0.90716E-10    0.11529E-02    0.11126E-04
   707    0.17653E+04   -0.10010E+03   -0.15033E-09   -0.35919E-10    0.61132E-10   -0.10010E+03    0.35807E+02    0.27108E-08   -0.15484E-14   -0.11745E-12   -0.15033E-09    0.27108E-08    0.19774E-13    0.70265E-08    0.90566E-10   -0.35919E-10   -0.15484E-14    0.70265E-08    0.22301E+00    0.11542E-02    0.61132E-10   -0.11745E-12    0.90566E-10    0.11542E-02    0.11139E-04
   708    0.17708E+04   -0.10141E+03   -0.35128E-09   -0.39459E-10    0.67157E-10   -0.10141E+03    0.35703E+02    0.26969E-08   -0.17011E-14   -0.12902E-12   -0.35128E-09    0.26969E-08    0.19674E-13    0.70148E-08    0.90417E-10   -0.39459E-10   -0.17011E-14    0.70148E-08    0.22326E+00    0.11555E-02    0.67157E-10   -0.12902E-12    0.90417E-10    0.11555E-02    0.11151E-04
   709    0.17763E+04   -0.10272E+03   -0.54976E-09   -0.42636E-10    0.72563E-10   -0.10272E+03    0.35593E+02    0.26826E-08   -0.18380E-14   -0.13941E-12   -0.54976E-09    0.26826E-08    0.19576E-13    0.70030E-08    0.90269E-10   -0.42636E-10   -0.18380E-14    0.70030E-08    0.22352E+00    0.11568E-02    0.72563E-10   -0.13941E-12    0.90269E-10    0.11568E-02    0.11163E-04
   710    0.17820E+04   -0.10401E+03   -0.74576E-09   -0.45460E-10    0.77370E-10   -0.10401E+03    0.35477E+02    0.26681E-08   -0.19597E-14   -0.14864E-12   -0.74576E-09    0.26681E-08    0.19477E-13    0.69913E-08    0.90120E-10   -0.45460E-10   -0.19597E-14    0.69913E-08    0.22378E+00    0.11582E-02    0.77370E-10   -0.14864E-12    0.90120E-10    0.11582E-02    0.11176E-04
   711    0.17878E+04   -0.10526E+03   -0.93928E-09   -0.47943E-10    0.81596E-10   -0.10526E+03    0.35356E+02    0.26533E-08   -0.20668E-14   -0.15676E-12   -0.93928E-09    0.26533E-08    0.19380E-13    0.69796E-08    0.89973E-10   -0.47943E-10   -0.20668E-14    0.69796E-08    0.22403E+00    0.11595E-02    0.81596E-10   -0.15676E-12    0.89973E-10    0.11595E-02    0.11188E-04
   712    0.17938E+04   -0.10650E+03   -0.11303E-08   -0.50097E-10    0.85261E-10   -0.10650E+03    0.35230E+02    0.26382E-08   -0.21596E-14   -0.16381E-12   -0.11303E-08    0.26382E-08    0.19283E-13    0.69680E-08    0.89825E-10   -0.50097E-10   -0.21596E-14    0.69680E-08    0.22429E+00    0.11608E-02    0.85261E-10   -0.16381E-12    0.89825E-10    0.11608E-02    0.11200E-04
