  0.178343E+00  0.112053E+07  0.111506E+07  0.915834E+00 -0.118605E+01  0.366413E+05  0.111448E+07  0.111961E+07  0.111448E+07 -0.251552E-01  0.546117E+06  0.546049E+06  0.127180E+00
  0.183464E+00  0.108657E+07  0.108164E+07  0.839230E+00 -0.108687E+01  0.339876E+05  0.108076E+07  0.108574E+07  0.108076E+07 -0.243941E-01  0.529594E+06  0.529531E+06  0.114705E+00
  0.188585E+00  0.104991E+07  0.104527E+07  0.767472E+00 -0.993976E+00  0.314451E+05  0.104432E+07  0.104913E+07  0.104432E+07 -0.235715E-01  0.511737E+06  0.511677E+06  0.106736E+00
  0.193706E+00  0.101040E+07  0.100581E+07  0.700011E+00 -0.906653E+00  0.290018E+05  0.100499E+07  0.100963E+07  0.100499E+07 -0.226837E-01  0.492466E+06  0.492406E+06  0.102402E+00
  0.198827E+00  0.969331E+06  0.964636E+06  0.637352E+00 -0.825549E+00  0.266884E+05  0.964086E+06  0.968543E+06  0.964086E+06 -0.217606E-01  0.472426E+06  0.472366E+06  0.100285E+00
  0.203949E+00  0.928538E+06  0.923680E+06  0.580189E+00 -0.751558E+00  0.245437E+05  0.923448E+06  0.927723E+06  0.923448E+06 -0.208434E-01  0.452514E+06  0.452454E+06  0.988498E-01
  0.209070E+00  0.889848E+06  0.884860E+06  0.529053E+00 -0.685360E+00  0.226001E+05  0.884910E+06  0.889011E+06  0.884910E+06 -0.199735E-01  0.433631E+06  0.433571E+06  0.968294E-01
  0.214191E+00  0.854824E+06  0.849808E+06  0.484179E+00 -0.627260E+00  0.208777E+05  0.850039E+06  0.853981E+06  0.850039E+06 -0.191864E-01  0.416545E+06  0.416485E+06  0.934820E-01
  0.219312E+00  0.824385E+06  0.819474E+06  0.445369E+00 -0.577001E+00  0.193773E+05  0.819754E+06  0.823560E+06  0.819754E+06 -0.185029E-01  0.401705E+06  0.401647E+06  0.886518E-01
  0.224433E+00  0.798502E+06  0.793818E+06  0.411926E+00 -0.533683E+00  0.180772E+05  0.794026E+06  0.797716E+06  0.794026E+06 -0.179221E-01  0.389098E+06  0.389043E+06  0.826720E-01
  0.229554E+00  0.776324E+06  0.771946E+06  0.382829E+00 -0.495989E+00  0.169397E+05  0.771999E+06  0.775589E+06  0.771999E+06 -0.174250E-01  0.378305E+06  0.378252E+06  0.761743E-01
  0.234676E+00  0.756564E+06  0.752517E+06  0.356997E+00 -0.462523E+00  0.159227E+05  0.752382E+06  0.755884E+06  0.752382E+06 -0.169822E-01  0.368693E+06  0.368644E+06  0.698694E-01
  0.239797E+00  0.737847E+06  0.734102E+06  0.333468E+00 -0.432040E+00  0.149876E+05  0.733800E+06  0.737218E+06  0.733800E+06 -0.165628E-01  0.359587E+06  0.359541E+06  0.643507E-01
  0.244918E+00  0.719009E+06  0.715496E+06  0.311516E+00 -0.403603E+00  0.141046E+05  0.715086E+06  0.718419E+06  0.715086E+06 -0.161404E-01  0.350417E+06  0.350373E+06  0.599655E-01
  0.250039E+00  0.699378E+06  0.696009E+06  0.290725E+00 -0.376673E+00  0.132572E+05  0.695568E+06  0.698812E+06  0.695568E+06 -0.156998E-01  0.340853E+06  0.340810E+06  0.567744E-01
  0.255160E+00  0.678878E+06  0.675570E+06  0.270982E+00 -0.351103E+00  0.124421E+05  0.675171E+06  0.678322E+06  0.675171E+06 -0.152394E-01  0.330858E+06  0.330817E+06  0.545895E-01
  0.260281E+00  0.657893E+06  0.654588E+06  0.252362E+00 -0.326987E+00  0.116643E+05  0.654282E+06  0.657338E+06  0.654282E+06 -0.147680E-01  0.320623E+06  0.320581E+06  0.530636E-01
  0.265403E+00  0.637042E+06  0.633715E+06  0.235011E+00 -0.304516E+00  0.109322E+05  0.633523E+06  0.636484E+06  0.633523E+06 -0.142994E-01  0.310451E+06  0.310410E+06  0.518009E-01
