#    L    TT             EE             BB             TE             PP             TP             EP          
   683    0.16839E+04    0.36586E+02    0.00000E+00   -0.63237E+02    0.10447E-07    0.41716E-11   -0.67139E-14
   684    0.16853E+04    0.36621E+02    0.00000E+00   -0.64907E+02    0.10424E-07    0.39306E-11   -0.63260E-14
   685    0.16868E+04    0.36651E+02    0.00000E+00   -0.66571E+02    0.10400E-07    0.36827E-11   -0.59271E-14
   686    0.16885E+04    0.36675E+02    0.00000E+00   -0.68220E+02    0.10377E-07    0.34292E-11   -0.55191E-14
   687    0.16905E+04    0.36693E+02    0.00000E+00   -0.69865E+02    0.10353E-07    0.31714E-11   -0.51042E-14
   688    0.16925E+04    0.36705E+02    0.00000E+00   -0.71504E+02    0.10330E-07    0.29105E-11   -0.46843E-14
   689    0.16948E+04    0.36710E+02    0.00000E+00   -0.73130E+02    0.10307E-07    0.26478E-11   -0.42615E-14
   690    0.16973E+04    0.36711E+02    0.00000E+00   -0.74750E+02    0.10284E-07    0.23845E-11   -0.38378E-14
   691    0.16999E+04    0.36704E+02    0.00000E+00   -0.76356E+02    0.10261E-07    0.21220E-11   -0.34152E-14
   692    0.17027E+04    0.36692E+02    0.00000E+00   -0.77949E+02    0.10238E-07    0.18615E-11   -0.29959E-14
   693    0.17058E+04    0.36674E+02    0.00000E+00   -0.79537E+02    0.10215E-07    0.16041E-11   -0.25818E-14
   694    0.17089E+04    0.36649E+02    0.00000E+00   -0.81104E+02    0.10192E-07    0.13513E-11   -0.21749E-14
   695    0.17123E+04    0.36620E+02    0.00000E+00   -0.82657E+02    0.10170E-07    0.11043E-11   -0.17773E-14
   696    0.17159E+04    0.36584E+02    0.00000E+00   -0.84213E+02    0.10147E-07    0.86433E-12   -0.13911E-14
   697    0.17196E+04    0.36543E+02    0.00000E+00   -0.85740E+02    0.10125E-07    0.63264E-12   -0.10182E-14
   698    0.17234E+04    0.36494E+02    0.00000E+00   -0.87254E+02    0.10102E-07    0.41051E-12   -0.66069E-15
   699    0.17274E+04    0.36441E+02    0.00000E+00   -0.88748E+02    0.10080E-07    0.19921E-12   -0.32062E-15
   700    0.17317E+04    0.36381E+02    0.00000E+00   -0.90228E+02    0.10058E-07    0.00000E+00    0.00000E+00
   701    0.17361E+04    0.36316E+02    0.00000E+00   -0.91696E+02    0.10035E-07   -0.18612E-12    0.29955E-15
   702    0.17406E+04    0.36245E+02    0.00000E+00   -0.93135E+02    0.10013E-07   -0.35923E-12    0.57815E-15
   703    0.17453E+04    0.36168E+02    0.00000E+00   -0.94577E+02    0.99913E-08   -0.51965E-12    0.83635E-15
   704    0.17501E+04    0.36086E+02    0.00000E+00   -0.95983E+02    0.99693E-08   -0.66774E-12    0.10747E-14
   705    0.17550E+04    0.35997E+02    0.00000E+00   -0.97368E+02    0.99474E-08   -0.80383E-12    0.12937E-14
   706    0.17601E+04    0.35903E+02    0.00000E+00   -0.98740E+02    0.99256E-08   -0.92826E-12    0.14940E-14
   707    0.17654E+04    0.35804E+02    0.00000E+00   -0.10009E+03    0.99039E-08   -0.10414E-11    0.16760E-14
   708    0.17709E+04    0.35699E+02    0.00000E+00   -0.10141E+03    0.98823E-08   -0.11435E-11    0.18404E-14
   709    0.17764E+04    0.35589E+02    0.00000E+00   -0.10272E+03    0.98607E-08   -0.12350E-11    0.19876E-14
   710    0.17821E+04    0.35473E+02    0.00000E+00   -0.10400E+03    0.98392E-08   -0.13161E-11    0.21183E-14
   711    0.17880E+04    0.35352E+02    0.00000E+00   -0.10526E+03    0.98178E-08   -0.13873E-11    0.22329E-14
   712    0.17939E+04    0.35225E+02    0.00000E+00   -0.10650E+03    0.97964E-08   -0.14489E-11    0.23320E-14
   713    0.18001E+04    0.35093E+02    0.00000E+00   -0.10770E+03    0.97752E-08   -0.15012E-11    0.24161E-14
   714    0.18063E+04    0.34957E+02    0.00000E+00   -0.10889E+03    0.97540E-08   -0.15445E-11    0.24859E-14
   715    0.18126E+04    0.34814E+02    0.00000E+00   -0.11006E+03    0.97328E-08   -0.15793E-11    0.25417E-14
   716    0.18191E+04    0.34667E+02    0.00000E+00   -0.11119E+03    0.97118E-08   -0.16057E-11    0.25843E-14
   717    0.18257E+04    0.34515E+02    0.00000E+00   -0.11229E+03    0.96908E-08   -0.16242E-11    0.26141E-14
   718    0.18324E+04    0.34358E+02    0.00000E+00   -0.11338E+03    0.96699E-08   -0.16351E-11    0.26317E-14
   719    0.18392E+04    0.34195E+02    0.00000E+00   -0.11443E+03    0.96491E-08   -0.16388E-11    0.26376E-14
   720    0.18460E+04    0.34028E+02    0.00000E+00   -0.11546E+03    0.96283E-08   -0.16355E-11    0.26323E-14
   721    0.18531E+04    0.33857E+02    0.00000E+00   -0.11645E+03    0.96077E-08   -0.16257E-11    0.26165E-14
   722    0.18602E+04    0.33680E+02    0.00000E+00   -0.11741E+03    0.95870E-08   -0.16096E-11    0.25906E-14
   723    0.18674E+04    0.33500E+02    0.00000E+00   -0.11835E+03    0.95665E-08   -0.15876E-11    0.25552E-14
   724    0.18747E+04    0.33314E+02    0.00000E+00   -0.11926E+03    0.95460E-08   -0.15601E-11    0.25109E-14
   725    0.18821E+04    0.33125E+02    0.00000E+00   -0.12014E+03    0.95256E-08   -0.15273E-11    0.24581E-14
   726    0.18896E+04    0.32933E+02    0.00000E+00   -0.12098E+03    0.95053E-08   -0.14896E-11    0.23975E-14
   727    0.18971E+04    0.32735E+02    0.00000E+00   -0.12180E+03    0.94850E-08   -0.14474E-11    0.23296E-14
   728    0.19047E+04    0.32531E+02    0.00000E+00   -0.12259E+03    0.94648E-08   -0.14010E-11    0.22548E-14
   729    0.19124E+04    0.32325E+02    0.00000E+00   -0.12335E+03    0.94447E-08   -0.13507E-11    0.21739E-14
   730    0.19201E+04    0.32115E+02    0.00000E+00   -0.12407E+03    0.94247E-08   -0.12969E-11    0.20873E-14
   731    0.19281E+04    0.31900E+02    0.00000E+00   -0.12475E+03    0.94047E-08   -0.12399E-11    0.19955E-14
   732    0.19359E+04    0.31684E+02    0.00000E+00   -0.12540E+03    0.93848E-08   -0.11800E-11    0.18991E-14
   733    0.19439E+04    0.31462E+02    0.00000E+00   -0.12603E+03    0.93649E-08   -0.11176E-11    0.17987E-14
   734    0.19520E+04    0.31237E+02    0.00000E+00   -0.12661E+03    0.93451E-08   -0.10530E-11    0.16948E-14
   735    0.19601E+04    0.31008E+02    0.00000E+00   -0.12718E+03    0.93254E-08   -0.98663E-12    0.15879E-14
   736    0.19681E+04    0.30776E+02    0.00000E+00   -0.12769E+03    0.93058E-08   -0.91872E-12    0.14786E-14
   737    0.19763E+04    0.30541E+02    0.00000E+00   -0.12819E+03    0.92862E-08   -0.84965E-12    0.13675E-14
   738    0.19845E+04    0.30304E+02    0.00000E+00   -0.12863E+03    0.92667E-08   -0.77975E-12    0.12550E-14
   739    0.19927E+04    0.30062E+02    0.00000E+00   -0.12905E+03    0.92472E-08   -0.70937E-12    0.11417E-14
   740    0.20009E+04    0.29818E+02    0.00000E+00   -0.12944E+03    0.92278E-08   -0.63884E-12    0.10282E-14
   741    0.20092E+04    0.29570E+02    0.00000E+00   -0.12979E+03    0.92085E-08   -0.56851E-12    0.91498E-15
   742    0.20175E+04    0.29322E+02    0.00000E+00   -0.13010E+03    0.91893E-08   -0.49870E-12    0.80263E-15
   743    0.20258E+04    0.29072E+02    0.00000E+00   -0.13038E+03    0.91701E-08   -0.42977E-12    0.69169E-15
   744    0.20342E+04    0.28817E+02    0.00000E+00   -0.13062E+03    0.91509E-08   -0.36204E-12    0.58268E-15
   745    0.20426E+04    0.28561E+02    0.00000E+00   -0.13084E+03    0.91319E-08   -0.29586E-12    0.47617E-15
   746    0.20509E+04    0.28303E+02    0.00000E+00   -0.13099E+03    0.91129E-08   -0.23156E-12    0.37269E-15
   747    0.20591E+04    0.28042E+02    0.00000E+00   -0.13113E+03    0.90939E-08   -0.16949E-12    0.27278E-15
   748    0.20675E+04    0.27780E+02    0.00000E+00   -0.13124E+03    0.90751E-08   -0.10998E-12    0.17701E-15
   749    0.20759E+04    0.27514E+02    0.00000E+00   -0.13131E+03    0.90562E-08   -0.53370E-13    0.85896E-16
   750    0.20842E+04    0.27248E+02    0.00000E+00   -0.13134E+03    0.90375E-08    0.00000E+00    0.00000E+00
   751    0.20925E+04    0.26979E+02    0.00000E+00   -0.13134E+03    0.90188E-08    0.49864E-13   -0.80253E-16
   752    0.21009E+04    0.26711E+02    0.00000E+00   -0.13129E+03    0.90002E-08    0.96241E-13   -0.15489E-15
   753    0.21092E+04    0.26440E+02    0.00000E+00   -0.13121E+03    0.89816E-08    0.13922E-12   -0.22407E-15
   754    0.21174E+04    0.26168E+02    0.00000E+00   -0.13109E+03    0.89631E-08    0.17890E-12   -0.28792E-15
   755    0.21257E+04    0.25895E+02    0.00000E+00   -0.13095E+03    0.89446E-08    0.21536E-12   -0.34660E-15
   756    0.21337E+04    0.25621E+02    0.00000E+00   -0.13076E+03    0.89263E-08    0.24869E-12   -0.40026E-15
   757    0.21420E+04    0.25346E+02    0.00000E+00   -0.13054E+03    0.89079E-08    0.27900E-12   -0.44903E-15
   758    0.21500E+04    0.25070E+02    0.00000E+00   -0.13027E+03    0.88897E-08    0.30636E-12   -0.49306E-15
   759    0.21581E+04    0.24794E+02    0.00000E+00   -0.12998E+03    0.88714E-08    0.33086E-12   -0.53251E-15
   760    0.21661E+04    0.24517E+02    0.00000E+00   -0.12966E+03    0.88533E-08    0.35261E-12   -0.56751E-15
   761    0.21740E+04    0.24239E+02    0.00000E+00   -0.12929E+03    0.88352E-08    0.37169E-12   -0.59821E-15
   762    0.21820E+04    0.23962E+02    0.00000E+00   -0.12889E+03    0.88172E-08    0.38819E-12   -0.62476E-15
   763    0.21898E+04    0.23685E+02    0.00000E+00   -0.12846E+03    0.87992E-08    0.40219E-12   -0.64731E-15
   764    0.21976E+04    0.23408E+02    0.00000E+00   -0.12799E+03    0.87813E-08    0.41380E-12   -0.66599E-15
   765    0.22052E+04    0.23130E+02    0.00000E+00   -0.12749E+03    0.87634E-08    0.42311E-12   -0.68097E-15
   766    0.22129E+04    0.22854E+02    0.00000E+00   -0.12695E+03    0.87456E-08    0.43019E-12   -0.69237E-15
   767    0.22204E+04    0.22578E+02    0.00000E+00   -0.12638E+03    0.87279E-08    0.43515E-12   -0.70035E-15
   768    0.22279E+04    0.22302E+02    0.00000E+00   -0.12576E+03    0.87102E-08    0.43808E-12   -0.70506E-15
   769    0.22353E+04    0.22025E+02    0.00000E+00   -0.12512E+03    0.86925E-08    0.43906E-12   -0.70664E-15
   770    0.22425E+04    0.21751E+02    0.00000E+00   -0.12445E+03    0.86750E-08    0.43819E-12   -0.70523E-15
   771    0.22497E+04    0.21477E+02    0.00000E+00   -0.12373E+03    0.86574E-08    0.43555E-12   -0.70099E-15
   772    0.22568E+04    0.21205E+02    0.00000E+00   -0.12298E+03    0.86400E-08    0.43124E-12   -0.69406E-15
   773    0.22638E+04    0.20934E+02    0.00000E+00   -0.12220E+03    0.86226E-08    0.42535E-12   -0.68458E-15
   774    0.22706E+04    0.20664E+02    0.00000E+00   -0.12140E+03    0.86052E-08    0.41797E-12   -0.67270E-15
   775    0.22775E+04    0.20395E+02    0.00000E+00   -0.12055E+03    0.85879E-08    0.40919E-12   -0.65857E-15
   776    0.22841E+04    0.20129E+02    0.00000E+00   -0.11968E+03    0.85707E-08    0.39910E-12   -0.64233E-15
   777    0.22906E+04    0.19863E+02    0.00000E+00   -0.11877E+03    0.85535E-08    0.38779E-12   -0.62413E-15
   778    0.22972E+04    0.19600E+02    0.00000E+00   -0.11783E+03    0.85363E-08    0.37535E-12   -0.60411E-15
   779    0.23035E+04    0.19339E+02    0.00000E+00   -0.11686E+03    0.85193E-08    0.36188E-12   -0.58242E-15
   780    0.23096E+04    0.19078E+02    0.00000E+00   -0.11586E+03    0.85022E-08    0.34746E-12   -0.55922E-15
   781    0.23157E+04    0.18821E+02    0.00000E+00   -0.11483E+03    0.84853E-08    0.33218E-12   -0.53463E-15
   782    0.23216E+04    0.18566E+02    0.00000E+00   -0.11379E+03    0.84683E-08    0.31614E-12   -0.50881E-15
   783    0.23275E+04    0.18313E+02    0.00000E+00   -0.11269E+03    0.84515E-08    0.29943E-12   -0.48191E-15
   784    0.23332E+04    0.18063E+02    0.00000E+00   -0.11157E+03    0.84346E-08    0.28213E-12   -0.45407E-15
   785    0.23387E+04    0.17815E+02    0.00000E+00   -0.11043E+03    0.84179E-08    0.26433E-12   -0.42543E-15
   786    0.23441E+04    0.17570E+02    0.00000E+00   -0.10923E+03    0.84012E-08    0.24614E-12   -0.39615E-15
   787    0.23493E+04    0.17328E+02    0.00000E+00   -0.10802E+03    0.83845E-08    0.22764E-12   -0.36637E-15
   788    0.23544E+04    0.17089E+02    0.00000E+00   -0.10679E+03    0.83679E-08    0.20891E-12   -0.33623E-15
   789    0.23593E+04    0.16851E+02    0.00000E+00   -0.10554E+03    0.83513E-08    0.19005E-12   -0.30588E-15
   790    0.23642E+04    0.16618E+02    0.00000E+00   -0.10425E+03    0.83348E-08    0.17116E-12   -0.27547E-15
   791    0.23688E+04    0.16388E+02    0.00000E+00   -0.10292E+03    0.83184E-08    0.15231E-12   -0.24514E-15
   792    0.23733E+04    0.16162E+02    0.00000E+00   -0.10159E+03    0.83020E-08    0.13361E-12   -0.21504E-15
   793    0.23776E+04    0.15940E+02    0.00000E+00   -0.10021E+03    0.82856E-08    0.11514E-12   -0.18532E-15
   794    0.23817E+04    0.15722E+02    0.00000E+00   -0.98825E+02    0.82693E-08    0.96998E-13   -0.15611E-15
   795    0.23857E+04    0.15506E+02    0.00000E+00   -0.97407E+02    0.82530E-08    0.79267E-13   -0.12757E-15
   796    0.23896E+04    0.15295E+02    0.00000E+00   -0.95973E+02    0.82368E-08    0.62040E-13   -0.99850E-16
   797    0.23932E+04    0.15087E+02    0.00000E+00   -0.94510E+02    0.82207E-08    0.45410E-13   -0.73085E-16
   798    0.23967E+04    0.14884E+02    0.00000E+00   -0.93031E+02    0.82046E-08    0.29466E-13   -0.47424E-16
   799    0.24000E+04    0.14684E+02    0.00000E+00   -0.91530E+02    0.81885E-08    0.14299E-13   -0.23014E-16
   800    0.24032E+04    0.14489E+02    0.00000E+00   -0.90006E+02    0.81725E-08    0.00000E+00    0.00000E+00
   801    0.24062E+04    0.14298E+02    0.00000E+00   -0.88467E+02    0.81565E-08   -0.13360E-13    0.21502E-16
   802    0.24089E+04    0.14111E+02    0.00000E+00   -0.86890E+02    0.81406E-08   -0.25785E-13    0.41500E-16
   803    0.24116E+04    0.13928E+02    0.00000E+00   -0.85313E+02    0.81247E-08   -0.37301E-13    0.60034E-16
   804    0.24140E+04    0.13750E+02    0.00000E+00   -0.83706E+02    0.81089E-08   -0.47931E-13    0.77142E-16
   805    0.24164E+04    0.13576E+02    0.00000E+00   -0.82083E+02    0.80931E-08   -0.57700E-13    0.92864E-16
   806    0.24184E+04    0.13407E+02    0.00000E+00   -0.80445E+02    0.80774E-08   -0.66631E-13    0.10724E-15
   807    0.24203E+04    0.13243E+02    0.00000E+00   -0.78792E+02    0.80617E-08   -0.74750E-13    0.12031E-15
   808    0.24219E+04    0.13084E+02    0.00000E+00   -0.77115E+02    0.80461E-08   -0.82081E-13    0.13210E-15
   809    0.24235E+04    0.12930E+02    0.00000E+00   -0.75431E+02    0.80305E-08   -0.88648E-13    0.14267E-15
   810    0.24247E+04    0.12781E+02    0.00000E+00   -0.73724E+02    0.80150E-08   -0.94475E-13    0.15205E-15
   811    0.24258E+04    0.12637E+02    0.00000E+00   -0.72001E+02    0.79995E-08   -0.99586E-13    0.16028E-15
   812    0.24267E+04    0.12500E+02    0.00000E+00   -0.70269E+02    0.79840E-08   -0.10401E-12    0.16739E-15
   813    0.24274E+04    0.12365E+02    0.00000E+00   -0.68525E+02    0.79686E-08   -0.10776E-12    0.17343E-15
   814    0.24281E+04    0.12237E+02    0.00000E+00   -0.66769E+02    0.79533E-08   -0.11087E-12    0.17844E-15
   815    0.24284E+04    0.12114E+02    0.00000E+00   -0.65000E+02    0.79379E-08   -0.11336E-12    0.18245E-15
   816    0.24285E+04    0.11997E+02    0.00000E+00   -0.63221E+02    0.79227E-08   -0.11526E-12    0.18551E-15
   817    0.24284E+04    0.11884E+02    0.00000E+00   -0.61431E+02    0.79075E-08   -0.11659E-12    0.18765E-15
   818    0.24283E+04    0.11778E+02    0.00000E+00   -0.59632E+02    0.78923E-08   -0.11738E-12    0.18891E-15
   819    0.24279E+04    0.11677E+02    0.00000E+00   -0.57823E+02    0.78771E-08   -0.11764E-12    0.18933E-15
   820    0.24273E+04    0.11582E+02    0.00000E+00   -0.56006E+02    0.78621E-08   -0.11741E-12    0.18896E-15
   821    0.24264E+04    0.11491E+02    0.00000E+00   -0.54182E+02    0.78470E-08   -0.11670E-12    0.18782E-15
   822    0.24254E+04    0.11408E+02    0.00000E+00   -0.52350E+02    0.78320E-08   -0.11555E-12    0.18597E-15
   823    0.24242E+04    0.11330E+02    0.00000E+00   -0.50512E+02    0.78171E-08   -0.11397E-12    0.18343E-15
   824    0.24227E+04    0.11258E+02    0.00000E+00   -0.48667E+02    0.78021E-08   -0.11199E-12    0.18024E-15
   825    0.24211E+04    0.11191E+02    0.00000E+00   -0.46819E+02    0.77873E-08   -0.10964E-12    0.17646E-15
   826    0.24193E+04    0.11131E+02    0.00000E+00   -0.44966E+02    0.77725E-08   -0.10694E-12    0.17211E-15
   827    0.24172E+04    0.11076E+02    0.00000E+00   -0.43110E+02    0.77577E-08   -0.10391E-12    0.16723E-15
   828    0.24150E+04    0.11027E+02    0.00000E+00   -0.41250E+02    0.77429E-08   -0.10057E-12    0.16187E-15
   829    0.24126E+04    0.10985E+02    0.00000E+00   -0.39389E+02    0.77282E-08   -0.96965E-13    0.15606E-15
   830    0.24100E+04    0.10949E+02    0.00000E+00   -0.37529E+02    0.77136E-08   -0.93101E-13    0.14984E-15
   831    0.24072E+04    0.10918E+02    0.00000E+00   -0.35667E+02    0.76990E-08   -0.89009E-13    0.14325E-15
   832    0.24042E+04    0.10893E+02    0.00000E+00   -0.33805E+02    0.76844E-08   -0.84711E-13    0.13634E-15
   833    0.24010E+04    0.10875E+02    0.00000E+00   -0.31944E+02    0.76699E-08   -0.80232E-13    0.12913E-15
   834    0.23976E+04    0.10862E+02    0.00000E+00   -0.30084E+02    0.76554E-08   -0.75598E-13    0.12167E-15
   835    0.23940E+04    0.10857E+02    0.00000E+00   -0.28227E+02    0.76410E-08   -0.70831E-13    0.11400E-15
   836    0.23901E+04    0.10856E+02    0.00000E+00   -0.26372E+02    0.76266E-08   -0.65956E-13    0.10615E-15
   837    0.23862E+04    0.10862E+02    0.00000E+00   -0.24521E+02    0.76122E-08   -0.60998E-13    0.98172E-16
   838    0.23820E+04    0.10874E+02    0.00000E+00   -0.22674E+02    0.75979E-08   -0.55980E-13    0.90097E-16
   839    0.23775E+04    0.10892E+02    0.00000E+00   -0.20830E+02    0.75836E-08   -0.50928E-13    0.81966E-16
   840    0.23730E+04    0.10917E+02    0.00000E+00   -0.18993E+02    0.75694E-08   -0.45865E-13    0.73817E-16
   841    0.23682E+04    0.10947E+02    0.00000E+00   -0.17163E+02    0.75552E-08   -0.40816E-13    0.65691E-16
   842    0.23632E+04    0.10983E+02    0.00000E+00   -0.15337E+02    0.75411E-08   -0.35805E-13    0.57626E-16
   843    0.23581E+04    0.11026E+02    0.00000E+00   -0.13522E+02    0.75269E-08   -0.30856E-13    0.49661E-16
   844    0.23527E+04    0.11075E+02    0.00000E+00   -0.11713E+02    0.75129E-08   -0.25994E-13    0.41835E-16
   845    0.23472E+04    0.11128E+02    0.00000E+00   -0.99142E+01    0.74988E-08   -0.21242E-13    0.34188E-16
   846    0.23416E+04    0.11190E+02    0.00000E+00   -0.81253E+01    0.74849E-08   -0.16626E-13    0.26759E-16
   847    0.23358E+04    0.11256E+02    0.00000E+00   -0.63461E+01    0.74709E-08   -0.12170E-13    0.19586E-16
   848    0.23298E+04    0.11329E+02    0.00000E+00   -0.45786E+01    0.74570E-08   -0.78969E-14    0.12710E-16
   849    0.23235E+04    0.11407E+02    0.00000E+00   -0.28221E+01    0.74431E-08   -0.38322E-14    0.61678E-17
   850    0.23172E+04    0.11492E+02    0.00000E+00   -0.10777E+01    0.74293E-08    0.00000E+00    0.00000E+00
   851    0.23106E+04    0.11583E+02    0.00000E+00    0.65399E+00    0.74155E-08    0.35806E-14   -0.57628E-17
   852    0.23039E+04    0.11680E+02    0.00000E+00    0.23726E+01    0.74017E-08    0.69111E-14   -0.11123E-16
   853    0.22970E+04    0.11782E+02    0.00000E+00    0.40775E+01    0.73880E-08    0.99978E-14   -0.16091E-16
   854    0.22899E+04    0.11890E+02    0.00000E+00    0.57671E+01    0.73743E-08    0.12847E-13   -0.20677E-16
   855    0.22826E+04    0.12005E+02    0.00000E+00    0.74425E+01    0.73607E-08    0.15466E-13   -0.24892E-16
   856    0.22752E+04    0.12123E+02    0.00000E+00    0.91017E+01    0.73471E-08    0.17861E-13   -0.28746E-16
   857    0.22676E+04    0.12248E+02    0.00000E+00    0.10744E+02    0.73335E-08    0.20038E-13   -0.32250E-16
   858    0.22599E+04    0.12381E+02    0.00000E+00    0.12370E+02    0.73200E-08    0.22003E-13   -0.35413E-16
   859    0.22519E+04    0.12516E+02    0.00000E+00    0.13979E+02    0.73065E-08    0.23765E-13   -0.38248E-16
   860    0.22440E+04    0.12658E+02    0.00000E+00    0.15569E+02    0.72931E-08    0.25327E-13   -0.40763E-16
   861    0.22358E+04    0.12805E+02    0.00000E+00    0.17140E+02    0.72797E-08    0.26699E-13   -0.42970E-16
   862    0.22274E+04    0.12958E+02    0.00000E+00    0.18693E+02    0.72663E-08    0.27885E-13   -0.44879E-16
   863    0.22189E+04    0.13117E+02    0.00000E+00    0.20225E+02    0.72529E-08    0.28892E-13   -0.46500E-16
   864    0.22102E+04    0.13279E+02    0.00000E+00    0.21738E+02    0.72396E-08    0.29727E-13   -0.47844E-16
   865    0.22013E+04    0.13448E+02    0.00000E+00    0.23228E+02    0.72264E-08    0.30397E-13   -0.48922E-16
   866    0.21926E+04    0.13622E+02    0.00000E+00    0.24697E+02    0.72132E-08    0.30907E-13   -0.49744E-16
   867    0.21835E+04    0.13801E+02    0.00000E+00    0.26143E+02    0.72000E-08    0.31265E-13   -0.50319E-16
   868    0.21743E+04    0.13985E+02    0.00000E+00    0.27568E+02    0.71868E-08    0.31477E-13   -0.50660E-16
   869    0.21650E+04    0.14175E+02    0.00000E+00    0.28970E+02    0.71737E-08    0.31549E-13   -0.50776E-16
   870    0.21555E+04    0.14368E+02    0.00000E+00    0.30348E+02    0.71606E-08    0.31488E-13   -0.50677E-16
   871    0.21459E+04    0.14567E+02    0.00000E+00    0.31702E+02    0.71475E-08    0.31300E-13   -0.50375E-16
   872    0.21362E+04    0.14770E+02    0.00000E+00    0.33032E+02    0.71345E-08    0.30992E-13   -0.49880E-16
   873    0.21264E+04    0.14979E+02    0.00000E+00    0.34338E+02    0.71215E-08    0.30570E-13   -0.49201E-16
   874    0.21164E+04    0.15192E+02    0.00000E+00    0.35617E+02    0.71086E-08    0.30042E-13   -0.48350E-16
   875    0.21064E+04    0.15408E+02    0.00000E+00    0.36872E+02    0.70957E-08    0.29412E-13   -0.47337E-16
   876    0.20961E+04    0.15630E+02    0.00000E+00    0.38101E+02    0.70828E-08    0.28689E-13   -0.46173E-16
   877    0.20860E+04    0.15856E+02    0.00000E+00    0.39303E+02    0.70700E-08    0.27878E-13   -0.44868E-16
   878    0.20755E+04    0.16086E+02    0.00000E+00    0.40479E+02    0.70572E-08    0.26986E-13   -0.43432E-16
   879    0.20651E+04    0.16320E+02    0.00000E+00    0.41627E+02    0.70444E-08    0.26019E-13   -0.41876E-16
   880    0.20545E+04    0.16559E+02    0.00000E+00    0.42749E+02    0.70317E-08    0.24984E-13   -0.40211E-16
   881    0.20438E+04    0.16800E+02    0.00000E+00    0.43841E+02    0.70190E-08    0.23888E-13   -0.38446E-16
   882    0.20331E+04    0.17046E+02    0.00000E+00    0.44906E+02    0.70063E-08    0.22736E-13   -0.36593E-16
   883    0.20223E+04    0.17296E+02    0.00000E+00    0.45941E+02    0.69936E-08    0.21536E-13   -0.34661E-16
   884    0.20113E+04    0.17549E+02    0.00000E+00    0.46948E+02    0.69810E-08    0.20294E-13   -0.32662E-16
   885    0.20002E+04    0.17805E+02    0.00000E+00    0.47925E+02    0.69685E-08    0.19016E-13   -0.30605E-16
   886    0.19892E+04    0.18066E+02    0.00000E+00    0.48873E+02    0.69559E-08    0.17709E-13   -0.28502E-16
   887    0.19779E+04    0.18329E+02    0.00000E+00    0.49791E+02    0.69434E-08    0.16380E-13   -0.26362E-16
   888    0.19668E+04    0.18597E+02    0.00000E+00    0.50679E+02    0.69309E-08    0.15034E-13   -0.24197E-16
   889    0.19553E+04    0.18866E+02    0.00000E+00    0.51536E+02    0.69185E-08    0.13679E-13   -0.22015E-16
   890    0.19439E+04    0.19139E+02    0.00000E+00    0.52362E+02    0.69061E-08    0.12321E-13   -0.19830E-16
   891    0.19325E+04    0.19415E+02    0.00000E+00    0.53158E+02    0.68937E-08    0.10966E-13   -0.17649E-16
   892    0.19210E+04    0.19693E+02    0.00000E+00    0.53924E+02    0.68814E-08    0.96211E-14   -0.15485E-16
   893    0.19094E+04    0.19975E+02    0.00000E+00    0.54658E+02    0.68691E-08    0.82927E-14   -0.13347E-16
   894    0.18978E+04    0.20258E+02    0.00000E+00    0.55360E+02    0.68568E-08    0.69872E-14   -0.11245E-16
   895    0.18861E+04    0.20544E+02    0.00000E+00    0.56032E+02    0.68445E-08    0.57111E-14   -0.91917E-17
   896    0.18744E+04    0.20833E+02    0.00000E+00    0.56672E+02    0.68323E-08    0.44710E-14   -0.71958E-17
   897    0.18626E+04    0.21124E+02    0.00000E+00    0.57281E+02    0.68201E-08    0.32733E-14   -0.52682E-17
   898    0.18508E+04    0.21416E+02    0.00000E+00    0.57858E+02    0.68079E-08    0.21246E-14   -0.34194E-17
   899    0.18390E+04    0.21711E+02    0.00000E+00    0.58402E+02    0.67958E-08    0.10313E-14   -0.16599E-17
   900    0.18271E+04    0.22008E+02    0.00000E+00    0.58915E+02    0.67837E-08    0.00000E+00    0.00000E+00
   901    0.18153E+04    0.22306E+02    0.00000E+00    0.59396E+02    0.67716E-08   -0.96425E-15    0.15519E-17
   902    0.18034E+04    0.22606E+02    0.00000E+00    0.59845E+02    0.67596E-08   -0.18618E-14    0.29964E-17
   903    0.17913E+04    0.22907E+02    0.00000E+00    0.60261E+02    0.67476E-08   -0.26942E-14    0.43362E-17
   904    0.17794E+04    0.23209E+02    0.00000E+00    0.60644E+02    0.67356E-08   -0.34634E-14    0.55742E-17
   905    0.17674E+04    0.23514E+02    0.00000E+00    0.60995E+02    0.67237E-08   -0.41710E-14    0.67129E-17
   906    0.17554E+04    0.23819E+02    0.00000E+00    0.61313E+02    0.67118E-08   -0.48186E-14    0.77553E-17
   907    0.17435E+04    0.24125E+02    0.00000E+00    0.61598E+02    0.66999E-08   -0.54081E-14    0.87041E-17
   908    0.17316E+04    0.24431E+02    0.00000E+00    0.61850E+02    0.66880E-08   -0.59411E-14    0.95619E-17
   909    0.17196E+04    0.24739E+02    0.00000E+00    0.62070E+02    0.66762E-08   -0.64194E-14    0.10332E-16
   910    0.17076E+04    0.25048E+02    0.00000E+00    0.62257E+02    0.66644E-08   -0.68446E-14    0.11016E-16
   911    0.16956E+04    0.25356E+02    0.00000E+00    0.62411E+02    0.66526E-08   -0.72185E-14    0.11618E-16
   912    0.16836E+04    0.25665E+02    0.00000E+00    0.62533E+02    0.66409E-08   -0.75427E-14    0.12140E-16
