#    L    TT             EE             TE             PP             TP          
   953    0.12381E+04    0.37150E+02    0.41465E+02    0.28746E+06    0.12262E-07
   954    0.12292E+04    0.37367E+02    0.40408E+02    0.28697E+06    0.15757E-07
   955    0.12203E+04    0.37579E+02    0.39332E+02    0.28649E+06    0.18968E-07
   956    0.12116E+04    0.37787E+02    0.38236E+02    0.28600E+06    0.21904E-07
   957    0.12031E+04    0.37989E+02    0.37121E+02    0.28551E+06    0.24573E-07
   958    0.11946E+04    0.38187E+02    0.35987E+02    0.28503E+06    0.26983E-07
   959    0.11864E+04    0.38381E+02    0.34834E+02    0.28455E+06    0.29142E-07
   960    0.11783E+04    0.38569E+02    0.33666E+02    0.28407E+06    0.31057E-07
   961    0.11702E+04    0.38753E+02    0.32480E+02    0.28358E+06    0.32737E-07
   962    0.11624E+04    0.38932E+02    0.31278E+02    0.28311E+06    0.34191E-07
   963    0.11546E+04    0.39105E+02    0.30059E+02    0.28263E+06    0.35425E-07
   964    0.11471E+04    0.39274E+02    0.28826E+02    0.28215E+06    0.36447E-07
   965    0.11395E+04    0.39437E+02    0.27578E+02    0.28167E+06    0.37267E-07
   966    0.11322E+04    0.39595E+02    0.26316E+02    0.28120E+06    0.37891E-07
   967    0.11250E+04    0.39749E+02    0.25041E+02    0.28073E+06    0.38328E-07
   968    0.11179E+04    0.39895E+02    0.23752E+02    0.28025E+06    0.38586E-07
   969    0.11111E+04    0.40037E+02    0.22451E+02    0.27978E+06    0.38672E-07
   970    0.11043E+04    0.40173E+02    0.21137E+02    0.27931E+06    0.38595E-07
   971    0.10977E+04    0.40304E+02    0.19813E+02    0.27884E+06    0.38363E-07
   972    0.10912E+04    0.40429E+02    0.18478E+02    0.27838E+06    0.37984E-07
   973    0.10848E+04    0.40547E+02    0.17132E+02    0.27791E+06    0.37465E-07
   974    0.10786E+04    0.40661E+02    0.15775E+02    0.27745E+06    0.36815E-07
   975    0.10726E+04    0.40770E+02    0.14411E+02    0.27698E+06    0.36042E-07
   976    0.10667E+04    0.40871E+02    0.13037E+02    0.27652E+06    0.35153E-07
   977    0.10610E+04    0.40967E+02    0.11656E+02    0.27606E+06    0.34157E-07
   978    0.10553E+04    0.41058E+02    0.10268E+02    0.27560E+06    0.33062E-07
   979    0.10500E+04    0.41143E+02    0.88731E+01    0.27514E+06    0.31875E-07
   980    0.10447E+04    0.41221E+02    0.74719E+01    0.27468E+06    0.30605E-07
   981    0.10395E+04    0.41293E+02    0.60649E+01    0.27422E+06    0.29259E-07
   982    0.10345E+04    0.41360E+02    0.46532E+01    0.27376E+06    0.27847E-07
   983    0.10297E+04    0.41421E+02    0.32368E+01    0.27331E+06    0.26374E-07
   984    0.10250E+04    0.41473E+02    0.18164E+01    0.27286E+06    0.24851E-07
   985    0.10205E+04    0.41522E+02    0.39257E+00    0.27240E+06    0.23283E-07
   986    0.10160E+04    0.41564E+02   -0.10338E+01    0.27195E+06    0.21681E-07
   987    0.10117E+04    0.41600E+02   -0.24629E+01    0.27150E+06    0.20051E-07
   988    0.10077E+04    0.41631E+02   -0.38935E+01    0.27105E+06    0.18402E-07
   989    0.10037E+04    0.41655E+02   -0.53242E+01    0.27060E+06    0.16741E-07
   990    0.99993E+03    0.41676E+02   -0.67565E+01    0.27016E+06    0.15076E-07
   991    0.99628E+03    0.41687E+02   -0.81884E+01    0.26971E+06    0.13416E-07
   992    0.99278E+03    0.41693E+02   -0.96201E+01    0.26926E+06    0.11769E-07
   993    0.98935E+03    0.41693E+02   -0.11051E+02    0.26882E+06    0.10142E-07
   994    0.98614E+03    0.41687E+02   -0.12479E+02    0.26838E+06    0.85440E-08
   995    0.98315E+03    0.41675E+02   -0.13905E+02    0.26794E+06    0.69822E-08
   996    0.98023E+03    0.41656E+02   -0.15328E+02    0.26750E+06    0.54649E-08
   997    0.97746E+03    0.41632E+02   -0.16749E+02    0.26706E+06    0.40000E-08
   998    0.97483E+03    0.41602E+02   -0.18164E+02    0.26662E+06    0.25955E-08
   999    0.97234E+03    0.41566E+02   -0.19575E+02    0.26618E+06    0.12595E-08
  1000    0.97000E+03    0.41524E+02   -0.20982E+02    0.26574E+06    0.00000E+00
  1001    0.96781E+03    0.41475E+02   -0.22382E+02    0.26531E+06   -0.11768E-08
  1002    0.96569E+03    0.41420E+02   -0.23776E+02    0.26488E+06   -0.22713E-08
  1003    0.96378E+03    0.41361E+02   -0.25164E+02    0.26444E+06   -0.32857E-08
  1004    0.96203E+03    0.41294E+02   -0.26544E+02    0.26401E+06   -0.42221E-08
  1005    0.96049E+03    0.41222E+02   -0.27915E+02    0.26358E+06   -0.50826E-08
  1006    0.95903E+03    0.41144E+02   -0.29279E+02    0.26315E+06   -0.58694E-08
  1007    0.95763E+03    0.41060E+02   -0.30634E+02    0.26272E+06   -0.65846E-08
  1008    0.95617E+03    0.40970E+02   -0.31979E+02    0.26229E+06   -0.72303E-08
  1009    0.95507E+03    0.40874E+02   -0.33314E+02    0.26187E+06   -0.78088E-08
  1010    0.95412E+03    0.40773E+02   -0.34638E+02    0.26144E+06   -0.83221E-08
  1011    0.95324E+03    0.40667E+02   -0.35951E+02    0.26102E+06   -0.87724E-08
  1012    0.95250E+03    0.40555E+02   -0.37255E+02    0.26059E+06   -0.91618E-08
  1013    0.95192E+03    0.40438E+02   -0.38545E+02    0.26017E+06   -0.94925E-08
  1014    0.95148E+03    0.40315E+02   -0.39823E+02    0.25975E+06   -0.97665E-08
  1015    0.95104E+03    0.40188E+02   -0.41089E+02    0.25933E+06   -0.99862E-08
  1016    0.95083E+03    0.40053E+02   -0.42341E+02    0.25891E+06   -0.10153E-07
  1017    0.95076E+03    0.39915E+02   -0.43580E+02    0.25849E+06   -0.10271E-07
  1018    0.95076E+03    0.39770E+02   -0.44804E+02    0.25807E+06   -0.10340E-07
  1019    0.95084E+03    0.39622E+02   -0.46014E+02    0.25766E+06   -0.10363E-07
  1020    0.95114E+03    0.39466E+02   -0.47209E+02    0.25724E+06   -0.10342E-07
  1021    0.95152E+03    0.39305E+02   -0.48389E+02    0.25683E+06   -0.10280E-07
  1022    0.95197E+03    0.39141E+02   -0.49554E+02    0.25641E+06   -0.10179E-07
  1023    0.95257E+03    0.38970E+02   -0.50699E+02    0.25600E+06   -0.10040E-07
  1024    0.95324E+03    0.38795E+02   -0.51830E+02    0.25559E+06   -0.98654E-08
  1025    0.95399E+03    0.38616E+02   -0.52940E+02    0.25518E+06   -0.96582E-08
  1026    0.95510E+03    0.38430E+02   -0.54034E+02    0.25477E+06   -0.94201E-08
  1027    0.95608E+03    0.38242E+02   -0.55111E+02    0.25436E+06   -0.91533E-08
  1028    0.95712E+03    0.38049E+02   -0.56168E+02    0.25396E+06   -0.88598E-08
  1029    0.95832E+03    0.37851E+02   -0.57207E+02    0.25355E+06   -0.85418E-08
  1030    0.95959E+03    0.37649E+02   -0.58227E+02    0.25314E+06   -0.82015E-08
  1031    0.96079E+03    0.37442E+02   -0.59226E+02    0.25274E+06   -0.78410E-08
  1032    0.96229E+03    0.37230E+02   -0.60209E+02    0.25234E+06   -0.74624E-08
  1033    0.96378E+03    0.37015E+02   -0.61171E+02    0.25193E+06   -0.70679E-08
  1034    0.96551E+03    0.36797E+02   -0.62113E+02    0.25153E+06   -0.66596E-08
  1035    0.96723E+03    0.36573E+02   -0.63034E+02    0.25113E+06   -0.62397E-08
  1036    0.96903E+03    0.36345E+02   -0.63935E+02    0.25073E+06   -0.58103E-08
  1037    0.97091E+03    0.36114E+02   -0.64815E+02    0.25034E+06   -0.53735E-08
  1038    0.97294E+03    0.35881E+02   -0.65675E+02    0.24994E+06   -0.49315E-08
  1039    0.97504E+03    0.35642E+02   -0.66509E+02    0.24954E+06   -0.44864E-08
  1040    0.97707E+03    0.35400E+02   -0.67324E+02    0.24915E+06   -0.40404E-08
  1041    0.97933E+03    0.35156E+02   -0.68114E+02    0.24875E+06   -0.35956E-08
  1042    0.98159E+03    0.34907E+02   -0.68883E+02    0.24836E+06   -0.31542E-08
  1043    0.98393E+03    0.34655E+02   -0.69628E+02    0.24797E+06   -0.27182E-08
  1044    0.98642E+03    0.34399E+02   -0.70352E+02    0.24758E+06   -0.22899E-08
  1045    0.98884E+03    0.34143E+02   -0.71055E+02    0.24718E+06   -0.18713E-08
  1046    0.99141E+03    0.33882E+02   -0.71729E+02    0.24679E+06   -0.14647E-08
  1047    0.99406E+03    0.33618E+02   -0.72390E+02    0.24641E+06   -0.10721E-08
  1048    0.99664E+03    0.33352E+02   -0.73022E+02    0.24602E+06   -0.69568E-09
  1049    0.99937E+03    0.33083E+02   -0.73625E+02    0.24563E+06   -0.33760E-09
  1050    0.10021E+04    0.32811E+02   -0.74208E+02    0.24525E+06    0.00000E+00
  1051    0.10049E+04    0.32537E+02   -0.74769E+02    0.24486E+06    0.31544E-09
  1052    0.10078E+04    0.32261E+02   -0.75302E+02    0.24448E+06    0.60884E-09
  1053    0.10106E+04    0.31982E+02   -0.75813E+02    0.24409E+06    0.88077E-09
  1054    0.10135E+04    0.31702E+02   -0.76304E+02    0.24371E+06    0.11318E-08
  1055    0.10164E+04    0.31420E+02   -0.76766E+02    0.24333E+06    0.13625E-08
  1056    0.10194E+04    0.31136E+02   -0.77206E+02    0.24295E+06    0.15735E-08
  1057    0.10225E+04    0.30850E+02   -0.77618E+02    0.24257E+06    0.17653E-08
  1058    0.10257E+04    0.30563E+02   -0.78009E+02    0.24219E+06    0.19384E-08
  1059    0.10288E+04    0.30274E+02   -0.78371E+02    0.24182E+06    0.20936E-08
  1060    0.10320E+04    0.29983E+02   -0.78711E+02    0.24144E+06    0.22313E-08
  1061    0.10351E+04    0.29692E+02   -0.79023E+02    0.24106E+06    0.23521E-08
  1062    0.10384E+04    0.29400E+02   -0.79313E+02    0.24069E+06    0.24566E-08
  1063    0.10414E+04    0.29106E+02   -0.79575E+02    0.24031E+06    0.25453E-08
  1064    0.10447E+04    0.28812E+02   -0.79823E+02    0.23994E+06    0.26189E-08
  1065    0.10479E+04    0.28516E+02   -0.80041E+02    0.23957E+06    0.26779E-08
  1066    0.10511E+04    0.28220E+02   -0.80231E+02    0.23920E+06    0.27229E-08
  1067    0.10544E+04    0.27924E+02   -0.80392E+02    0.23883E+06    0.27544E-08
  1068    0.10577E+04    0.27626E+02   -0.80531E+02    0.23846E+06    0.27731E-08
  1069    0.10610E+04    0.27330E+02   -0.80657E+02    0.23809E+06    0.27794E-08
  1070    0.10643E+04    0.27031E+02   -0.80753E+02    0.23772E+06    0.27740E-08
  1071    0.10675E+04    0.26734E+02   -0.80820E+02    0.23735E+06    0.27575E-08
  1072    0.10708E+04    0.26436E+02   -0.80859E+02    0.23699E+06    0.27304E-08
  1073    0.10741E+04    0.26139E+02   -0.80875E+02    0.23662E+06    0.26932E-08
  1074    0.10773E+04    0.25842E+02   -0.80870E+02    0.23626E+06    0.26467E-08
  1075    0.10806E+04    0.25544E+02   -0.80843E+02    0.23589E+06    0.25912E-08
  1076    0.10839E+04    0.25248E+02   -0.80788E+02    0.23553E+06    0.25275E-08
  1077    0.10872E+04    0.24952E+02   -0.80717E+02    0.23517E+06    0.24561E-08
  1078    0.10903E+04    0.24657E+02   -0.80603E+02    0.23481E+06    0.23775E-08
  1079    0.10935E+04    0.24362E+02   -0.80482E+02    0.23445E+06    0.22923E-08
  1080    0.10967E+04    0.24067E+02   -0.80339E+02    0.23409E+06    0.22011E-08
  1081    0.10998E+04    0.23776E+02   -0.80167E+02    0.23373E+06    0.21045E-08
  1082    0.11029E+04    0.23485E+02   -0.79973E+02    0.23337E+06    0.20031E-08
  1083    0.11060E+04    0.23194E+02   -0.79757E+02    0.23302E+06    0.18974E-08
  1084    0.11091E+04    0.22905E+02   -0.79519E+02    0.23266E+06    0.17879E-08
  1085    0.11122E+04    0.22618E+02   -0.79252E+02    0.23231E+06    0.16754E-08
  1086    0.11152E+04    0.22332E+02   -0.78978E+02    0.23195E+06    0.15602E-08
  1087    0.11182E+04    0.22049E+02   -0.78659E+02    0.23160E+06    0.14431E-08
  1088    0.11211E+04    0.21765E+02   -0.78333E+02    0.23124E+06    0.13245E-08
  1089    0.11240E+04    0.21485E+02   -0.77978E+02    0.23089E+06    0.12052E-08
  1090    0.11269E+04    0.21206E+02   -0.77616E+02    0.23054E+06    0.10855E-08
  1091    0.11298E+04    0.20929E+02   -0.77217E+02    0.23019E+06    0.96613E-09
  1092    0.11326E+04    0.20654E+02   -0.76803E+02    0.22984E+06    0.84765E-09
  1093    0.11353E+04    0.20382E+02   -0.76367E+02    0.22949E+06    0.73061E-09
  1094    0.11379E+04    0.20112E+02   -0.75916E+02    0.22914E+06    0.61559E-09
  1095    0.11406E+04    0.19845E+02   -0.75450E+02    0.22880E+06    0.50317E-09
  1096    0.11432E+04    0.19579E+02   -0.74955E+02    0.22845E+06    0.39391E-09
  1097    0.11457E+04    0.19317E+02   -0.74438E+02    0.22810E+06    0.28839E-09
  1098    0.11483E+04    0.19058E+02   -0.73906E+02    0.22776E+06    0.18719E-09
  1099    0.11507E+04    0.18801E+02   -0.73359E+02    0.22742E+06    0.90865E-10
  1100    0.11531E+04    0.18548E+02   -0.72789E+02    0.22707E+06    0.00000E+00
  1101    0.11554E+04    0.18297E+02   -0.72203E+02    0.22673E+06   -0.84955E-10
  1102    0.11578E+04    0.18049E+02   -0.71597E+02    0.22639E+06   -0.16403E-09
  1103    0.11600E+04    0.17805E+02   -0.70975E+02    0.22605E+06   -0.23738E-09
  1104    0.11622E+04    0.17565E+02   -0.70335E+02    0.22571E+06   -0.30514E-09
  1105    0.11642E+04    0.17327E+02   -0.69679E+02    0.22537E+06   -0.36748E-09
  1106    0.11663E+04    0.17092E+02   -0.69006E+02    0.22503E+06   -0.42455E-09
  1107    0.11682E+04    0.16862E+02   -0.68317E+02    0.22469E+06   -0.47649E-09
  1108    0.11701E+04    0.16634E+02   -0.67613E+02    0.22435E+06   -0.52345E-09
  1109    0.11719E+04    0.16407E+02   -0.66893E+02    0.22401E+06   -0.56559E-09
  1110    0.11737E+04    0.16188E+02   -0.66159E+02    0.22368E+06   -0.60305E-09
  1111    0.11753E+04    0.15972E+02   -0.65409E+02    0.22334E+06   -0.63599E-09
  1112    0.11770E+04    0.15759E+02   -0.64647E+02    0.22301E+06   -0.66456E-09
  1113    0.11785E+04    0.15551E+02   -0.63869E+02    0.22268E+06   -0.68891E-09
  1114    0.11799E+04    0.15346E+02   -0.63079E+02    0.22234E+06   -0.70919E-09
  1115    0.11813E+04    0.15145E+02   -0.62277E+02    0.22201E+06   -0.72555E-09
  1116    0.11827E+04    0.14949E+02   -0.61462E+02    0.22168E+06   -0.73814E-09
  1117    0.11839E+04    0.14757E+02   -0.60635E+02    0.22135E+06   -0.74711E-09
  1118    0.11850E+04    0.14570E+02   -0.59795E+02    0.22102E+06   -0.75261E-09
  1119    0.11862E+04    0.14387E+02   -0.58945E+02    0.22069E+06   -0.75479E-09
  1120    0.11872E+04    0.14208E+02   -0.58084E+02    0.22036E+06   -0.75381E-09
  1121    0.11881E+04    0.14034E+02   -0.57211E+02    0.22004E+06   -0.74982E-09
  1122    0.11889E+04    0.13863E+02   -0.56329E+02    0.21971E+06   -0.74296E-09
  1123    0.11896E+04    0.13699E+02   -0.55438E+02    0.21938E+06   -0.73339E-09
  1124    0.11903E+04    0.13538E+02   -0.54537E+02    0.21906E+06   -0.72125E-09
  1125    0.11909E+04    0.13381E+02   -0.53627E+02    0.21874E+06   -0.70670E-09
  1126    0.11914E+04    0.13230E+02   -0.52709E+02    0.21841E+06   -0.68989E-09
  1127    0.11918E+04    0.13083E+02   -0.51783E+02    0.21809E+06   -0.67097E-09
  1128    0.11922E+04    0.12942E+02   -0.50851E+02    0.21777E+06   -0.65009E-09
  1129    0.11925E+04    0.12806E+02   -0.49910E+02    0.21745E+06   -0.62740E-09
  1130    0.11925E+04    0.12673E+02   -0.48963E+02    0.21713E+06   -0.60305E-09
  1131    0.11926E+04    0.12546E+02   -0.48011E+02    0.21681E+06   -0.57720E-09
  1132    0.11926E+04    0.12424E+02   -0.47052E+02    0.21649E+06   -0.54998E-09
  1133    0.11925E+04    0.12308E+02   -0.46088E+02    0.21617E+06   -0.52156E-09
  1134    0.11923E+04    0.12195E+02   -0.45119E+02    0.21586E+06   -0.49209E-09
  1135    0.11920E+04    0.12088E+02   -0.44145E+02    0.21554E+06   -0.46171E-09
  1136    0.11917E+04    0.11986E+02   -0.43169E+02    0.21523E+06   -0.43058E-09
  1137    0.11912E+04    0.11889E+02   -0.42187E+02    0.21491E+06   -0.39884E-09
  1138    0.11907E+04    0.11798E+02   -0.41204E+02    0.21460E+06   -0.36666E-09
  1139    0.11901E+04    0.11711E+02   -0.40216E+02    0.21429E+06   -0.33417E-09
  1140    0.11894E+04    0.11630E+02   -0.39228E+02    0.21398E+06   -0.30153E-09
  1141    0.11885E+04    0.11552E+02   -0.38236E+02    0.21366E+06   -0.26889E-09
  1142    0.11877E+04    0.11481E+02   -0.37244E+02    0.21335E+06   -0.23640E-09
  1143    0.11867E+04    0.11415E+02   -0.36251E+02    0.21305E+06   -0.20421E-09
  1144    0.11855E+04    0.11353E+02   -0.35258E+02    0.21274E+06   -0.17247E-09
  1145    0.11844E+04    0.11298E+02   -0.34264E+02    0.21243E+06   -0.14134E-09
  1146    0.11832E+04    0.11247E+02   -0.33271E+02    0.21212E+06   -0.11096E-09
  1147    0.11818E+04    0.11202E+02   -0.32278E+02    0.21182E+06   -0.81487E-10
  1148    0.11804E+04    0.11161E+02   -0.31286E+02    0.21151E+06   -0.53069E-10
  1149    0.11789E+04    0.11126E+02   -0.30297E+02    0.21121E+06   -0.25856E-10
  1150    0.11773E+04    0.11095E+02   -0.29309E+02    0.21091E+06    0.00000E+00
  1151    0.11757E+04    0.11070E+02   -0.28324E+02    0.21061E+06    0.24378E-10
  1152    0.11738E+04    0.11050E+02   -0.27341E+02    0.21030E+06    0.47279E-10
  1153    0.11720E+04    0.11036E+02   -0.26363E+02    0.21000E+06    0.68733E-10
  1154    0.11701E+04    0.11026E+02   -0.25387E+02    0.20970E+06    0.88769E-10
  1155    0.11681E+04    0.11022E+02   -0.24415E+02    0.20941E+06    0.10742E-09
  1156    0.11660E+04    0.11022E+02   -0.23449E+02    0.20911E+06    0.12471E-09
  1157    0.11638E+04    0.11027E+02   -0.22487E+02    0.20881E+06    0.14068E-09
  1158    0.11616E+04    0.11038E+02   -0.21531E+02    0.20852E+06    0.15535E-09
  1159    0.11593E+04    0.11053E+02   -0.20581E+02    0.20822E+06    0.16875E-09
  1160    0.11568E+04    0.11073E+02   -0.19638E+02    0.20792E+06    0.18092E-09
  1161    0.11543E+04    0.11099E+02   -0.18701E+02    0.20763E+06    0.19188E-09
  1162    0.11517E+04    0.11129E+02   -0.17772E+02    0.20734E+06    0.20166E-09
  1163    0.11491E+04    0.11164E+02   -0.16851E+02    0.20704E+06    0.21030E-09
  1164    0.11464E+04    0.11204E+02   -0.15937E+02    0.20675E+06    0.21782E-09
  1165    0.11436E+04    0.11249E+02   -0.15032E+02    0.20646E+06    0.22426E-09
  1166    0.11407E+04    0.11299E+02   -0.14135E+02    0.20617E+06    0.22964E-09
  1167    0.11378E+04    0.11353E+02   -0.13249E+02    0.20588E+06    0.23400E-09
  1168    0.11348E+04    0.11412E+02   -0.12371E+02    0.20559E+06    0.23736E-09
  1169    0.11317E+04    0.11475E+02   -0.11504E+02    0.20530E+06    0.23976E-09
  1170    0.11286E+04    0.11543E+02   -0.10647E+02    0.20501E+06    0.24122E-09
  1171    0.11254E+04    0.11616E+02   -0.98012E+01    0.20472E+06    0.24178E-09
  1172    0.11221E+04    0.11693E+02   -0.89666E+01    0.20444E+06    0.24146E-09
  1173    0.11188E+04    0.11775E+02   -0.81430E+01    0.20415E+06    0.24030E-09
  1174    0.11154E+04    0.11860E+02   -0.73318E+01    0.20386E+06    0.23833E-09
  1175    0.11119E+04    0.11950E+02   -0.65327E+01    0.20358E+06    0.23557E-09
  1176    0.11083E+04    0.12043E+02   -0.57465E+01    0.20329E+06    0.23205E-09
  1177    0.11048E+04    0.12142E+02   -0.49730E+01    0.20301E+06    0.22782E-09
  1178    0.11011E+04    0.12244E+02   -0.42126E+01    0.20272E+06    0.22289E-09
  1179    0.10974E+04    0.12352E+02   -0.34658E+01    0.20244E+06    0.21729E-09
  1180    0.10937E+04    0.12464E+02   -0.27328E+01    0.20215E+06    0.21107E-09
  1181    0.10899E+04    0.12578E+02   -0.20139E+01    0.20187E+06    0.20424E-09
  1182    0.10860E+04    0.12697E+02   -0.13095E+01    0.20158E+06    0.19684E-09
  1183    0.10821E+04    0.12819E+02   -0.61981E+00    0.20130E+06    0.18889E-09
  1184    0.10781E+04    0.12944E+02    0.54867E-01    0.20102E+06    0.18043E-09
  1185    0.10741E+04    0.13075E+02    0.71436E+00    0.20074E+06    0.17149E-09
  1186    0.10700E+04    0.13208E+02    0.13582E+01    0.20045E+06    0.16210E-09
  1187    0.10659E+04    0.13345E+02    0.19863E+01    0.20017E+06    0.15229E-09
  1188    0.10618E+04    0.13485E+02    0.25981E+01    0.19989E+06    0.14208E-09
  1189    0.10576E+04    0.13628E+02    0.31938E+01    0.19961E+06    0.13151E-09
  1190    0.10534E+04    0.13775E+02    0.37729E+01    0.19933E+06    0.12061E-09
  1191    0.10491E+04    0.13925E+02    0.43353E+01    0.19905E+06    0.10941E-09
  1192    0.10448E+04    0.14078E+02    0.48808E+01    0.19876E+06    0.97936E-10
  1193    0.10404E+04    0.14234E+02    0.54091E+01    0.19848E+06    0.86221E-10
  1194    0.10361E+04    0.14393E+02    0.59203E+01    0.19820E+06    0.74296E-10
  1195    0.10317E+04    0.14555E+02    0.64139E+01    0.19792E+06    0.62190E-10
  1196    0.10272E+04    0.14721E+02    0.68896E+01    0.19764E+06    0.49933E-10
  1197    0.10228E+04    0.14888E+02    0.73475E+01    0.19736E+06    0.37555E-10
  1198    0.10182E+04    0.15058E+02    0.77863E+01    0.19708E+06    0.25087E-10
  1199    0.10137E+04    0.15230E+02    0.82081E+01    0.19680E+06    0.12559E-10
  1200    0.10091E+04    0.15405E+02    0.86114E+01    0.19652E+06    0.00000E+00
