#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
    65    0.16980E+04   -0.37290E+01    0.95501E-05    0.47020E-01    0.52076E-01   -0.37290E+01    0.25235E+00   -0.19375E-09    0.48380E-08    0.79767E-05    0.95501E-05   -0.19375E-09    0.27352E-10    0.17925E-06    0.14605E-06    0.47020E-01    0.48380E-08    0.17925E-06    0.23288E-01    0.85897E-04    0.52076E-01    0.79767E-05    0.14605E-06    0.85897E-04    0.21442E-02
    66    0.17209E+04   -0.41125E+01    0.92251E-05    0.46049E-01    0.51442E-01   -0.41125E+01    0.26374E+00    0.62926E-10    0.56317E-08    0.85468E-05    0.92251E-05    0.62926E-10    0.26382E-10    0.17556E-06    0.14426E-06    0.46049E-01    0.56317E-08    0.17556E-06    0.23467E-01    0.87490E-04    0.51442E-01    0.85468E-05    0.14426E-06    0.87490E-04    0.21822E-02
    67    0.17440E+04   -0.45070E+01    0.89121E-05    0.45095E-01    0.50815E-01   -0.45070E+01    0.27534E+00    0.14326E-09    0.56069E-08    0.89470E-05    0.89121E-05    0.14326E-09    0.25457E-10    0.17195E-06    0.14250E-06    0.45095E-01    0.56069E-08    0.17195E-06    0.23636E-01    0.88988E-04    0.50815E-01    0.89470E-05    0.14250E-06    0.88988E-04    0.22199E-02
    68    0.17675E+04   -0.49107E+01    0.86118E-05    0.44160E-01    0.50195E-01   -0.49107E+01    0.28718E+00    0.37091E-10    0.48795E-08    0.91858E-05    0.86118E-05    0.37091E-10    0.24573E-10    0.16841E-06    0.14075E-06    0.44160E-01    0.48795E-08    0.16841E-06    0.23798E-01    0.90387E-04    0.50195E-01    0.91858E-05    0.14075E-06    0.90387E-04    0.22572E-02
    69    0.17912E+04   -0.53219E+01    0.83253E-05    0.43244E-01    0.49583E-01   -0.53219E+01    0.29922E+00   -0.26575E-09    0.35655E-08    0.92716E-05    0.83253E-05   -0.26575E-09    0.23730E-10    0.16496E-06    0.13904E-06    0.43244E-01    0.35655E-08    0.16496E-06    0.23953E-01    0.91686E-04    0.49583E-01    0.92716E-05    0.13904E-06    0.91686E-04    0.22941E-02
    70    0.18152E+04   -0.57420E+01    0.80535E-05    0.42349E-01    0.48978E-01   -0.57420E+01    0.31150E+00   -0.77543E-09    0.17807E-08    0.92128E-05    0.80535E-05   -0.77543E-09    0.22923E-10    0.16159E-06    0.13734E-06    0.42349E-01    0.17807E-08    0.16159E-06    0.24103E-01    0.92882E-04    0.48978E-01    0.92128E-05    0.13734E-06    0.92882E-04    0.23308E-02
    71    0.18393E+04   -0.61733E+01    0.77969E-05    0.41475E-01    0.48383E-01   -0.61733E+01    0.32401E+00   -0.14759E-08   -0.36432E-09    0.90214E-05    0.77969E-05   -0.14759E-08    0.22153E-10    0.15830E-06    0.13567E-06    0.41475E-01   -0.36432E-09    0.15830E-06    0.24250E-01    0.93972E-04    0.48383E-01    0.90214E-05    0.13567E-06    0.93972E-04    0.23671E-02
    72    0.18636E+04   -0.66173E+01    0.75543E-05    0.40622E-01    0.47795E-01   -0.66173E+01    0.33674E+00   -0.22462E-08   -0.27804E-08    0.87243E-05    0.75543E-05   -0.22462E-08    0.21415E-10    0.15511E-06    0.13403E-06    0.40622E-01   -0.27804E-08    0.15511E-06    0.24395E-01    0.94960E-04    0.47795E-01    0.87243E-05    0.13403E-06    0.94960E-04    0.24031E-02
    73    0.18880E+04   -0.70747E+01    0.73242E-05    0.39791E-01    0.47217E-01   -0.70747E+01    0.34963E+00   -0.29390E-08   -0.53837E-08    0.83517E-05    0.73242E-05   -0.29390E-08    0.20709E-10    0.15201E-06    0.13241E-06    0.39791E-01   -0.53837E-08    0.15201E-06    0.24540E-01    0.95848E-04    0.47217E-01    0.83517E-05    0.13241E-06    0.95848E-04    0.24389E-02
    74    0.19127E+04   -0.75446E+01    0.71049E-05    0.38981E-01    0.46648E-01   -0.75446E+01    0.36268E+00   -0.34073E-08   -0.80905E-08    0.79341E-05    0.71049E-05   -0.34073E-08    0.20033E-10    0.14899E-06    0.13082E-06    0.38981E-01   -0.80905E-08    0.14899E-06    0.24685E-01    0.96639E-04    0.46648E-01    0.79341E-05    0.13082E-06    0.96639E-04    0.24743E-02
    75    0.19376E+04   -0.80257E+01    0.68949E-05    0.38193E-01    0.46088E-01   -0.80257E+01    0.37591E+00   -0.35039E-08   -0.10817E-07    0.75018E-05    0.68949E-05   -0.35039E-08    0.19386E-10    0.14607E-06    0.12925E-06    0.38193E-01   -0.10817E-07    0.14607E-06    0.24833E-01    0.97337E-04    0.46088E-01    0.75018E-05    0.12925E-06    0.97337E-04    0.25096E-02
    76    0.19629E+04   -0.85175E+01    0.66928E-05    0.37427E-01    0.45538E-01   -0.85175E+01    0.38931E+00   -0.31338E-08   -0.13441E-07    0.70774E-05    0.66928E-05   -0.31338E-08    0.18765E-10    0.14324E-06    0.12771E-06    0.37427E-01   -0.13441E-07    0.14324E-06    0.24983E-01    0.97946E-04    0.45538E-01    0.70774E-05    0.12771E-06    0.97946E-04    0.25446E-02
    77    0.19885E+04   -0.90196E+01    0.64978E-05    0.36683E-01    0.44998E-01   -0.90196E+01    0.40287E+00   -0.24120E-08   -0.15685E-07    0.66532E-05    0.64978E-05   -0.24120E-08    0.18169E-10    0.14050E-06    0.12620E-06    0.36683E-01   -0.15685E-07    0.14050E-06    0.25138E-01    0.98472E-04    0.44998E-01    0.66532E-05    0.12620E-06    0.98472E-04    0.25794E-02
    78    0.20144E+04   -0.95337E+01    0.63093E-05    0.35961E-01    0.44468E-01   -0.95337E+01    0.41662E+00   -0.15057E-08   -0.17235E-07    0.62136E-05    0.63093E-05   -0.15057E-08    0.17598E-10    0.13785E-06    0.12471E-06    0.35961E-01   -0.17235E-07    0.13785E-06    0.25298E-01    0.98925E-04    0.44468E-01    0.62136E-05    0.12471E-06    0.98925E-04    0.26140E-02
    79    0.20405E+04   -0.10056E+02    0.61267E-05    0.35260E-01    0.43947E-01   -0.10056E+02    0.43051E+00   -0.58207E-09   -0.17774E-07    0.57432E-05    0.61267E-05   -0.58207E-09    0.17050E-10    0.13529E-06    0.12325E-06    0.35260E-01   -0.17774E-07    0.13529E-06    0.25463E-01    0.99313E-04    0.43947E-01    0.57432E-05    0.12325E-06    0.99313E-04    0.26485E-02
    80    0.20669E+04   -0.10587E+02    0.59495E-05    0.34582E-01    0.43435E-01   -0.10587E+02    0.44453E+00    0.19168E-09   -0.16989E-07    0.52264E-05    0.59495E-05    0.19168E-09    0.16523E-10    0.13281E-06    0.12182E-06    0.34582E-01   -0.16989E-07    0.13281E-06    0.25634E-01    0.99644E-04    0.43435E-01    0.52264E-05    0.12182E-06    0.99644E-04    0.26829E-02
    81    0.20934E+04   -0.11129E+02    0.57771E-05    0.33925E-01    0.42933E-01   -0.11129E+02    0.45865E+00    0.68257E-09   -0.14659E-07    0.46559E-05    0.57771E-05    0.68257E-09    0.16017E-10    0.13043E-06    0.12041E-06    0.33925E-01   -0.14659E-07    0.13043E-06    0.25812E-01    0.99927E-04    0.42933E-01    0.46559E-05    0.12041E-06    0.99927E-04    0.27172E-02
    82    0.21202E+04   -0.11679E+02    0.56096E-05    0.33290E-01    0.42441E-01   -0.11679E+02    0.47287E+00    0.89473E-09   -0.10949E-07    0.40573E-05    0.56096E-05    0.89473E-09    0.15531E-10    0.12812E-06    0.11903E-06    0.33290E-01   -0.10949E-07    0.12812E-06    0.25997E-01    0.10017E-03    0.42441E-01    0.40573E-05    0.11903E-06    0.10017E-03    0.27514E-02
    83    0.21472E+04   -0.12237E+02    0.54470E-05    0.32677E-01    0.41958E-01   -0.12237E+02    0.48718E+00    0.86654E-09   -0.61229E-08    0.34644E-05    0.54470E-05    0.86654E-09    0.15064E-10    0.12590E-06    0.11768E-06    0.32677E-01   -0.61229E-08    0.12590E-06    0.26188E-01    0.10038E-03    0.41958E-01    0.34644E-05    0.11768E-06    0.10038E-03    0.27856E-02
    84    0.21745E+04   -0.12803E+02    0.52893E-05    0.32087E-01    0.41486E-01   -0.12803E+02    0.50156E+00    0.63638E-09   -0.44030E-09    0.29109E-05    0.52893E-05    0.63638E-09    0.14615E-10    0.12376E-06    0.11636E-06    0.32087E-01   -0.44030E-09    0.12376E-06    0.26386E-01    0.10057E-03    0.41486E-01    0.29109E-05    0.11636E-06    0.10057E-03    0.28197E-02
    85    0.22018E+04   -0.13375E+02    0.51367E-05    0.31520E-01    0.41023E-01   -0.13375E+02    0.51601E+00    0.24264E-09    0.58367E-08    0.24305E-05    0.51367E-05    0.24264E-09    0.14183E-10    0.12169E-06    0.11506E-06    0.31520E-01    0.58367E-08    0.12169E-06    0.26591E-01    0.10074E-03    0.41023E-01    0.24305E-05    0.11506E-06    0.10074E-03    0.28539E-02
    86    0.22294E+04   -0.13954E+02    0.49894E-05    0.30976E-01    0.40570E-01   -0.13954E+02    0.53052E+00   -0.27461E-09    0.12435E-07    0.20490E-05    0.49894E-05   -0.27461E-09    0.13767E-10    0.11970E-06    0.11379E-06    0.30976E-01    0.12435E-07    0.11970E-06    0.26803E-01    0.10091E-03    0.40570E-01    0.20490E-05    0.11379E-06    0.10091E-03    0.28881E-02
    87    0.22574E+04   -0.14539E+02    0.48478E-05    0.30452E-01    0.40127E-01   -0.14539E+02    0.54507E+00   -0.86852E-09    0.19036E-07    0.17597E-05    0.48478E-05   -0.86852E-09    0.13367E-10    0.11778E-06    0.11255E-06    0.30452E-01    0.19036E-07    0.11778E-06    0.27020E-01    0.10108E-03    0.40127E-01    0.17597E-05    0.11255E-06    0.10108E-03    0.29223E-02
    88    0.22854E+04   -0.15130E+02    0.47126E-05    0.29949E-01    0.39693E-01   -0.15130E+02    0.55968E+00   -0.14906E-08    0.25309E-07    0.15479E-05    0.47126E-05   -0.14906E-08    0.12982E-10    0.11592E-06    0.11133E-06    0.29949E-01    0.25309E-07    0.11592E-06    0.27242E-01    0.10128E-03    0.39693E-01    0.15479E-05    0.11133E-06    0.10128E-03    0.29566E-02
    89    0.23137E+04   -0.15728E+02    0.45844E-05    0.29463E-01    0.39269E-01   -0.15728E+02    0.57432E+00   -0.20922E-08    0.30923E-07    0.13989E-05    0.45844E-05   -0.20922E-08    0.12611E-10    0.11412E-06    0.11014E-06    0.29463E-01    0.30923E-07    0.11412E-06    0.27468E-01    0.10150E-03    0.39269E-01    0.13989E-05    0.11014E-06    0.10150E-03    0.29910E-02
    90    0.23422E+04   -0.16330E+02    0.44640E-05    0.28993E-01    0.38855E-01   -0.16330E+02    0.58897E+00   -0.26249E-08    0.35549E-07    0.12981E-05    0.44640E-05   -0.26249E-08    0.12253E-10    0.11238E-06    0.10897E-06    0.28993E-01    0.35549E-07    0.11238E-06    0.27696E-01    0.10177E-03    0.38855E-01    0.12981E-05    0.10897E-06    0.10177E-03    0.30255E-02
    91    0.23709E+04   -0.16938E+02    0.43516E-05    0.28539E-01    0.38449E-01   -0.16938E+02    0.60361E+00   -0.30498E-08    0.38927E-07    0.12325E-05    0.43516E-05   -0.30498E-08    0.11908E-10    0.11070E-06    0.10783E-06    0.28539E-01    0.38927E-07    0.11070E-06    0.27925E-01    0.10210E-03    0.38449E-01    0.12325E-05    0.10783E-06    0.10210E-03    0.30602E-02
    92    0.23999E+04   -0.17550E+02    0.42472E-05    0.28098E-01    0.38053E-01   -0.17550E+02    0.61823E+00   -0.33665E-08    0.41084E-07    0.11974E-05    0.42472E-05   -0.33665E-08    0.11574E-10    0.10906E-06    0.10671E-06    0.28098E-01    0.41084E-07    0.10906E-06    0.28155E-01    0.10247E-03    0.38053E-01    0.11974E-05    0.10671E-06    0.10247E-03    0.30951E-02
    93    0.24291E+04   -0.18167E+02    0.41501E-05    0.27670E-01    0.37665E-01   -0.18167E+02    0.63283E+00   -0.35843E-08    0.42118E-07    0.11899E-05    0.41501E-05   -0.35843E-08    0.11252E-10    0.10747E-06    0.10562E-06    0.27670E-01    0.42118E-07    0.10747E-06    0.28386E-01    0.10290E-03    0.37665E-01    0.11899E-05    0.10562E-06    0.10290E-03    0.31301E-02
    94    0.24584E+04   -0.18788E+02    0.40599E-05    0.27256E-01    0.37286E-01   -0.18788E+02    0.64736E+00   -0.37124E-08    0.42126E-07    0.12070E-05    0.40599E-05   -0.37124E-08    0.10942E-10    0.10593E-06    0.10455E-06    0.27256E-01    0.42126E-07    0.10593E-06    0.28617E-01    0.10338E-03    0.37286E-01    0.12070E-05    0.10455E-06    0.10338E-03    0.31653E-02
    95    0.24880E+04   -0.19412E+02    0.39762E-05    0.26853E-01    0.36915E-01   -0.19412E+02    0.66183E+00   -0.37601E-08    0.41207E-07    0.12458E-05    0.39762E-05   -0.37601E-08    0.10642E-10    0.10443E-06    0.10350E-06    0.26853E-01    0.41207E-07    0.10443E-06    0.28848E-01    0.10391E-03    0.36915E-01    0.12458E-05    0.10350E-06    0.10391E-03    0.32007E-02
    96    0.25175E+04   -0.20040E+02    0.38985E-05    0.26463E-01    0.36552E-01   -0.20040E+02    0.67622E+00   -0.37367E-08    0.39459E-07    0.13034E-05    0.38985E-05   -0.37367E-08    0.10353E-10    0.10297E-06    0.10248E-06    0.26463E-01    0.39459E-07    0.10297E-06    0.29077E-01    0.10448E-03    0.36552E-01    0.13034E-05    0.10248E-06    0.10448E-03    0.32362E-02
    97    0.25475E+04   -0.20670E+02    0.38263E-05    0.26083E-01    0.36197E-01   -0.20670E+02    0.69053E+00   -0.36514E-08    0.36981E-07    0.13768E-05    0.38263E-05   -0.36514E-08    0.10074E-10    0.10156E-06    0.10148E-06    0.26083E-01    0.36981E-07    0.10156E-06    0.29306E-01    0.10509E-03    0.36197E-01    0.13768E-05    0.10148E-06    0.10509E-03    0.32719E-02
    98    0.25777E+04   -0.21301E+02    0.37592E-05    0.25714E-01    0.35849E-01   -0.21301E+02    0.70474E+00   -0.35135E-08    0.33868E-07    0.14632E-05    0.37592E-05   -0.35135E-08    0.98052E-11    0.10018E-06    0.10049E-06    0.25714E-01    0.33868E-07    0.10018E-06    0.29532E-01    0.10575E-03    0.35849E-01    0.14632E-05    0.10049E-06    0.10575E-03    0.33078E-02
    99    0.26080E+04   -0.21935E+02    0.36967E-05    0.25355E-01    0.35509E-01   -0.21935E+02    0.71881E+00   -0.33323E-08    0.30221E-07    0.15596E-05    0.36967E-05   -0.33323E-08    0.95457E-11    0.98841E-07    0.99532E-07    0.25355E-01    0.30221E-07    0.98841E-07    0.29757E-01    0.10644E-03    0.35509E-01    0.15596E-05    0.99532E-07    0.10644E-03    0.33439E-02
   100    0.26386E+04   -0.22568E+02    0.36383E-05    0.25006E-01    0.35177E-01   -0.22568E+02    0.73275E+00   -0.31170E-08    0.26137E-07    0.16632E-05    0.36383E-05   -0.31170E-08    0.92953E-11    0.97535E-07    0.98591E-07    0.25006E-01    0.26137E-07    0.97535E-07    0.29978E-01    0.10716E-03    0.35177E-01    0.16632E-05    0.98591E-07    0.10716E-03    0.33801E-02
   101    0.26693E+04   -0.23203E+02    0.35835E-05    0.24665E-01    0.34851E-01   -0.23203E+02    0.74662E+00   -0.28769E-08    0.21714E-07    0.17709E-05    0.35835E-05   -0.28769E-08    0.90536E-11    0.96261E-07    0.97670E-07    0.24665E-01    0.21714E-07    0.96261E-07    0.30197E-01    0.10792E-03    0.34851E-01    0.17709E-05    0.97670E-07    0.10792E-03    0.34166E-02
   102    0.27005E+04   -0.23838E+02    0.35320E-05    0.24333E-01    0.34533E-01   -0.23838E+02    0.76027E+00   -0.26212E-08    0.17049E-07    0.18799E-05    0.35320E-05   -0.26212E-08    0.88204E-11    0.95018E-07    0.96768E-07    0.24333E-01    0.17049E-07    0.95018E-07    0.30412E-01    0.10871E-03    0.34533E-01    0.18799E-05    0.96768E-07    0.10871E-03    0.34532E-02
   103    0.27316E+04   -0.24473E+02    0.34832E-05    0.24009E-01    0.34221E-01   -0.24473E+02    0.77377E+00   -0.23593E-08    0.12242E-07    0.19873E-05    0.34832E-05   -0.23593E-08    0.85952E-11    0.93804E-07    0.95884E-07    0.24009E-01    0.12242E-07    0.93804E-07    0.30623E-01    0.10953E-03    0.34221E-01    0.19873E-05    0.95884E-07    0.10953E-03    0.34900E-02
   104    0.27630E+04   -0.25107E+02    0.34367E-05    0.23692E-01    0.33915E-01   -0.25107E+02    0.78713E+00   -0.21004E-08    0.73890E-08    0.20901E-05    0.34367E-05   -0.21004E-08    0.83777E-11    0.92617E-07    0.95018E-07    0.23692E-01    0.73890E-08    0.92617E-07    0.30830E-01    0.11037E-03    0.33915E-01    0.20901E-05    0.95018E-07    0.11037E-03    0.35270E-02
   105    0.27945E+04   -0.25739E+02    0.33919E-05    0.23381E-01    0.33616E-01   -0.25739E+02    0.80027E+00   -0.18538E-08    0.25893E-08    0.21854E-05    0.33919E-05   -0.18538E-08    0.81674E-11    0.91455E-07    0.94170E-07    0.23381E-01    0.25893E-08    0.91455E-07    0.31032E-01    0.11124E-03    0.33616E-01    0.21854E-05    0.94170E-07    0.11124E-03    0.35641E-02
   106    0.28262E+04   -0.26370E+02    0.33485E-05    0.23077E-01    0.33323E-01   -0.26370E+02    0.81326E+00   -0.16286E-08   -0.20593E-08    0.22703E-05    0.33485E-05   -0.16286E-08    0.79641E-11    0.90316E-07    0.93339E-07    0.23077E-01   -0.20593E-08    0.90316E-07    0.31228E-01    0.11213E-03    0.33323E-01    0.22703E-05    0.93339E-07    0.11213E-03    0.36015E-02
   107    0.28578E+04   -0.26997E+02    0.33060E-05    0.22778E-01    0.33035E-01   -0.26997E+02    0.82597E+00   -0.14343E-08   -0.64590E-08    0.23419E-05    0.33060E-05   -0.14343E-08    0.77674E-11    0.89197E-07    0.92525E-07    0.22778E-01   -0.64590E-08    0.89197E-07    0.31419E-01    0.11303E-03    0.33035E-01    0.23419E-05    0.92525E-07    0.11303E-03    0.36390E-02
   108    0.28898E+04   -0.27623E+02    0.32639E-05    0.22484E-01    0.32753E-01   -0.27623E+02    0.83846E+00   -0.12800E-08   -0.10512E-07    0.23973E-05    0.32639E-05   -0.12800E-08    0.75769E-11    0.88098E-07    0.91727E-07    0.22484E-01   -0.10512E-07    0.88098E-07    0.31604E-01    0.11396E-03    0.32753E-01    0.23973E-05    0.91727E-07    0.11396E-03    0.36768E-02
   109    0.29220E+04   -0.28244E+02    0.32217E-05    0.22195E-01    0.32477E-01   -0.28244E+02    0.85066E+00   -0.11751E-08   -0.14119E-07    0.24335E-05    0.32217E-05   -0.11751E-08    0.73922E-11    0.87016E-07    0.90944E-07    0.22195E-01   -0.14119E-07    0.87016E-07    0.31782E-01    0.11489E-03    0.32477E-01    0.24335E-05    0.90944E-07    0.11489E-03    0.37147E-02
   110    0.29542E+04   -0.28861E+02    0.31789E-05    0.21909E-01    0.32205E-01   -0.28861E+02    0.86257E+00   -0.11287E-08   -0.17184E-07    0.24476E-05    0.31789E-05   -0.11287E-08    0.72131E-11    0.85949E-07    0.90176E-07    0.21909E-01   -0.17184E-07    0.85949E-07    0.31953E-01    0.11584E-03    0.32205E-01    0.24476E-05    0.90176E-07    0.11584E-03    0.37529E-02
   111    0.29866E+04   -0.29474E+02    0.31353E-05    0.21627E-01    0.31939E-01   -0.29474E+02    0.87427E+00   -0.11476E-08   -0.19631E-07    0.24376E-05    0.31353E-05   -0.11476E-08    0.70391E-11    0.84896E-07    0.89423E-07    0.21627E-01   -0.19631E-07    0.84896E-07    0.32116E-01    0.11680E-03    0.31939E-01    0.24376E-05    0.89423E-07    0.11680E-03    0.37912E-02
   112    0.30191E+04   -0.30083E+02    0.30908E-05    0.21348E-01    0.31677E-01   -0.30083E+02    0.88568E+00   -0.12279E-08   -0.21480E-07    0.24046E-05    0.30908E-05   -0.12279E-08    0.68701E-11    0.83856E-07    0.88684E-07    0.21348E-01   -0.21480E-07    0.83856E-07    0.32272E-01    0.11776E-03    0.31677E-01    0.24046E-05    0.88684E-07    0.11776E-03    0.38297E-02
   113    0.30519E+04   -0.30686E+02    0.30455E-05    0.21073E-01    0.31420E-01   -0.30686E+02    0.89680E+00   -0.13635E-08   -0.22775E-07    0.23506E-05    0.30455E-05   -0.13635E-08    0.67059E-11    0.82829E-07    0.87958E-07    0.21073E-01   -0.22775E-07    0.82829E-07    0.32422E-01    0.11873E-03    0.31420E-01    0.23506E-05    0.87958E-07    0.11873E-03    0.38684E-02
   114    0.30847E+04   -0.31282E+02    0.29994E-05    0.20801E-01    0.31168E-01   -0.31282E+02    0.90757E+00   -0.15478E-08   -0.23559E-07    0.22776E-05    0.29994E-05   -0.15478E-08    0.65466E-11    0.81816E-07    0.87246E-07    0.20801E-01   -0.23559E-07    0.81816E-07    0.32566E-01    0.11970E-03    0.31168E-01    0.22776E-05    0.87246E-07    0.11970E-03    0.39073E-02
   115    0.31177E+04   -0.31871E+02    0.29526E-05    0.20532E-01    0.30920E-01   -0.31871E+02    0.91812E+00   -0.17745E-08   -0.23875E-07    0.21877E-05    0.29526E-05   -0.17745E-08    0.63918E-11    0.80817E-07    0.86547E-07    0.20532E-01   -0.23875E-07    0.80817E-07    0.32705E-01    0.12066E-03    0.30920E-01    0.21877E-05    0.86547E-07    0.12066E-03    0.39462E-02
   116    0.31508E+04   -0.32453E+02    0.29053E-05    0.20266E-01    0.30676E-01   -0.32453E+02    0.92823E+00   -0.20373E-08   -0.23766E-07    0.20829E-05    0.29053E-05   -0.20373E-08    0.62416E-11    0.79831E-07    0.85859E-07    0.20266E-01   -0.23766E-07    0.79831E-07    0.32838E-01    0.12162E-03    0.30676E-01    0.20829E-05    0.85859E-07    0.12162E-03    0.39853E-02
   117    0.31841E+04   -0.33027E+02    0.28575E-05    0.20004E-01    0.30437E-01   -0.33027E+02    0.93799E+00   -0.23298E-08   -0.23276E-07    0.19651E-05    0.28575E-05   -0.23298E-08    0.60958E-11    0.78859E-07    0.85184E-07    0.20004E-01   -0.23276E-07    0.78859E-07    0.32967E-01    0.12258E-03    0.30437E-01    0.19651E-05    0.85184E-07    0.12258E-03    0.40245E-02
   118    0.32175E+04   -0.33594E+02    0.28093E-05    0.19746E-01    0.30201E-01   -0.33594E+02    0.94753E+00   -0.26457E-08   -0.22448E-07    0.18365E-05    0.28093E-05   -0.26457E-08    0.59542E-11    0.77901E-07    0.84520E-07    0.19746E-01   -0.22448E-07    0.77901E-07    0.33092E-01    0.12352E-03    0.30201E-01    0.18365E-05    0.84520E-07    0.12352E-03    0.40638E-02
   119    0.32510E+04   -0.34151E+02    0.27607E-05    0.19491E-01    0.29969E-01   -0.34151E+02    0.95671E+00   -0.29785E-08   -0.21326E-07    0.16989E-05    0.27607E-05   -0.29785E-08    0.58168E-11    0.76956E-07    0.83867E-07    0.19491E-01   -0.21326E-07    0.76956E-07    0.33214E-01    0.12445E-03    0.29969E-01    0.16989E-05    0.83867E-07    0.12445E-03    0.41031E-02
