#    L    TT             EE             TE             PP             TP          
  7229    0.43499E-02    0.54104E-04   -0.85997E-04    0.31054E+04    0.67037E-01
  7230    0.43448E-02    0.54143E-04   -0.86223E-04    0.31044E+04    0.66998E-01
  7231    0.43398E-02    0.54182E-04   -0.86448E-04    0.31033E+04    0.66960E-01
  7232    0.43347E-02    0.54220E-04   -0.86671E-04    0.31023E+04    0.66921E-01
  7233    0.43297E-02    0.54258E-04   -0.86894E-04    0.31012E+04    0.66883E-01
  7234    0.43247E-02    0.54296E-04   -0.87115E-04    0.31002E+04    0.66845E-01
  7235    0.43197E-02    0.54333E-04   -0.87335E-04    0.30992E+04    0.66807E-01
  7236    0.43147E-02    0.54370E-04   -0.87553E-04    0.30981E+04    0.66768E-01
  7237    0.43097E-02    0.54407E-04   -0.87771E-04    0.30971E+04    0.66730E-01
  7238    0.43047E-02    0.54443E-04   -0.87987E-04    0.30960E+04    0.66692E-01
  7239    0.42998E-02    0.54479E-04   -0.88203E-04    0.30950E+04    0.66654E-01
  7240    0.42948E-02    0.54515E-04   -0.88417E-04    0.30940E+04    0.66616E-01
  7241    0.42899E-02    0.54551E-04   -0.88630E-04    0.30929E+04    0.66578E-01
  7242    0.42849E-02    0.54586E-04   -0.88842E-04    0.30919E+04    0.66541E-01
  7243    0.42800E-02    0.54621E-04   -0.89052E-04    0.30908E+04    0.66503E-01
  7244    0.42751E-02    0.54655E-04   -0.89262E-04    0.30898E+04    0.66465E-01
  7245    0.42702E-02    0.54689E-04   -0.89470E-04    0.30888E+04    0.66427E-01
  7246    0.42654E-02    0.54723E-04   -0.89677E-04    0.30877E+04    0.66390E-01
  7247    0.42605E-02    0.54757E-04   -0.89883E-04    0.30867E+04    0.66352E-01
  7248    0.42556E-02    0.54790E-04   -0.90088E-04    0.30857E+04    0.66315E-01
  7249    0.42508E-02    0.54823E-04   -0.90292E-04    0.30846E+04    0.66277E-01
  7250    0.42460E-02    0.54855E-04   -0.90494E-04    0.30836E+04    0.66240E-01
  7251    0.42411E-02    0.54888E-04   -0.90695E-04    0.30826E+04    0.66202E-01
  7252    0.42363E-02    0.54920E-04   -0.90896E-04    0.30815E+04    0.66165E-01
  7253    0.42315E-02    0.54951E-04   -0.91095E-04    0.30805E+04    0.66128E-01
  7254    0.42267E-02    0.54983E-04   -0.91293E-04    0.30795E+04    0.66090E-01
  7255    0.42219E-02    0.55014E-04   -0.91489E-04    0.30784E+04    0.66053E-01
  7256    0.42172E-02    0.55044E-04   -0.91685E-04    0.30774E+04    0.66016E-01
  7257    0.42124E-02    0.55075E-04   -0.91880E-04    0.30764E+04    0.65979E-01
  7258    0.42077E-02    0.55105E-04   -0.92073E-04    0.30753E+04    0.65942E-01
  7259    0.42029E-02    0.55135E-04   -0.92265E-04    0.30743E+04    0.65905E-01
  7260    0.41982E-02    0.55164E-04   -0.92456E-04    0.30733E+04    0.65868E-01
  7261    0.41935E-02    0.55193E-04   -0.92646E-04    0.30722E+04    0.65831E-01
  7262    0.41888E-02    0.55222E-04   -0.92835E-04    0.30712E+04    0.65794E-01
  7263    0.41841E-02    0.55251E-04   -0.93023E-04    0.30702E+04    0.65757E-01
  7264    0.41794E-02    0.55279E-04   -0.93209E-04    0.30692E+04    0.65720E-01
  7265    0.41748E-02    0.55307E-04   -0.93395E-04    0.30681E+04    0.65684E-01
  7266    0.41701E-02    0.55335E-04   -0.93579E-04    0.30671E+04    0.65647E-01
  7267    0.41655E-02    0.55362E-04   -0.93762E-04    0.30661E+04    0.65610E-01
  7268    0.41608E-02    0.55389E-04   -0.93944E-04    0.30651E+04    0.65574E-01
  7269    0.41562E-02    0.55416E-04   -0.94125E-04    0.30640E+04    0.65537E-01
  7270    0.41516E-02    0.55442E-04   -0.94305E-04    0.30630E+04    0.65501E-01
  7271    0.41470E-02    0.55468E-04   -0.94483E-04    0.30620E+04    0.65464E-01
  7272    0.41424E-02    0.55494E-04   -0.94661E-04    0.30610E+04    0.65428E-01
  7273    0.41378E-02    0.55520E-04   -0.94837E-04    0.30599E+04    0.65392E-01
  7274    0.41332E-02    0.55545E-04   -0.95013E-04    0.30589E+04    0.65356E-01
  7275    0.41287E-02    0.55570E-04   -0.95187E-04    0.30579E+04    0.65319E-01
  7276    0.41241E-02    0.55594E-04   -0.95360E-04    0.30569E+04    0.65283E-01
  7277    0.41196E-02    0.55619E-04   -0.95532E-04    0.30558E+04    0.65247E-01
  7278    0.41151E-02    0.55643E-04   -0.95703E-04    0.30548E+04    0.65211E-01
  7279    0.41106E-02    0.55666E-04   -0.95872E-04    0.30538E+04    0.65175E-01
  7280    0.41060E-02    0.55690E-04   -0.96041E-04    0.30528E+04    0.65139E-01
  7281    0.41016E-02    0.55713E-04   -0.96209E-04    0.30518E+04    0.65103E-01
  7282    0.40971E-02    0.55736E-04   -0.96375E-04    0.30507E+04    0.65067E-01
  7283    0.40926E-02    0.55758E-04   -0.96540E-04    0.30497E+04    0.65031E-01
  7284    0.40881E-02    0.55780E-04   -0.96704E-04    0.30487E+04    0.64995E-01
  7285    0.40837E-02    0.55802E-04   -0.96868E-04    0.30477E+04    0.64960E-01
  7286    0.40792E-02    0.55824E-04   -0.97030E-04    0.30467E+04    0.64924E-01
  7287    0.40748E-02    0.55845E-04   -0.97191E-04    0.30457E+04    0.64888E-01
  7288    0.40704E-02    0.55866E-04   -0.97350E-04    0.30446E+04    0.64853E-01
  7289    0.40660E-02    0.55887E-04   -0.97509E-04    0.30436E+04    0.64817E-01
  7290    0.40616E-02    0.55907E-04   -0.97667E-04    0.30426E+04    0.64782E-01
  7291    0.40572E-02    0.55927E-04   -0.97823E-04    0.30416E+04    0.64746E-01
  7292    0.40528E-02    0.55947E-04   -0.97979E-04    0.30406E+04    0.64711E-01
  7293    0.40485E-02    0.55967E-04   -0.98133E-04    0.30396E+04    0.64675E-01
  7294    0.40441E-02    0.55986E-04   -0.98286E-04    0.30386E+04    0.64640E-01
  7295    0.40398E-02    0.56005E-04   -0.98439E-04    0.30375E+04    0.64605E-01
  7296    0.40354E-02    0.56024E-04   -0.98590E-04    0.30365E+04    0.64569E-01
  7297    0.40311E-02    0.56042E-04   -0.98740E-04    0.30355E+04    0.64534E-01
  7298    0.40268E-02    0.56060E-04   -0.98889E-04    0.30345E+04    0.64499E-01
  7299    0.40225E-02    0.56078E-04   -0.99037E-04    0.30335E+04    0.64464E-01
  7300    0.40182E-02    0.56095E-04   -0.99183E-04    0.30325E+04    0.64429E-01
  7301    0.40139E-02    0.56112E-04   -0.99329E-04    0.30315E+04    0.64394E-01
  7302    0.40097E-02    0.56129E-04   -0.99474E-04    0.30305E+04    0.64359E-01
  7303    0.40054E-02    0.56146E-04   -0.99617E-04    0.30295E+04    0.64324E-01
  7304    0.40011E-02    0.56162E-04   -0.99760E-04    0.30284E+04    0.64289E-01
  7305    0.39969E-02    0.56178E-04   -0.99901E-04    0.30274E+04    0.64254E-01
  7306    0.39927E-02    0.56194E-04   -0.10004E-03    0.30264E+04    0.64220E-01
  7307    0.39885E-02    0.56210E-04   -0.10018E-03    0.30254E+04    0.64185E-01
  7308    0.39843E-02    0.56225E-04   -0.10032E-03    0.30244E+04    0.64150E-01
  7309    0.39801E-02    0.56240E-04   -0.10046E-03    0.30234E+04    0.64116E-01
  7310    0.39759E-02    0.56254E-04   -0.10059E-03    0.30224E+04    0.64081E-01
  7311    0.39717E-02    0.56268E-04   -0.10073E-03    0.30214E+04    0.64047E-01
  7312    0.39675E-02    0.56282E-04   -0.10086E-03    0.30204E+04    0.64012E-01
  7313    0.39634E-02    0.56296E-04   -0.10099E-03    0.30194E+04    0.63978E-01
  7314    0.39592E-02    0.56310E-04   -0.10113E-03    0.30184E+04    0.63943E-01
  7315    0.39551E-02    0.56323E-04   -0.10126E-03    0.30174E+04    0.63909E-01
  7316    0.39510E-02    0.56336E-04   -0.10139E-03    0.30164E+04    0.63875E-01
  7317    0.39469E-02    0.56348E-04   -0.10152E-03    0.30154E+04    0.63840E-01
  7318    0.39428E-02    0.56360E-04   -0.10164E-03    0.30144E+04    0.63806E-01
  7319    0.39387E-02    0.56372E-04   -0.10177E-03    0.30134E+04    0.63772E-01
  7320    0.39346E-02    0.56384E-04   -0.10190E-03    0.30124E+04    0.63738E-01
  7321    0.39305E-02    0.56396E-04   -0.10202E-03    0.30114E+04    0.63704E-01
  7322    0.39264E-02    0.56407E-04   -0.10214E-03    0.30104E+04    0.63670E-01
  7323    0.39224E-02    0.56418E-04   -0.10227E-03    0.30094E+04    0.63636E-01
  7324    0.39184E-02    0.56428E-04   -0.10239E-03    0.30084E+04    0.63602E-01
  7325    0.39143E-02    0.56439E-04   -0.10251E-03    0.30074E+04    0.63568E-01
  7326    0.39103E-02    0.56449E-04   -0.10263E-03    0.30064E+04    0.63534E-01
  7327    0.39063E-02    0.56458E-04   -0.10274E-03    0.30054E+04    0.63500E-01
  7328    0.39023E-02    0.56468E-04   -0.10286E-03    0.30044E+04    0.63467E-01
  7329    0.38983E-02    0.56477E-04   -0.10298E-03    0.30034E+04    0.63433E-01
  7330    0.38943E-02    0.56486E-04   -0.10309E-03    0.30024E+04    0.63399E-01
  7331    0.38904E-02    0.56495E-04   -0.10321E-03    0.30014E+04    0.63366E-01
  7332    0.38864E-02    0.56503E-04   -0.10332E-03    0.30004E+04    0.63332E-01
  7333    0.38824E-02    0.56511E-04   -0.10343E-03    0.29994E+04    0.63298E-01
  7334    0.38785E-02    0.56519E-04   -0.10354E-03    0.29984E+04    0.63265E-01
  7335    0.38746E-02    0.56526E-04   -0.10365E-03    0.29974E+04    0.63232E-01
  7336    0.38707E-02    0.56534E-04   -0.10376E-03    0.29964E+04    0.63198E-01
  7337    0.38667E-02    0.56541E-04   -0.10387E-03    0.29954E+04    0.63165E-01
  7338    0.38628E-02    0.56547E-04   -0.10398E-03    0.29944E+04    0.63132E-01
  7339    0.38590E-02    0.56554E-04   -0.10408E-03    0.29934E+04    0.63098E-01
  7340    0.38551E-02    0.56560E-04   -0.10419E-03    0.29924E+04    0.63065E-01
  7341    0.38512E-02    0.56566E-04   -0.10429E-03    0.29914E+04    0.63032E-01
  7342    0.38474E-02    0.56571E-04   -0.10440E-03    0.29905E+04    0.62999E-01
  7343    0.38435E-02    0.56577E-04   -0.10450E-03    0.29895E+04    0.62966E-01
  7344    0.38397E-02    0.56582E-04   -0.10460E-03    0.29885E+04    0.62933E-01
  7345    0.38358E-02    0.56587E-04   -0.10470E-03    0.29875E+04    0.62900E-01
  7346    0.38320E-02    0.56591E-04   -0.10480E-03    0.29865E+04    0.62867E-01
  7347    0.38282E-02    0.56595E-04   -0.10489E-03    0.29855E+04    0.62834E-01
  7348    0.38244E-02    0.56599E-04   -0.10499E-03    0.29845E+04    0.62801E-01
  7349    0.38206E-02    0.56603E-04   -0.10509E-03    0.29835E+04    0.62768E-01
  7350    0.38168E-02    0.56606E-04   -0.10518E-03    0.29825E+04    0.62735E-01
  7351    0.38131E-02    0.56609E-04   -0.10528E-03    0.29816E+04    0.62703E-01
  7352    0.38093E-02    0.56612E-04   -0.10537E-03    0.29806E+04    0.62670E-01
  7353    0.38056E-02    0.56615E-04   -0.10546E-03    0.29796E+04    0.62637E-01
  7354    0.38018E-02    0.56617E-04   -0.10555E-03    0.29786E+04    0.62605E-01
  7355    0.37981E-02    0.56619E-04   -0.10564E-03    0.29776E+04    0.62572E-01
  7356    0.37944E-02    0.56621E-04   -0.10573E-03    0.29766E+04    0.62540E-01
  7357    0.37907E-02    0.56623E-04   -0.10582E-03    0.29756E+04    0.62507E-01
  7358    0.37870E-02    0.56624E-04   -0.10590E-03    0.29747E+04    0.62475E-01
  7359    0.37833E-02    0.56625E-04   -0.10599E-03    0.29737E+04    0.62443E-01
  7360    0.37796E-02    0.56626E-04   -0.10608E-03    0.29727E+04    0.62410E-01
  7361    0.37759E-02    0.56626E-04   -0.10616E-03    0.29717E+04    0.62378E-01
  7362    0.37723E-02    0.56626E-04   -0.10624E-03    0.29707E+04    0.62346E-01
  7363    0.37686E-02    0.56626E-04   -0.10632E-03    0.29697E+04    0.62314E-01
  7364    0.37650E-02    0.56626E-04   -0.10641E-03    0.29688E+04    0.62281E-01
  7365    0.37613E-02    0.56625E-04   -0.10649E-03    0.29678E+04    0.62249E-01
  7366    0.37577E-02    0.56625E-04   -0.10656E-03    0.29668E+04    0.62217E-01
  7367    0.37541E-02    0.56623E-04   -0.10664E-03    0.29658E+04    0.62185E-01
  7368    0.37505E-02    0.56622E-04   -0.10672E-03    0.29648E+04    0.62153E-01
  7369    0.37469E-02    0.56620E-04   -0.10680E-03    0.29639E+04    0.62121E-01
  7370    0.37433E-02    0.56618E-04   -0.10687E-03    0.29629E+04    0.62089E-01
  7371    0.37398E-02    0.56616E-04   -0.10694E-03    0.29619E+04    0.62058E-01
  7372    0.37362E-02    0.56614E-04   -0.10702E-03    0.29609E+04    0.62026E-01
  7373    0.37326E-02    0.56611E-04   -0.10709E-03    0.29599E+04    0.61994E-01
  7374    0.37291E-02    0.56608E-04   -0.10716E-03    0.29590E+04    0.61962E-01
  7375    0.37256E-02    0.56605E-04   -0.10723E-03    0.29580E+04    0.61931E-01
  7376    0.37220E-02    0.56602E-04   -0.10730E-03    0.29570E+04    0.61899E-01
  7377    0.37185E-02    0.56598E-04   -0.10737E-03    0.29560E+04    0.61867E-01
  7378    0.37150E-02    0.56594E-04   -0.10744E-03    0.29551E+04    0.61836E-01
  7379    0.37115E-02    0.56590E-04   -0.10750E-03    0.29541E+04    0.61804E-01
  7380    0.37080E-02    0.56585E-04   -0.10757E-03    0.29531E+04    0.61773E-01
  7381    0.37045E-02    0.56580E-04   -0.10763E-03    0.29521E+04    0.61742E-01
  7382    0.37011E-02    0.56575E-04   -0.10770E-03    0.29512E+04    0.61710E-01
  7383    0.36976E-02    0.56570E-04   -0.10776E-03    0.29502E+04    0.61679E-01
  7384    0.36942E-02    0.56564E-04   -0.10782E-03    0.29492E+04    0.61648E-01
  7385    0.36907E-02    0.56559E-04   -0.10788E-03    0.29483E+04    0.61616E-01
  7386    0.36873E-02    0.56553E-04   -0.10794E-03    0.29473E+04    0.61585E-01
  7387    0.36839E-02    0.56546E-04   -0.10800E-03    0.29463E+04    0.61554E-01
  7388    0.36805E-02    0.56540E-04   -0.10806E-03    0.29453E+04    0.61523E-01
  7389    0.36771E-02    0.56533E-04   -0.10811E-03    0.29444E+04    0.61492E-01
  7390    0.36737E-02    0.56526E-04   -0.10817E-03    0.29434E+04    0.61461E-01
  7391    0.36703E-02    0.56519E-04   -0.10823E-03    0.29424E+04    0.61430E-01
  7392    0.36669E-02    0.56511E-04   -0.10828E-03    0.29415E+04    0.61399E-01
  7393    0.36636E-02    0.56503E-04   -0.10833E-03    0.29405E+04    0.61368E-01
  7394    0.36602E-02    0.56495E-04   -0.10839E-03    0.29395E+04    0.61337E-01
  7395    0.36569E-02    0.56487E-04   -0.10844E-03    0.29386E+04    0.61306E-01
  7396    0.36535E-02    0.56478E-04   -0.10849E-03    0.29376E+04    0.61276E-01
  7397    0.36502E-02    0.56469E-04   -0.10854E-03    0.29366E+04    0.61245E-01
  7398    0.36469E-02    0.56460E-04   -0.10858E-03    0.29357E+04    0.61214E-01
  7399    0.36436E-02    0.56451E-04   -0.10863E-03    0.29347E+04    0.61183E-01
  7400    0.36403E-02    0.56441E-04   -0.10868E-03    0.29337E+04    0.61153E-01
  7401    0.36370E-02    0.56432E-04   -0.10872E-03    0.29328E+04    0.61122E-01
  7402    0.36337E-02    0.56421E-04   -0.10877E-03    0.29318E+04    0.61092E-01
  7403    0.36304E-02    0.56411E-04   -0.10881E-03    0.29308E+04    0.61061E-01
  7404    0.36272E-02    0.56401E-04   -0.10886E-03    0.29299E+04    0.61031E-01
  7405    0.36239E-02    0.56390E-04   -0.10890E-03    0.29289E+04    0.61000E-01
  7406    0.36207E-02    0.56379E-04   -0.10894E-03    0.29279E+04    0.60970E-01
  7407    0.36174E-02    0.56367E-04   -0.10898E-03    0.29270E+04    0.60940E-01
  7408    0.36142E-02    0.56356E-04   -0.10902E-03    0.29260E+04    0.60910E-01
  7409    0.36110E-02    0.56344E-04   -0.10906E-03    0.29251E+04    0.60879E-01
  7410    0.36078E-02    0.56332E-04   -0.10909E-03    0.29241E+04    0.60849E-01
  7411    0.36046E-02    0.56320E-04   -0.10913E-03    0.29231E+04    0.60819E-01
  7412    0.36014E-02    0.56307E-04   -0.10917E-03    0.29222E+04    0.60789E-01
  7413    0.35982E-02    0.56294E-04   -0.10920E-03    0.29212E+04    0.60759E-01
  7414    0.35951E-02    0.56281E-04   -0.10923E-03    0.29203E+04    0.60729E-01
  7415    0.35919E-02    0.56268E-04   -0.10927E-03    0.29193E+04    0.60699E-01
  7416    0.35887E-02    0.56255E-04   -0.10930E-03    0.29183E+04    0.60669E-01
  7417    0.35856E-02    0.56241E-04   -0.10933E-03    0.29174E+04    0.60639E-01
  7418    0.35825E-02    0.56227E-04   -0.10936E-03    0.29164E+04    0.60609E-01
  7419    0.35793E-02    0.56213E-04   -0.10939E-03    0.29155E+04    0.60579E-01
  7420    0.35762E-02    0.56198E-04   -0.10942E-03    0.29145E+04    0.60549E-01
  7421    0.35731E-02    0.56183E-04   -0.10945E-03    0.29136E+04    0.60520E-01
  7422    0.35700E-02    0.56168E-04   -0.10947E-03    0.29126E+04    0.60490E-01
  7423    0.35669E-02    0.56153E-04   -0.10950E-03    0.29116E+04    0.60460E-01
  7424    0.35638E-02    0.56138E-04   -0.10952E-03    0.29107E+04    0.60431E-01
  7425    0.35608E-02    0.56122E-04   -0.10955E-03    0.29097E+04    0.60401E-01
  7426    0.35577E-02    0.56106E-04   -0.10957E-03    0.29088E+04    0.60372E-01
  7427    0.35547E-02    0.56090E-04   -0.10959E-03    0.29078E+04    0.60342E-01
  7428    0.35516E-02    0.56074E-04   -0.10961E-03    0.29069E+04    0.60313E-01
  7429    0.35486E-02    0.56057E-04   -0.10963E-03    0.29059E+04    0.60283E-01
  7430    0.35456E-02    0.56040E-04   -0.10965E-03    0.29050E+04    0.60254E-01
  7431    0.35425E-02    0.56023E-04   -0.10967E-03    0.29040E+04    0.60225E-01
  7432    0.35395E-02    0.56006E-04   -0.10969E-03    0.29031E+04    0.60195E-01
  7433    0.35365E-02    0.55988E-04   -0.10971E-03    0.29021E+04    0.60166E-01
  7434    0.35335E-02    0.55970E-04   -0.10972E-03    0.29012E+04    0.60137E-01
  7435    0.35306E-02    0.55952E-04   -0.10974E-03    0.29002E+04    0.60108E-01
  7436    0.35276E-02    0.55934E-04   -0.10975E-03    0.28993E+04    0.60079E-01
  7437    0.35246E-02    0.55915E-04   -0.10977E-03    0.28983E+04    0.60049E-01
  7438    0.35217E-02    0.55897E-04   -0.10978E-03    0.28974E+04    0.60020E-01
  7439    0.35187E-02    0.55878E-04   -0.10979E-03    0.28964E+04    0.59991E-01
  7440    0.35158E-02    0.55858E-04   -0.10980E-03    0.28955E+04    0.59962E-01
  7441    0.35129E-02    0.55839E-04   -0.10981E-03    0.28945E+04    0.59934E-01
  7442    0.35099E-02    0.55819E-04   -0.10982E-03    0.28936E+04    0.59905E-01
  7443    0.35070E-02    0.55799E-04   -0.10983E-03    0.28926E+04    0.59876E-01
  7444    0.35041E-02    0.55779E-04   -0.10983E-03    0.28917E+04    0.59847E-01
  7445    0.35012E-02    0.55759E-04   -0.10984E-03    0.28907E+04    0.59818E-01
  7446    0.34983E-02    0.55738E-04   -0.10985E-03    0.28898E+04    0.59789E-01
  7447    0.34955E-02    0.55717E-04   -0.10985E-03    0.28888E+04    0.59761E-01
  7448    0.34926E-02    0.55696E-04   -0.10986E-03    0.28879E+04    0.59732E-01
  7449    0.34897E-02    0.55675E-04   -0.10986E-03    0.28870E+04    0.59704E-01
  7450    0.34869E-02    0.55654E-04   -0.10986E-03    0.28860E+04    0.59675E-01
  7451    0.34840E-02    0.55632E-04   -0.10986E-03    0.28851E+04    0.59646E-01
  7452    0.34812E-02    0.55610E-04   -0.10986E-03    0.28841E+04    0.59618E-01
  7453    0.34784E-02    0.55588E-04   -0.10986E-03    0.28832E+04    0.59589E-01
  7454    0.34756E-02    0.55565E-04   -0.10986E-03    0.28822E+04    0.59561E-01
  7455    0.34728E-02    0.55543E-04   -0.10986E-03    0.28813E+04    0.59533E-01
  7456    0.34700E-02    0.55520E-04   -0.10986E-03    0.28804E+04    0.59504E-01
  7457    0.34672E-02    0.55497E-04   -0.10985E-03    0.28794E+04    0.59476E-01
  7458    0.34644E-02    0.55473E-04   -0.10985E-03    0.28785E+04    0.59448E-01
  7459    0.34616E-02    0.55450E-04   -0.10984E-03    0.28775E+04    0.59420E-01
  7460    0.34588E-02    0.55426E-04   -0.10984E-03    0.28766E+04    0.59391E-01
  7461    0.34561E-02    0.55402E-04   -0.10983E-03    0.28757E+04    0.59363E-01
  7462    0.34533E-02    0.55378E-04   -0.10982E-03    0.28747E+04    0.59335E-01
  7463    0.34506E-02    0.55353E-04   -0.10981E-03    0.28738E+04    0.59307E-01
  7464    0.34479E-02    0.55329E-04   -0.10980E-03    0.28729E+04    0.59279E-01
  7465    0.34451E-02    0.55304E-04   -0.10979E-03    0.28719E+04    0.59251E-01
  7466    0.34424E-02    0.55279E-04   -0.10978E-03    0.28710E+04    0.59223E-01
  7467    0.34397E-02    0.55253E-04   -0.10977E-03    0.28700E+04    0.59195E-01
  7468    0.34370E-02    0.55228E-04   -0.10976E-03    0.28691E+04    0.59167E-01
  7469    0.34343E-02    0.55202E-04   -0.10974E-03    0.28682E+04    0.59140E-01
  7470    0.34317E-02    0.55176E-04   -0.10973E-03    0.28672E+04    0.59112E-01
  7471    0.34290E-02    0.55150E-04   -0.10971E-03    0.28663E+04    0.59084E-01
  7472    0.34263E-02    0.55123E-04   -0.10970E-03    0.28654E+04    0.59056E-01
  7473    0.34237E-02    0.55097E-04   -0.10968E-03    0.28644E+04    0.59029E-01
  7474    0.34210E-02    0.55070E-04   -0.10966E-03    0.28635E+04    0.59001E-01
  7475    0.34184E-02    0.55043E-04   -0.10964E-03    0.28626E+04    0.58973E-01
  7476    0.34158E-02    0.55015E-04   -0.10962E-03    0.28616E+04    0.58946E-01
  7477    0.34131E-02    0.54988E-04   -0.10960E-03    0.28607E+04    0.58918E-01
  7478    0.34105E-02    0.54960E-04   -0.10958E-03    0.28598E+04    0.58891E-01
  7479    0.34079E-02    0.54932E-04   -0.10956E-03    0.28588E+04    0.58863E-01
  7480    0.34053E-02    0.54904E-04   -0.10954E-03    0.28579E+04    0.58836E-01
  7481    0.34027E-02    0.54876E-04   -0.10951E-03    0.28570E+04    0.58809E-01
  7482    0.34001E-02    0.54847E-04   -0.10949E-03    0.28560E+04    0.58781E-01
  7483    0.33976E-02    0.54818E-04   -0.10946E-03    0.28551E+04    0.58754E-01
  7484    0.33950E-02    0.54789E-04   -0.10944E-03    0.28542E+04    0.58727E-01
  7485    0.33925E-02    0.54760E-04   -0.10941E-03    0.28533E+04    0.58699E-01
  7486    0.33899E-02    0.54731E-04   -0.10938E-03    0.28523E+04    0.58672E-01
  7487    0.33874E-02    0.54701E-04   -0.10936E-03    0.28514E+04    0.58645E-01
  7488    0.33848E-02    0.54671E-04   -0.10933E-03    0.28505E+04    0.58618E-01
  7489    0.33823E-02    0.54641E-04   -0.10930E-03    0.28495E+04    0.58591E-01
  7490    0.33798E-02    0.54611E-04   -0.10927E-03    0.28486E+04    0.58564E-01
  7491    0.33773E-02    0.54580E-04   -0.10923E-03    0.28477E+04    0.58537E-01
  7492    0.33748E-02    0.54549E-04   -0.10920E-03    0.28468E+04    0.58510E-01
  7493    0.33723E-02    0.54518E-04   -0.10917E-03    0.28458E+04    0.58483E-01
  7494    0.33698E-02    0.54487E-04   -0.10914E-03    0.28449E+04    0.58456E-01
  7495    0.33673E-02    0.54456E-04   -0.10910E-03    0.28440E+04    0.58429E-01
  7496    0.33649E-02    0.54424E-04   -0.10907E-03    0.28431E+04    0.58402E-01
  7497    0.33624E-02    0.54393E-04   -0.10903E-03    0.28421E+04    0.58376E-01
  7498    0.33600E-02    0.54361E-04   -0.10899E-03    0.28412E+04    0.58349E-01
  7499    0.33575E-02    0.54328E-04   -0.10895E-03    0.28403E+04    0.58322E-01
  7500    0.33551E-02    0.54296E-04   -0.10892E-03    0.28394E+04    0.58296E-01
  7501    0.33527E-02    0.54263E-04   -0.10888E-03    0.28385E+04    0.58269E-01
  7502    0.33502E-02    0.54231E-04   -0.10884E-03    0.28375E+04    0.58242E-01
  7503    0.33478E-02    0.54198E-04   -0.10880E-03    0.28366E+04    0.58216E-01
  7504    0.33454E-02    0.54164E-04   -0.10875E-03    0.28357E+04    0.58189E-01
  7505    0.33430E-02    0.54131E-04   -0.10871E-03    0.28348E+04    0.58163E-01
  7506    0.33406E-02    0.54097E-04   -0.10867E-03    0.28339E+04    0.58136E-01
  7507    0.33383E-02    0.54064E-04   -0.10862E-03    0.28329E+04    0.58110E-01
  7508    0.33359E-02    0.54030E-04   -0.10858E-03    0.28320E+04    0.58084E-01
  7509    0.33335E-02    0.53995E-04   -0.10853E-03    0.28311E+04    0.58057E-01
  7510    0.33312E-02    0.53961E-04   -0.10849E-03    0.28302E+04    0.58031E-01
  7511    0.33288E-02    0.53926E-04   -0.10844E-03    0.28293E+04    0.58005E-01
  7512    0.33265E-02    0.53891E-04   -0.10839E-03    0.28283E+04    0.57979E-01
  7513    0.33242E-02    0.53856E-04   -0.10835E-03    0.28274E+04    0.57952E-01
  7514    0.33218E-02    0.53821E-04   -0.10830E-03    0.28265E+04    0.57926E-01
  7515    0.33195E-02    0.53786E-04   -0.10825E-03    0.28256E+04    0.57900E-01
  7516    0.33172E-02    0.53750E-04   -0.10820E-03    0.28247E+04    0.57874E-01
  7517    0.33149E-02    0.53714E-04   -0.10814E-03    0.28238E+04    0.57848E-01
  7518    0.33126E-02    0.53678E-04   -0.10809E-03    0.28228E+04    0.57822E-01
  7519    0.33103E-02    0.53642E-04   -0.10804E-03    0.28219E+04    0.57796E-01
  7520    0.33080E-02    0.53605E-04   -0.10798E-03    0.28210E+04    0.57770E-01
  7521    0.33058E-02    0.53569E-04   -0.10793E-03    0.28201E+04    0.57744E-01
  7522    0.33035E-02    0.53532E-04   -0.10788E-03    0.28192E+04    0.57718E-01
  7523    0.33013E-02    0.53495E-04   -0.10782E-03    0.28183E+04    0.57692E-01
  7524    0.32990E-02    0.53458E-04   -0.10776E-03    0.28174E+04    0.57667E-01
  7525    0.32968E-02    0.53420E-04   -0.10771E-03    0.28165E+04    0.57641E-01
  7526    0.32945E-02    0.53383E-04   -0.10765E-03    0.28155E+04    0.57615E-01
  7527    0.32923E-02    0.53345E-04   -0.10759E-03    0.28146E+04    0.57590E-01
  7528    0.32901E-02    0.53307E-04   -0.10753E-03    0.28137E+04    0.57564E-01
  7529    0.32879E-02    0.53269E-04   -0.10747E-03    0.28128E+04    0.57538E-01
  7530    0.32857E-02    0.53230E-04   -0.10741E-03    0.28119E+04    0.57513E-01
  7531    0.32835E-02    0.53191E-04   -0.10734E-03    0.28110E+04    0.57487E-01
  7532    0.32813E-02    0.53153E-04   -0.10728E-03    0.28101E+04    0.57462E-01
  7533    0.32791E-02    0.53114E-04   -0.10722E-03    0.28092E+04    0.57436E-01
  7534    0.32770E-02    0.53075E-04   -0.10715E-03    0.28083E+04    0.57411E-01
  7535    0.32748E-02    0.53035E-04   -0.10709E-03    0.28074E+04    0.57385E-01
  7536    0.32727E-02    0.52996E-04   -0.10702E-03    0.28065E+04    0.57360E-01
  7537    0.32705E-02    0.52956E-04   -0.10696E-03    0.28055E+04    0.57335E-01
  7538    0.32684E-02    0.52916E-04   -0.10689E-03    0.28046E+04    0.57309E-01
