#    L    TT             EE             BB             TE             PP             TP             EP          
   688    0.16926E+04    0.36702E+02    0.00000E+00   -0.71501E+02    0.10322E-07    0.29173E-11   -0.46929E-14
   689    0.16949E+04    0.36708E+02    0.00000E+00   -0.73127E+02    0.10299E-07    0.26543E-11   -0.42699E-14
   690    0.16973E+04    0.36709E+02    0.00000E+00   -0.74747E+02    0.10276E-07    0.23908E-11   -0.38459E-14
   691    0.17000E+04    0.36701E+02    0.00000E+00   -0.76354E+02    0.10253E-07    0.21279E-11   -0.34230E-14
   692    0.17028E+04    0.36690E+02    0.00000E+00   -0.77948E+02    0.10230E-07    0.18669E-11   -0.30032E-14
   693    0.17058E+04    0.36672E+02    0.00000E+00   -0.79535E+02    0.10207E-07    0.16091E-11   -0.25885E-14
   694    0.17089E+04    0.36648E+02    0.00000E+00   -0.81102E+02    0.10184E-07    0.13558E-11   -0.21810E-14
   695    0.17123E+04    0.36619E+02    0.00000E+00   -0.82656E+02    0.10161E-07    0.11082E-11   -0.17827E-14
   696    0.17159E+04    0.36583E+02    0.00000E+00   -0.84212E+02    0.10139E-07    0.86756E-12   -0.13956E-14
   697    0.17196E+04    0.36542E+02    0.00000E+00   -0.85739E+02    0.10116E-07    0.63517E-12   -0.10218E-14
   698    0.17234E+04    0.36494E+02    0.00000E+00   -0.87254E+02    0.10094E-07    0.41226E-12   -0.66319E-15
   699    0.17274E+04    0.36441E+02    0.00000E+00   -0.88748E+02    0.10071E-07    0.20012E-12   -0.32193E-15
   700    0.17317E+04    0.36381E+02    0.00000E+00   -0.90229E+02    0.10049E-07    0.00000E+00    0.00000E+00
   701    0.17360E+04    0.36316E+02    0.00000E+00   -0.91697E+02    0.10027E-07   -0.18710E-12    0.30099E-15
   702    0.17406E+04    0.36246E+02    0.00000E+00   -0.93137E+02    0.10004E-07   -0.36126E-12    0.58114E-15
   703    0.17452E+04    0.36169E+02    0.00000E+00   -0.94578E+02    0.99824E-08   -0.52279E-12    0.84099E-15
   704    0.17500E+04    0.36087E+02    0.00000E+00   -0.95985E+02    0.99604E-08   -0.67204E-12    0.10811E-14
   705    0.17549E+04    0.35999E+02    0.00000E+00   -0.97371E+02    0.99384E-08   -0.80934E-12    0.13019E-14
   706    0.17601E+04    0.35906E+02    0.00000E+00   -0.98744E+02    0.99166E-08   -0.93501E-12    0.15041E-14
   707    0.17653E+04    0.35807E+02    0.00000E+00   -0.10010E+03    0.98948E-08   -0.10494E-11    0.16881E-14
   708    0.17708E+04    0.35702E+02    0.00000E+00   -0.10141E+03    0.98730E-08   -0.11528E-11    0.18545E-14
   709    0.17763E+04    0.35593E+02    0.00000E+00   -0.10272E+03    0.98514E-08   -0.12456E-11    0.20038E-14
   710    0.17820E+04    0.35477E+02    0.00000E+00   -0.10401E+03    0.98298E-08   -0.13281E-11    0.21365E-14
   711    0.17878E+04    0.35356E+02    0.00000E+00   -0.10526E+03    0.98083E-08   -0.14007E-11    0.22532E-14
   712    0.17938E+04    0.35230E+02    0.00000E+00   -0.10650E+03    0.97869E-08   -0.14636E-11    0.23544E-14
   713    0.17999E+04    0.35098E+02    0.00000E+00   -0.10771E+03    0.97656E-08   -0.15172E-11    0.24406E-14
   714    0.18061E+04    0.34962E+02    0.00000E+00   -0.10890E+03    0.97443E-08   -0.15619E-11    0.25125E-14
   715    0.18124E+04    0.34821E+02    0.00000E+00   -0.11006E+03    0.97231E-08   -0.15979E-11    0.25704E-14
   716    0.18189E+04    0.34674E+02    0.00000E+00   -0.11120E+03    0.97020E-08   -0.16256E-11    0.26150E-14
   717    0.18255E+04    0.34522E+02    0.00000E+00   -0.11230E+03    0.96810E-08   -0.16453E-11    0.26468E-14
   718    0.18321E+04    0.34366E+02    0.00000E+00   -0.11339E+03    0.96600E-08   -0.16575E-11    0.26663E-14
   719    0.18389E+04    0.34202E+02    0.00000E+00   -0.11444E+03    0.96391E-08   -0.16623E-11    0.26740E-14
   720    0.18457E+04    0.34036E+02    0.00000E+00   -0.11547E+03    0.96183E-08   -0.16601E-11    0.26705E-14
   721    0.18529E+04    0.33865E+02    0.00000E+00   -0.11646E+03    0.95976E-08   -0.16513E-11    0.26564E-14
   722    0.18599E+04    0.33689E+02    0.00000E+00   -0.11742E+03    0.95769E-08   -0.16362E-11    0.26321E-14
   723    0.18671E+04    0.33509E+02    0.00000E+00   -0.11836E+03    0.95563E-08   -0.16151E-11    0.25981E-14
   724    0.18744E+04    0.33323E+02    0.00000E+00   -0.11928E+03    0.95358E-08   -0.15884E-11    0.25551E-14
   725    0.18817E+04    0.33134E+02    0.00000E+00   -0.12015E+03    0.95154E-08   -0.15563E-11    0.25036E-14
   726    0.18893E+04    0.32943E+02    0.00000E+00   -0.12099E+03    0.94950E-08   -0.15193E-11    0.24440E-14
   727    0.18968E+04    0.32745E+02    0.00000E+00   -0.12182E+03    0.94747E-08   -0.14776E-11    0.23770E-14
   728    0.19044E+04    0.32542E+02    0.00000E+00   -0.12260E+03    0.94545E-08   -0.14316E-11    0.23030E-14
   729    0.19121E+04    0.32336E+02    0.00000E+00   -0.12336E+03    0.94343E-08   -0.13817E-11    0.22226E-14
   730    0.19198E+04    0.32126E+02    0.00000E+00   -0.12408E+03    0.94143E-08   -0.13280E-11    0.21364E-14
   731    0.19277E+04    0.31911E+02    0.00000E+00   -0.12477E+03    0.93943E-08   -0.12711E-11    0.20448E-14
   732    0.19356E+04    0.31694E+02    0.00000E+00   -0.12542E+03    0.93744E-08   -0.12112E-11    0.19483E-14
   733    0.19436E+04    0.31472E+02    0.00000E+00   -0.12605E+03    0.93545E-08   -0.11486E-11    0.18477E-14
   734    0.19516E+04    0.31247E+02    0.00000E+00   -0.12663E+03    0.93348E-08   -0.10837E-11    0.17433E-14
   735    0.19597E+04    0.31018E+02    0.00000E+00   -0.12719E+03    0.93151E-08   -0.10168E-11    0.16356E-14
   736    0.19678E+04    0.30785E+02    0.00000E+00   -0.12771E+03    0.92955E-08   -0.94821E-12    0.15253E-14
   737    0.19760E+04    0.30551E+02    0.00000E+00   -0.12820E+03    0.92759E-08   -0.87832E-12    0.14129E-14
   738    0.19841E+04    0.30313E+02    0.00000E+00   -0.12864E+03    0.92565E-08   -0.80743E-12    0.12989E-14
   739    0.19924E+04    0.30071E+02    0.00000E+00   -0.12906E+03    0.92371E-08   -0.73588E-12    0.11838E-14
   740    0.20006E+04    0.29826E+02    0.00000E+00   -0.12945E+03    0.92178E-08   -0.66400E-12    0.10682E-14
   741    0.20089E+04    0.29578E+02    0.00000E+00   -0.12980E+03    0.91985E-08   -0.59212E-12    0.95252E-15
   742    0.20173E+04    0.29329E+02    0.00000E+00   -0.13011E+03    0.91794E-08   -0.52058E-12    0.83743E-15
   743    0.20256E+04    0.29078E+02    0.00000E+00   -0.13039E+03    0.91603E-08   -0.44969E-12    0.72340E-15
   744    0.20340E+04    0.28823E+02    0.00000E+00   -0.13063E+03    0.91412E-08   -0.37981E-12    0.61098E-15
   745    0.20424E+04    0.28566E+02    0.00000E+00   -0.13084E+03    0.91223E-08   -0.31125E-12    0.50069E-15
   746    0.20507E+04    0.28307E+02    0.00000E+00   -0.13100E+03    0.91034E-08   -0.24435E-12    0.39307E-15
   747    0.20590E+04    0.28045E+02    0.00000E+00   -0.13114E+03    0.90846E-08   -0.17944E-12    0.28866E-15
   748    0.20674E+04    0.27782E+02    0.00000E+00   -0.13124E+03    0.90659E-08   -0.11686E-12    0.18799E-15
   749    0.20759E+04    0.27515E+02    0.00000E+00   -0.13131E+03    0.90473E-08   -0.56937E-13    0.91592E-16
   750    0.20842E+04    0.27248E+02    0.00000E+00   -0.13134E+03    0.90287E-08    0.00000E+00    0.00000E+00
   751    0.20926E+04    0.26978E+02    0.00000E+00   -0.13134E+03    0.90102E-08    0.53683E-13   -0.86357E-16
   752    0.21010E+04    0.26708E+02    0.00000E+00   -0.13129E+03    0.89918E-08    0.10411E-12   -0.16748E-15
   753    0.21093E+04    0.26435E+02    0.00000E+00   -0.13121E+03    0.89734E-08    0.15135E-12   -0.24348E-15
   754    0.21175E+04    0.26162E+02    0.00000E+00   -0.13109E+03    0.89552E-08    0.19548E-12   -0.31445E-15
   755    0.21259E+04    0.25887E+02    0.00000E+00   -0.13094E+03    0.89369E-08    0.23654E-12   -0.38051E-15
   756    0.21340E+04    0.25612E+02    0.00000E+00   -0.13075E+03    0.89188E-08    0.27462E-12   -0.44177E-15
   757    0.21423E+04    0.25336E+02    0.00000E+00   -0.13052E+03    0.89007E-08    0.30978E-12   -0.49832E-15
   758    0.21504E+04    0.25058E+02    0.00000E+00   -0.13026E+03    0.88827E-08    0.34208E-12   -0.55028E-15
   759    0.21586E+04    0.24780E+02    0.00000E+00   -0.12997E+03    0.88647E-08    0.37159E-12   -0.59776E-15
   760    0.21666E+04    0.24501E+02    0.00000E+00   -0.12964E+03    0.88468E-08    0.39838E-12   -0.64086E-15
   761    0.21745E+04    0.24222E+02    0.00000E+00   -0.12927E+03    0.88290E-08    0.42251E-12   -0.67968E-15
   762    0.21826E+04    0.23944E+02    0.00000E+00   -0.12887E+03    0.88112E-08    0.44406E-12   -0.71434E-15
   763    0.21904E+04    0.23665E+02    0.00000E+00   -0.12843E+03    0.87935E-08    0.46308E-12   -0.74494E-15
   764    0.21983E+04    0.23386E+02    0.00000E+00   -0.12797E+03    0.87758E-08    0.47965E-12   -0.77158E-15
   765    0.22060E+04    0.23106E+02    0.00000E+00   -0.12746E+03    0.87582E-08    0.49382E-12   -0.79438E-15
   766    0.22137E+04    0.22828E+02    0.00000E+00   -0.12692E+03    0.87407E-08    0.50567E-12   -0.81345E-15
   767    0.22213E+04    0.22551E+02    0.00000E+00   -0.12634E+03    0.87232E-08    0.51526E-12   -0.82888E-15
   768    0.22288E+04    0.22273E+02    0.00000E+00   -0.12572E+03    0.87057E-08    0.52266E-12   -0.84079E-15
   769    0.22362E+04    0.21996E+02    0.00000E+00   -0.12508E+03    0.86883E-08    0.52794E-12   -0.84927E-15
   770    0.22435E+04    0.21720E+02    0.00000E+00   -0.12441E+03    0.86709E-08    0.53116E-12   -0.85445E-15
   771    0.22508E+04    0.21445E+02    0.00000E+00   -0.12369E+03    0.86536E-08    0.53239E-12   -0.85643E-15
   772    0.22579E+04    0.21171E+02    0.00000E+00   -0.12294E+03    0.86363E-08    0.53169E-12   -0.85530E-15
   773    0.22649E+04    0.20899E+02    0.00000E+00   -0.12216E+03    0.86191E-08    0.52913E-12   -0.85119E-15
   774    0.22718E+04    0.20628E+02    0.00000E+00   -0.12135E+03    0.86019E-08    0.52478E-12   -0.84419E-15
   775    0.22787E+04    0.20359E+02    0.00000E+00   -0.12051E+03    0.85847E-08    0.51871E-12   -0.83442E-15
   776    0.22853E+04    0.20091E+02    0.00000E+00   -0.11964E+03    0.85676E-08    0.51097E-12   -0.82197E-15
   777    0.22918E+04    0.19825E+02    0.00000E+00   -0.11873E+03    0.85505E-08    0.50164E-12   -0.80696E-15
   778    0.22985E+04    0.19562E+02    0.00000E+00   -0.11778E+03    0.85335E-08    0.49078E-12   -0.78950E-15
   779    0.23047E+04    0.19300E+02    0.00000E+00   -0.11681E+03    0.85165E-08    0.47847E-12   -0.76968E-15
   780    0.23109E+04    0.19039E+02    0.00000E+00   -0.11581E+03    0.84995E-08    0.46475E-12   -0.74763E-15
   781    0.23170E+04    0.18782E+02    0.00000E+00   -0.11478E+03    0.84825E-08    0.44971E-12   -0.72343E-15
   782    0.23229E+04    0.18527E+02    0.00000E+00   -0.11374E+03    0.84656E-08    0.43341E-12   -0.69721E-15
   783    0.23287E+04    0.18274E+02    0.00000E+00   -0.11264E+03    0.84487E-08    0.41592E-12   -0.66907E-15
   784    0.23344E+04    0.18025E+02    0.00000E+00   -0.11152E+03    0.84318E-08    0.39729E-12   -0.63911E-15
   785    0.23399E+04    0.17778E+02    0.00000E+00   -0.11038E+03    0.84150E-08    0.37761E-12   -0.60744E-15
   786    0.23453E+04    0.17533E+02    0.00000E+00   -0.10919E+03    0.83981E-08    0.35693E-12   -0.57417E-15
   787    0.23504E+04    0.17293E+02    0.00000E+00   -0.10798E+03    0.83813E-08    0.33531E-12   -0.53940E-15
   788    0.23555E+04    0.17054E+02    0.00000E+00   -0.10675E+03    0.83645E-08    0.31284E-12   -0.50325E-15
   789    0.23604E+04    0.16818E+02    0.00000E+00   -0.10550E+03    0.83477E-08    0.28957E-12   -0.46582E-15
   790    0.23652E+04    0.16587E+02    0.00000E+00   -0.10421E+03    0.83310E-08    0.26557E-12   -0.42721E-15
   791    0.23698E+04    0.16359E+02    0.00000E+00   -0.10289E+03    0.83143E-08    0.24090E-12   -0.38753E-15
   792    0.23742E+04    0.16135E+02    0.00000E+00   -0.10155E+03    0.82975E-08    0.21564E-12   -0.34689E-15
   793    0.23784E+04    0.15915E+02    0.00000E+00   -0.10018E+03    0.82808E-08    0.18985E-12   -0.30540E-15
   794    0.23824E+04    0.15700E+02    0.00000E+00   -0.98797E+02    0.82641E-08    0.16359E-12   -0.26316E-15
   795    0.23863E+04    0.15487E+02    0.00000E+00   -0.97383E+02    0.82474E-08    0.13693E-12   -0.22028E-15
   796    0.23902E+04    0.15279E+02    0.00000E+00   -0.95953E+02    0.82307E-08    0.10994E-12   -0.17686E-15
   797    0.23936E+04    0.15075E+02    0.00000E+00   -0.94494E+02    0.82140E-08    0.82690E-13   -0.13302E-15
   798    0.23970E+04    0.14875E+02    0.00000E+00   -0.93020E+02    0.81974E-08    0.55237E-13   -0.88857E-16
   799    0.24002E+04    0.14680E+02    0.00000E+00   -0.91524E+02    0.81807E-08    0.27652E-13   -0.44482E-16
   800    0.24032E+04    0.14489E+02    0.00000E+00   -0.90006E+02    0.81640E-08    0.00000E+00    0.00000E+00
