#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   994    0.98614E+03   -0.12479E+02    0.33331E-08   -0.77421E-12    0.13634E-03   -0.12479E+02    0.41687E+02   -0.51646E-09    0.11108E-14    0.69152E-06    0.33331E-08   -0.51646E-09    0.58256E-14    0.55836E-08    0.41104E-08   -0.77421E-12    0.11108E-14    0.55836E-08    0.16851E+00    0.47283E-03    0.13634E-03    0.69152E-06    0.41104E-08    0.47283E-03    0.13773E-01
   995    0.98315E+03   -0.13905E+02    0.33486E-08   -0.63268E-12    0.13633E-03   -0.13905E+02    0.41675E+02   -0.51030E-09    0.90773E-15    0.68605E-06    0.33486E-08   -0.51030E-09    0.58043E-14    0.55774E-08    0.41045E-08   -0.63268E-12    0.90773E-15    0.55774E-08    0.16867E+00    0.47334E-03    0.13633E-03    0.68605E-06    0.41045E-08    0.47334E-03    0.13781E-01
   996    0.98023E+03   -0.15328E+02    0.33634E-08   -0.49519E-12    0.13632E-03   -0.15328E+02    0.41656E+02   -0.50407E-09    0.71046E-15    0.68064E-06    0.33634E-08   -0.50407E-09    0.57831E-14    0.55712E-08    0.40987E-08   -0.49519E-12    0.71046E-15    0.55712E-08    0.16882E+00    0.47384E-03    0.13632E-03    0.68064E-06    0.40987E-08    0.47384E-03    0.13789E-01
   997    0.97746E+03   -0.16749E+02    0.33773E-08   -0.36245E-12    0.13632E-03   -0.16749E+02    0.41632E+02   -0.49779E-09    0.52002E-15    0.67530E-06    0.33773E-08   -0.49779E-09    0.57620E-14    0.55649E-08    0.40928E-08   -0.36245E-12    0.52002E-15    0.55649E-08    0.16897E+00    0.47435E-03    0.13632E-03    0.67530E-06    0.40928E-08    0.47435E-03    0.13797E-01
   998    0.97483E+03   -0.18164E+02    0.33904E-08   -0.23519E-12    0.13631E-03   -0.18164E+02    0.41602E+02   -0.49145E-09    0.33744E-15    0.67003E-06    0.33904E-08   -0.49145E-09    0.57410E-14    0.55587E-08    0.40869E-08   -0.23519E-12    0.33744E-15    0.55587E-08    0.16912E+00    0.47485E-03    0.13631E-03    0.67003E-06    0.40869E-08    0.47485E-03    0.13805E-01
   999    0.97234E+03   -0.19575E+02    0.34028E-08   -0.11413E-12    0.13629E-03   -0.19575E+02    0.41566E+02   -0.48505E-09    0.16375E-15    0.66484E-06    0.34028E-08   -0.48505E-09    0.57202E-14    0.55525E-08    0.40811E-08   -0.11413E-12    0.16375E-15    0.55525E-08    0.16927E+00    0.47536E-03    0.13629E-03    0.66484E-06    0.40811E-08    0.47536E-03    0.13813E-01
  1000    0.97000E+03   -0.20982E+02    0.34143E-08   -0.00000E+00    0.13628E-03   -0.20982E+02    0.41524E+02   -0.47860E-09    0.00000E+00    0.65973E-06    0.34143E-08   -0.47860E-09    0.56994E-14    0.55463E-08    0.40753E-08   -0.00000E+00    0.00000E+00    0.55463E-08    0.16942E+00    0.47586E-03    0.13628E-03    0.65973E-06    0.40753E-08    0.47586E-03    0.13821E-01
  1001    0.96781E+03   -0.22382E+02    0.34251E-08    0.10663E-12    0.13626E-03   -0.22382E+02    0.41475E+02   -0.47210E-09   -0.15299E-15    0.65472E-06    0.34251E-08   -0.47210E-09    0.56787E-14    0.55402E-08    0.40695E-08    0.10663E-12   -0.15299E-15    0.55402E-08    0.16957E+00    0.47636E-03    0.13626E-03    0.65472E-06    0.40695E-08    0.47636E-03    0.13828E-01
  1002    0.96569E+03   -0.23776E+02    0.34350E-08    0.20581E-12    0.13625E-03   -0.23776E+02    0.41420E+02   -0.46555E-09   -0.29529E-15    0.64979E-06    0.34350E-08   -0.46555E-09    0.56580E-14    0.55340E-08    0.40637E-08    0.20581E-12   -0.29529E-15    0.55340E-08    0.16972E+00    0.47687E-03    0.13625E-03    0.64979E-06    0.40637E-08    0.47687E-03    0.13836E-01
  1003    0.96378E+03   -0.25164E+02    0.34442E-08    0.29773E-12    0.13623E-03   -0.25164E+02    0.41361E+02   -0.45895E-09   -0.42716E-15    0.64495E-06    0.34442E-08   -0.45895E-09    0.56375E-14    0.55278E-08    0.40579E-08    0.29773E-12   -0.42716E-15    0.55278E-08    0.16988E+00    0.47737E-03    0.13623E-03    0.64495E-06    0.40579E-08    0.47737E-03    0.13844E-01
  1004    0.96203E+03   -0.26544E+02    0.34526E-08    0.38258E-12    0.13621E-03   -0.26544E+02    0.41294E+02   -0.45230E-09   -0.54890E-15    0.64019E-06    0.34526E-08   -0.45230E-09    0.56171E-14    0.55217E-08    0.40522E-08    0.38258E-12   -0.54890E-15    0.55217E-08    0.17003E+00    0.47788E-03    0.13621E-03    0.64019E-06    0.40522E-08    0.47788E-03    0.13852E-01
  1005    0.96049E+03   -0.27915E+02    0.34602E-08    0.46055E-12    0.13618E-03   -0.27915E+02    0.41222E+02   -0.44562E-09   -0.66077E-15    0.63552E-06    0.34602E-08   -0.44562E-09    0.55968E-14    0.55156E-08    0.40464E-08    0.46055E-12   -0.66077E-15    0.55156E-08    0.17018E+00    0.47838E-03    0.13618E-03    0.63552E-06    0.40464E-08    0.47838E-03    0.13860E-01
  1006    0.95903E+03   -0.29279E+02    0.34670E-08    0.53185E-12    0.13616E-03   -0.29279E+02    0.41144E+02   -0.43889E-09   -0.76306E-15    0.63093E-06    0.34670E-08   -0.43889E-09    0.55765E-14    0.55094E-08    0.40407E-08    0.53185E-12   -0.76306E-15    0.55094E-08    0.17033E+00    0.47889E-03    0.13616E-03    0.63093E-06    0.40407E-08    0.47889E-03    0.13868E-01
  1007    0.95763E+03   -0.30634E+02    0.34731E-08    0.59665E-12    0.13613E-03   -0.30634E+02    0.41060E+02   -0.43212E-09   -0.85604E-15    0.62641E-06    0.34731E-08   -0.43212E-09    0.55564E-14    0.55033E-08    0.40350E-08    0.59665E-12   -0.85604E-15    0.55033E-08    0.17048E+00    0.47939E-03    0.13613E-03    0.62641E-06    0.40350E-08    0.47939E-03    0.13876E-01
  1008    0.95617E+03   -0.31979E+02    0.34785E-08    0.65517E-12    0.13610E-03   -0.31979E+02    0.40970E+02   -0.42531E-09   -0.93999E-15    0.62198E-06    0.34785E-08   -0.42531E-09    0.55363E-14    0.54972E-08    0.40293E-08    0.65517E-12   -0.93999E-15    0.54972E-08    0.17063E+00    0.47990E-03    0.13610E-03    0.62198E-06    0.40293E-08    0.47990E-03    0.13884E-01
  1009    0.95507E+03   -0.33314E+02    0.34830E-08    0.70758E-12    0.13607E-03   -0.33314E+02    0.40874E+02   -0.41848E-09   -0.10152E-14    0.61762E-06    0.34830E-08   -0.41848E-09    0.55164E-14    0.54911E-08    0.40236E-08    0.70758E-12   -0.10152E-14    0.54911E-08    0.17078E+00    0.48040E-03    0.13607E-03    0.61762E-06    0.40236E-08    0.48040E-03    0.13892E-01
  1010    0.95412E+03   -0.34638E+02    0.34869E-08    0.75410E-12    0.13604E-03   -0.34638E+02    0.40773E+02   -0.41161E-09   -0.10819E-14    0.61333E-06    0.34869E-08   -0.41161E-09    0.54965E-14    0.54851E-08    0.40179E-08    0.75410E-12   -0.10819E-14    0.54851E-08    0.17093E+00    0.48091E-03    0.13604E-03    0.61333E-06    0.40179E-08    0.48091E-03    0.13900E-01
  1011    0.95324E+03   -0.35951E+02    0.34900E-08    0.79490E-12    0.13601E-03   -0.35951E+02    0.40667E+02   -0.40471E-09   -0.11405E-14    0.60911E-06    0.34900E-08   -0.40471E-09    0.54767E-14    0.54790E-08    0.40123E-08    0.79490E-12   -0.11405E-14    0.54790E-08    0.17108E+00    0.48141E-03    0.13601E-03    0.60911E-06    0.40123E-08    0.48141E-03    0.13908E-01
  1012    0.95250E+03   -0.37255E+02    0.34924E-08    0.83018E-12    0.13597E-03   -0.37255E+02    0.40555E+02   -0.39779E-09   -0.11911E-14    0.60497E-06    0.34924E-08   -0.39779E-09    0.54570E-14    0.54729E-08    0.40066E-08    0.83018E-12   -0.11911E-14    0.54729E-08    0.17123E+00    0.48192E-03    0.13597E-03    0.60497E-06    0.40066E-08    0.48192E-03    0.13915E-01
  1013    0.95192E+03   -0.38545E+02    0.34940E-08    0.86015E-12    0.13594E-03   -0.38545E+02    0.40438E+02   -0.39084E-09   -0.12341E-14    0.60089E-06    0.34940E-08   -0.39084E-09    0.54374E-14    0.54669E-08    0.40010E-08    0.86015E-12   -0.12341E-14    0.54669E-08    0.17138E+00    0.48242E-03    0.13594E-03    0.60089E-06    0.40010E-08    0.48242E-03    0.13923E-01
  1014    0.95148E+03   -0.39823E+02    0.34950E-08    0.88498E-12    0.13590E-03   -0.39823E+02    0.40315E+02   -0.38388E-09   -0.12697E-14    0.59687E-06    0.34950E-08   -0.38388E-09    0.54179E-14    0.54609E-08    0.39954E-08    0.88498E-12   -0.12697E-14    0.54609E-08    0.17153E+00    0.48293E-03    0.13590E-03    0.59687E-06    0.39954E-08    0.48293E-03    0.13931E-01
  1015    0.95104E+03   -0.41089E+02    0.34952E-08    0.90488E-12    0.13586E-03   -0.41089E+02    0.40188E+02   -0.37689E-09   -0.12983E-14    0.59293E-06    0.34952E-08   -0.37689E-09    0.53984E-14    0.54549E-08    0.39898E-08    0.90488E-12   -0.12983E-14    0.54549E-08    0.17168E+00    0.48343E-03    0.13586E-03    0.59293E-06    0.39898E-08    0.48343E-03    0.13939E-01
  1016    0.95083E+03   -0.42341E+02    0.34947E-08    0.92004E-12    0.13581E-03   -0.42341E+02    0.40053E+02   -0.36989E-09   -0.13200E-14    0.58904E-06    0.34947E-08   -0.36989E-09    0.53791E-14    0.54488E-08    0.39842E-08    0.92004E-12   -0.13200E-14    0.54488E-08    0.17183E+00    0.48394E-03    0.13581E-03    0.58904E-06    0.39842E-08    0.48394E-03    0.13947E-01
  1017    0.95076E+03   -0.43580E+02    0.34935E-08    0.93065E-12    0.13577E-03   -0.43580E+02    0.39915E+02   -0.36287E-09   -0.13352E-14    0.58521E-06    0.34935E-08   -0.36287E-09    0.53598E-14    0.54428E-08    0.39787E-08    0.93065E-12   -0.13352E-14    0.54428E-08    0.17198E+00    0.48445E-03    0.13577E-03    0.58521E-06    0.39787E-08    0.48445E-03    0.13955E-01
  1018    0.95076E+03   -0.44804E+02    0.34917E-08    0.93692E-12    0.13572E-03   -0.44804E+02    0.39770E+02   -0.35585E-09   -0.13442E-14    0.58144E-06    0.34917E-08   -0.35585E-09    0.53407E-14    0.54369E-08    0.39731E-08    0.93692E-12   -0.13442E-14    0.54369E-08    0.17213E+00    0.48495E-03    0.13572E-03    0.58144E-06    0.39731E-08    0.48495E-03    0.13963E-01
  1019    0.95084E+03   -0.46014E+02    0.34891E-08    0.93902E-12    0.13568E-03   -0.46014E+02    0.39622E+02   -0.34881E-09   -0.13472E-14    0.57773E-06    0.34891E-08   -0.34881E-09    0.53216E-14    0.54309E-08    0.39676E-08    0.93902E-12   -0.13472E-14    0.54309E-08    0.17228E+00    0.48546E-03    0.13568E-03    0.57773E-06    0.39676E-08    0.48546E-03    0.13971E-01
  1020    0.95114E+03   -0.47209E+02    0.34859E-08    0.93716E-12    0.13563E-03   -0.47209E+02    0.39466E+02   -0.34177E-09   -0.13446E-14    0.57407E-06    0.34859E-08   -0.34177E-09    0.53026E-14    0.54249E-08    0.39620E-08    0.93716E-12   -0.13446E-14    0.54249E-08    0.17243E+00    0.48596E-03    0.13563E-03    0.57407E-06    0.39620E-08    0.48596E-03    0.13979E-01
  1021    0.95152E+03   -0.48389E+02    0.34820E-08    0.93152E-12    0.13558E-03   -0.48389E+02    0.39305E+02   -0.33472E-09   -0.13365E-14    0.57046E-06    0.34820E-08   -0.33472E-09    0.52837E-14    0.54190E-08    0.39565E-08    0.93152E-12   -0.13365E-14    0.54190E-08    0.17258E+00    0.48647E-03    0.13558E-03    0.57046E-06    0.39565E-08    0.48647E-03    0.13987E-01
  1022    0.95197E+03   -0.49554E+02    0.34774E-08    0.92231E-12    0.13553E-03   -0.49554E+02    0.39141E+02   -0.32767E-09   -0.13233E-14    0.56691E-06    0.34774E-08   -0.32767E-09    0.52648E-14    0.54130E-08    0.39510E-08    0.92231E-12   -0.13233E-14    0.54130E-08    0.17273E+00    0.48697E-03    0.13553E-03    0.56691E-06    0.39510E-08    0.48697E-03    0.13995E-01
  1023    0.95257E+03   -0.50699E+02    0.34722E-08    0.90972E-12    0.13547E-03   -0.50699E+02    0.38970E+02   -0.32062E-09   -0.13052E-14    0.56340E-06    0.34722E-08   -0.32062E-09    0.52461E-14    0.54071E-08    0.39456E-08    0.90972E-12   -0.13052E-14    0.54071E-08    0.17288E+00    0.48748E-03    0.13547E-03    0.56340E-06    0.39456E-08    0.48748E-03    0.14003E-01
  1024    0.95324E+03   -0.51830E+02    0.34663E-08    0.89394E-12    0.13542E-03   -0.51830E+02    0.38795E+02   -0.31358E-09   -0.12826E-14    0.55994E-06    0.34663E-08   -0.31358E-09    0.52274E-14    0.54011E-08    0.39401E-08    0.89394E-12   -0.12826E-14    0.54011E-08    0.17303E+00    0.48799E-03    0.13542E-03    0.55994E-06    0.39401E-08    0.48799E-03    0.14011E-01
  1025    0.95399E+03   -0.52940E+02    0.34598E-08    0.87517E-12    0.13536E-03   -0.52940E+02    0.38616E+02   -0.30654E-09   -0.12556E-14    0.55653E-06    0.34598E-08   -0.30654E-09    0.52089E-14    0.53952E-08    0.39346E-08    0.87517E-12   -0.12556E-14    0.53952E-08    0.17318E+00    0.48849E-03    0.13536E-03    0.55653E-06    0.39346E-08    0.48849E-03    0.14019E-01
  1026    0.95510E+03   -0.54034E+02    0.34526E-08    0.85359E-12    0.13530E-03   -0.54034E+02    0.38430E+02   -0.29951E-09   -0.12247E-14    0.55315E-06    0.34526E-08   -0.29951E-09    0.51904E-14    0.53893E-08    0.39292E-08    0.85359E-12   -0.12247E-14    0.53893E-08    0.17333E+00    0.48900E-03    0.13530E-03    0.55315E-06    0.39292E-08    0.48900E-03    0.14027E-01
  1027    0.95608E+03   -0.55111E+02    0.34448E-08    0.82941E-12    0.13524E-03   -0.55111E+02    0.38242E+02   -0.29249E-09   -0.11900E-14    0.54982E-06    0.34448E-08   -0.29249E-09    0.51720E-14    0.53834E-08    0.39238E-08    0.82941E-12   -0.11900E-14    0.53834E-08    0.17348E+00    0.48951E-03    0.13524E-03    0.54982E-06    0.39238E-08    0.48951E-03    0.14034E-01
  1028    0.95712E+03   -0.56168E+02    0.34364E-08    0.80282E-12    0.13518E-03   -0.56168E+02    0.38049E+02   -0.28548E-09   -0.11518E-14    0.54653E-06    0.34364E-08   -0.28548E-09    0.51536E-14    0.53776E-08    0.39184E-08    0.80282E-12   -0.11518E-14    0.53776E-08    0.17363E+00    0.49001E-03    0.13518E-03    0.54653E-06    0.39184E-08    0.49001E-03    0.14042E-01
  1029    0.95832E+03   -0.57207E+02    0.34273E-08    0.77400E-12    0.13512E-03   -0.57207E+02    0.37851E+02   -0.27849E-09   -0.11105E-14    0.54327E-06    0.34273E-08   -0.27849E-09    0.51354E-14    0.53717E-08    0.39130E-08    0.77400E-12   -0.11105E-14    0.53717E-08    0.17378E+00    0.49052E-03    0.13512E-03    0.54327E-06    0.39130E-08    0.49052E-03    0.14050E-01
  1030    0.95959E+03   -0.58227E+02    0.34176E-08    0.74317E-12    0.13506E-03   -0.58227E+02    0.37649E+02   -0.27152E-09   -0.10662E-14    0.54005E-06    0.34176E-08   -0.27152E-09    0.51172E-14    0.53658E-08    0.39076E-08    0.74317E-12   -0.10662E-14    0.53658E-08    0.17392E+00    0.49102E-03    0.13506E-03    0.54005E-06    0.39076E-08    0.49102E-03    0.14058E-01
  1031    0.96079E+03   -0.59226E+02    0.34073E-08    0.71050E-12    0.13499E-03   -0.59226E+02    0.37442E+02   -0.26457E-09   -0.10194E-14    0.53686E-06    0.34073E-08   -0.26457E-09    0.50992E-14    0.53600E-08    0.39022E-08    0.71050E-12   -0.10194E-14    0.53600E-08    0.17407E+00    0.49153E-03    0.13499E-03    0.53686E-06    0.39022E-08    0.49153E-03    0.14066E-01
  1032    0.96229E+03   -0.60209E+02    0.33965E-08    0.67619E-12    0.13493E-03   -0.60209E+02    0.37230E+02   -0.25764E-09   -0.97016E-15    0.53370E-06    0.33965E-08   -0.25764E-09    0.50812E-14    0.53541E-08    0.38969E-08    0.67619E-12   -0.97016E-15    0.53541E-08    0.17422E+00    0.49204E-03    0.13493E-03    0.53370E-06    0.38969E-08    0.49204E-03    0.14074E-01
  1033    0.96378E+03   -0.61171E+02    0.33850E-08    0.64045E-12    0.13486E-03   -0.61171E+02    0.37015E+02   -0.25073E-09   -0.91887E-15    0.53058E-06    0.33850E-08   -0.25073E-09    0.50632E-14    0.53483E-08    0.38915E-08    0.64045E-12   -0.91887E-15    0.53483E-08    0.17437E+00    0.49254E-03    0.13486E-03    0.53058E-06    0.38915E-08    0.49254E-03    0.14082E-01
  1034    0.96551E+03   -0.62113E+02    0.33729E-08    0.60345E-12    0.13479E-03   -0.62113E+02    0.36797E+02   -0.24385E-09   -0.86579E-15    0.52748E-06    0.33729E-08   -0.24385E-09    0.50454E-14    0.53425E-08    0.38862E-08    0.60345E-12   -0.86579E-15    0.53425E-08    0.17452E+00    0.49305E-03    0.13479E-03    0.52748E-06    0.38862E-08    0.49305E-03    0.14090E-01
  1035    0.96723E+03   -0.63034E+02    0.33602E-08    0.56540E-12    0.13472E-03   -0.63034E+02    0.36573E+02   -0.23701E-09   -0.81120E-15    0.52440E-06    0.33602E-08   -0.23701E-09    0.50276E-14    0.53367E-08    0.38809E-08    0.56540E-12   -0.81120E-15    0.53367E-08    0.17467E+00    0.49356E-03    0.13472E-03    0.52440E-06    0.38809E-08    0.49356E-03    0.14098E-01
  1036    0.96903E+03   -0.63935E+02    0.33470E-08    0.52649E-12    0.13465E-03   -0.63935E+02    0.36345E+02   -0.23019E-09   -0.75537E-15    0.52135E-06    0.33470E-08   -0.23019E-09    0.50100E-14    0.53309E-08    0.38756E-08    0.52649E-12   -0.75537E-15    0.53309E-08    0.17482E+00    0.49406E-03    0.13465E-03    0.52135E-06    0.38756E-08    0.49406E-03    0.14106E-01
  1037    0.97091E+03   -0.64815E+02    0.33332E-08    0.48691E-12    0.13457E-03   -0.64815E+02    0.36114E+02   -0.22341E-09   -0.69859E-15    0.51832E-06    0.33332E-08   -0.22341E-09    0.49924E-14    0.53251E-08    0.38703E-08    0.48691E-12   -0.69859E-15    0.53251E-08    0.17497E+00    0.49457E-03    0.13457E-03    0.51832E-06    0.38703E-08    0.49457E-03    0.14114E-01
  1038    0.97294E+03   -0.65675E+02    0.33188E-08    0.44686E-12    0.13450E-03   -0.65675E+02    0.35881E+02   -0.21667E-09   -0.64113E-15    0.51531E-06    0.33188E-08   -0.21667E-09    0.49748E-14    0.53193E-08    0.38650E-08    0.44686E-12   -0.64113E-15    0.53193E-08    0.17511E+00    0.49508E-03    0.13450E-03    0.51531E-06    0.38650E-08    0.49508E-03    0.14122E-01
  1039    0.97504E+03   -0.66509E+02    0.33039E-08    0.40653E-12    0.13442E-03   -0.66509E+02    0.35642E+02   -0.20997E-09   -0.58327E-15    0.51232E-06    0.33039E-08   -0.20997E-09    0.49574E-14    0.53136E-08    0.38598E-08    0.40653E-12   -0.58327E-15    0.53136E-08    0.17526E+00    0.49558E-03    0.13442E-03    0.51232E-06    0.38598E-08    0.49558E-03    0.14130E-01
  1040    0.97707E+03   -0.67324E+02    0.32884E-08    0.36612E-12    0.13434E-03   -0.67324E+02    0.35400E+02   -0.20331E-09   -0.52528E-15    0.50935E-06    0.32884E-08   -0.20331E-09    0.49400E-14    0.53078E-08    0.38545E-08    0.36612E-12   -0.52528E-15    0.53078E-08    0.17541E+00    0.49609E-03    0.13434E-03    0.50935E-06    0.38545E-08    0.49609E-03    0.14138E-01
  1041    0.97933E+03   -0.68114E+02    0.32723E-08    0.32581E-12    0.13427E-03   -0.68114E+02    0.35156E+02   -0.19669E-09   -0.46746E-15    0.50639E-06    0.32723E-08   -0.19669E-09    0.49227E-14    0.53021E-08    0.38493E-08    0.32581E-12   -0.46746E-15    0.53021E-08    0.17556E+00    0.49660E-03    0.13427E-03    0.50639E-06    0.38493E-08    0.49660E-03    0.14146E-01
  1042    0.98159E+03   -0.68883E+02    0.32558E-08    0.28581E-12    0.13419E-03   -0.68883E+02    0.34907E+02   -0.19013E-09   -0.41007E-15    0.50344E-06    0.32558E-08   -0.19013E-09    0.49055E-14    0.52963E-08    0.38441E-08    0.28581E-12   -0.41007E-15    0.52963E-08    0.17571E+00    0.49710E-03    0.13419E-03    0.50344E-06    0.38441E-08    0.49710E-03    0.14154E-01
  1043    0.98393E+03   -0.69628E+02    0.32387E-08    0.24631E-12    0.13411E-03   -0.69628E+02    0.34655E+02   -0.18361E-09   -0.35339E-15    0.50050E-06    0.32387E-08   -0.18361E-09    0.48884E-14    0.52906E-08    0.38389E-08    0.24631E-12   -0.35339E-15    0.52906E-08    0.17586E+00    0.49761E-03    0.13411E-03    0.50050E-06    0.38389E-08    0.49761E-03    0.14162E-01
  1044    0.98642E+03   -0.70352E+02    0.32210E-08    0.20750E-12    0.13402E-03   -0.70352E+02    0.34399E+02   -0.17714E-09   -0.29770E-15    0.49757E-06    0.32210E-08   -0.17714E-09    0.48713E-14    0.52849E-08    0.38337E-08    0.20750E-12   -0.29770E-15    0.52849E-08    0.17600E+00    0.49812E-03    0.13402E-03    0.49757E-06    0.38337E-08    0.49812E-03    0.14170E-01
  1045    0.98884E+03   -0.71055E+02    0.32029E-08    0.16957E-12    0.13394E-03   -0.71055E+02    0.34143E+02   -0.17073E-09   -0.24329E-15    0.49465E-06    0.32029E-08   -0.17073E-09    0.48543E-14    0.52792E-08    0.38285E-08    0.16957E-12   -0.24329E-15    0.52792E-08    0.17615E+00    0.49863E-03    0.13394E-03    0.49465E-06    0.38285E-08    0.49863E-03    0.14178E-01
  1046    0.99141E+03   -0.71729E+02    0.31842E-08    0.13272E-12    0.13386E-03   -0.71729E+02    0.33882E+02   -0.16438E-09   -0.19042E-15    0.49173E-06    0.31842E-08   -0.16438E-09    0.48374E-14    0.52735E-08    0.38234E-08    0.13272E-12   -0.19042E-15    0.52735E-08    0.17630E+00    0.49913E-03    0.13386E-03    0.49173E-06    0.38234E-08    0.49913E-03    0.14186E-01
  1047    0.99406E+03   -0.72390E+02    0.31650E-08    0.97146E-13    0.13377E-03   -0.72390E+02    0.33618E+02   -0.15808E-09   -0.13938E-15    0.48881E-06    0.31650E-08   -0.15808E-09    0.48206E-14    0.52678E-08    0.38182E-08    0.97146E-13   -0.13938E-15    0.52678E-08    0.17645E+00    0.49964E-03    0.13377E-03    0.48881E-06    0.38182E-08    0.49964E-03    0.14194E-01
  1048    0.99664E+03   -0.73022E+02    0.31453E-08    0.63038E-13    0.13368E-03   -0.73022E+02    0.33352E+02   -0.15185E-09   -0.90443E-16    0.48590E-06    0.31453E-08   -0.15185E-09    0.48038E-14    0.52621E-08    0.38131E-08    0.63038E-13   -0.90443E-16    0.52621E-08    0.17659E+00    0.50015E-03    0.13368E-03    0.48590E-06    0.38131E-08    0.50015E-03    0.14202E-01
  1049    0.99937E+03   -0.73625E+02    0.31251E-08    0.30591E-13    0.13360E-03   -0.73625E+02    0.33083E+02   -0.14568E-09   -0.43891E-16    0.48298E-06    0.31251E-08   -0.14568E-09    0.47871E-14    0.52565E-08    0.38080E-08    0.30591E-13   -0.43891E-16    0.52565E-08    0.17674E+00    0.50066E-03    0.13360E-03    0.48298E-06    0.38080E-08    0.50066E-03    0.14210E-01
  1050    0.10021E+04   -0.74208E+02    0.31044E-08   -0.00000E+00    0.13351E-03   -0.74208E+02    0.32811E+02   -0.13958E-09    0.00000E+00    0.48006E-06    0.31044E-08   -0.13958E-09    0.47705E-14    0.52508E-08    0.38028E-08   -0.00000E+00    0.00000E+00    0.52508E-08    0.17689E+00    0.50116E-03    0.13351E-03    0.48006E-06    0.38028E-08    0.50116E-03    0.14218E-01
  1051    0.10049E+04   -0.74769E+02    0.30833E-08   -0.28583E-13    0.13342E-03   -0.74769E+02    0.32537E+02   -0.13355E-09    0.41009E-16    0.47713E-06    0.30833E-08   -0.13355E-09    0.47540E-14    0.52452E-08    0.37977E-08   -0.28583E-13    0.41009E-16    0.52452E-08    0.17704E+00    0.50167E-03    0.13342E-03    0.47713E-06    0.37977E-08    0.50167E-03    0.14226E-01
  1052    0.10078E+04   -0.75302E+02    0.30617E-08   -0.55169E-13    0.13333E-03   -0.75302E+02    0.32261E+02   -0.12759E-09    0.79153E-16    0.47420E-06    0.30617E-08   -0.12759E-09    0.47375E-14    0.52395E-08    0.37927E-08   -0.55169E-13    0.79153E-16    0.52395E-08    0.17718E+00    0.50218E-03    0.13333E-03    0.47420E-06    0.37927E-08    0.50218E-03    0.14234E-01
  1053    0.10106E+04   -0.75813E+02    0.30396E-08   -0.79810E-13    0.13323E-03   -0.75813E+02    0.31982E+02   -0.12169E-09    0.11451E-15    0.47127E-06    0.30396E-08   -0.12169E-09    0.47211E-14    0.52339E-08    0.37876E-08   -0.79810E-13    0.11451E-15    0.52339E-08    0.17733E+00    0.50269E-03    0.13323E-03    0.47127E-06    0.37876E-08    0.50269E-03    0.14242E-01
  1054    0.10135E+04   -0.76304E+02    0.30170E-08   -0.10256E-12    0.13314E-03   -0.76304E+02    0.31702E+02   -0.11587E-09    0.14714E-15    0.46833E-06    0.30170E-08   -0.11587E-09    0.47048E-14    0.52283E-08    0.37825E-08   -0.10256E-12    0.14714E-15    0.52283E-08    0.17748E+00    0.50319E-03    0.13314E-03    0.46833E-06    0.37825E-08    0.50319E-03    0.14250E-01
  1055    0.10164E+04   -0.76766E+02    0.29940E-08   -0.12346E-12    0.13305E-03   -0.76766E+02    0.31420E+02   -0.11011E-09    0.17714E-15    0.46539E-06    0.29940E-08   -0.11011E-09    0.46885E-14    0.52227E-08    0.37775E-08   -0.12346E-12    0.17714E-15    0.52227E-08    0.17763E+00    0.50370E-03    0.13305E-03    0.46539E-06    0.37775E-08    0.50370E-03    0.14258E-01
  1056    0.10194E+04   -0.77206E+02    0.29706E-08   -0.14258E-12    0.13295E-03   -0.77206E+02    0.31136E+02   -0.10443E-09    0.20456E-15    0.46245E-06    0.29706E-08   -0.10443E-09    0.46723E-14    0.52171E-08    0.37725E-08   -0.14258E-12    0.20456E-15    0.52171E-08    0.17777E+00    0.50421E-03    0.13295E-03    0.46245E-06    0.37725E-08    0.50421E-03    0.14266E-01
  1057    0.10225E+04   -0.77618E+02    0.29467E-08   -0.15996E-12    0.13286E-03   -0.77618E+02    0.30850E+02   -0.98817E-10    0.22950E-15    0.45951E-06    0.29467E-08   -0.98817E-10    0.46562E-14    0.52115E-08    0.37674E-08   -0.15996E-12    0.22950E-15    0.52115E-08    0.17792E+00    0.50472E-03    0.13286E-03    0.45951E-06    0.37674E-08    0.50472E-03    0.14274E-01
  1058    0.10257E+04   -0.78009E+02    0.29225E-08   -0.17565E-12    0.13276E-03   -0.78009E+02    0.30563E+02   -0.93274E-10    0.25201E-15    0.45656E-06    0.29225E-08   -0.93274E-10    0.46402E-14    0.52059E-08    0.37624E-08   -0.17565E-12    0.25201E-15    0.52059E-08    0.17807E+00    0.50523E-03    0.13276E-03    0.45656E-06    0.37624E-08    0.50523E-03    0.14282E-01
  1059    0.10288E+04   -0.78370E+02    0.28978E-08   -0.18971E-12    0.13266E-03   -0.78370E+02    0.30274E+02   -0.87802E-10    0.27218E-15    0.45361E-06    0.28978E-08   -0.87802E-10    0.46242E-14    0.52004E-08    0.37574E-08   -0.18971E-12    0.27218E-15    0.52004E-08    0.17821E+00    0.50573E-03    0.13266E-03    0.45361E-06    0.37574E-08    0.50573E-03    0.14290E-01
