#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   757    0.21420E+04   -0.13054E+03   -0.69788E-08   -0.47357E-10    0.76640E-17   -0.13054E+03    0.25346E+02    0.17600E-08    0.56856E-13    0.13106E-20   -0.69788E-08    0.17600E-08    0.15524E-13    0.11483E-09    0.25249E-11   -0.47357E-10    0.56856E-13    0.11483E-09    0.16944E-04    0.64125E-06    0.76640E-17    0.13106E-20    0.25249E-11    0.64125E-06    0.23182E-06
   758    0.21500E+04   -0.13027E+03   -0.70518E-08   -0.52001E-10    0.84156E-17   -0.13027E+03    0.25070E+02    0.17373E-08    0.62432E-13    0.14391E-20   -0.70518E-08    0.17373E-08    0.15452E-13    0.11466E-09    0.25191E-11   -0.52001E-10    0.62432E-13    0.11466E-09    0.16962E-04    0.64147E-06    0.84156E-17    0.14391E-20    0.25191E-11    0.64147E-06    0.23186E-06
   759    0.21581E+04   -0.12998E+03   -0.71223E-08   -0.56161E-10    0.90888E-17   -0.12998E+03    0.24794E+02    0.17145E-08    0.67427E-13    0.15543E-20   -0.71223E-08    0.17145E-08    0.15379E-13    0.11448E-09    0.25134E-11   -0.56161E-10    0.67427E-13    0.11448E-09    0.16980E-04    0.64168E-06    0.90888E-17    0.15543E-20    0.25134E-11    0.64168E-06    0.23190E-06
   760    0.21661E+04   -0.12966E+03   -0.71905E-08   -0.59852E-10    0.96862E-17   -0.12966E+03    0.24517E+02    0.16917E-08    0.71859E-13    0.16564E-20   -0.71905E-08    0.16917E-08    0.15308E-13    0.11431E-09    0.25076E-11   -0.59852E-10    0.71859E-13    0.11431E-09    0.16998E-04    0.64189E-06    0.96862E-17    0.16564E-20    0.25076E-11    0.64189E-06    0.23193E-06
   761    0.21740E+04   -0.12929E+03   -0.72562E-08   -0.63091E-10    0.10210E-16   -0.12929E+03    0.24239E+02    0.16688E-08    0.75747E-13    0.17460E-20   -0.72562E-08    0.16688E-08    0.15236E-13    0.11414E-09    0.25019E-11   -0.63091E-10    0.75747E-13    0.11414E-09    0.17016E-04    0.64211E-06    0.10210E-16    0.17460E-20    0.25019E-11    0.64211E-06    0.23197E-06
   762    0.21820E+04   -0.12889E+03   -0.73196E-08   -0.65891E-10    0.10664E-16   -0.12889E+03    0.23962E+02    0.16458E-08    0.79109E-13    0.18235E-20   -0.73196E-08    0.16458E-08    0.15165E-13    0.11396E-09    0.24962E-11   -0.65891E-10    0.79109E-13    0.11396E-09    0.17034E-04    0.64232E-06    0.10664E-16    0.18235E-20    0.24962E-11    0.64232E-06    0.23201E-06
   763    0.21898E+04   -0.12846E+03   -0.73806E-08   -0.68269E-10    0.11048E-16   -0.12846E+03    0.23685E+02    0.16228E-08    0.81964E-13    0.18893E-20   -0.73806E-08    0.16228E-08    0.15095E-13    0.11379E-09    0.24905E-11   -0.68269E-10    0.81964E-13    0.11379E-09    0.17052E-04    0.64253E-06    0.11048E-16    0.18893E-20    0.24905E-11    0.64253E-06    0.23205E-06
   764    0.21976E+04   -0.12799E+03   -0.74392E-08   -0.70240E-10    0.11367E-16   -0.12799E+03    0.23408E+02    0.15997E-08    0.84330E-13    0.19439E-20   -0.74392E-08    0.15997E-08    0.15024E-13    0.11362E-09    0.24849E-11   -0.70240E-10    0.84330E-13    0.11362E-09    0.17070E-04    0.64274E-06    0.11367E-16    0.19439E-20    0.24849E-11    0.64274E-06    0.23208E-06
   765    0.22052E+04   -0.12749E+03   -0.74955E-08   -0.71819E-10    0.11623E-16   -0.12749E+03    0.23130E+02    0.15765E-08    0.86226E-13    0.19876E-20   -0.74955E-08    0.15765E-08    0.14955E-13    0.11345E-09    0.24792E-11   -0.71819E-10    0.86226E-13    0.11345E-09    0.17088E-04    0.64295E-06    0.11623E-16    0.19876E-20    0.24792E-11    0.64295E-06    0.23212E-06
   766    0.22129E+04   -0.12695E+03   -0.75496E-08   -0.73022E-10    0.11818E-16   -0.12695E+03    0.22854E+02    0.15534E-08    0.87671E-13    0.20209E-20   -0.75496E-08    0.15534E-08    0.14885E-13    0.11327E-09    0.24736E-11   -0.73022E-10    0.87671E-13    0.11327E-09    0.17105E-04    0.64316E-06    0.11818E-16    0.20209E-20    0.24736E-11    0.64316E-06    0.23216E-06
   767    0.22204E+04   -0.12638E+03   -0.76013E-08   -0.73864E-10    0.11954E-16   -0.12638E+03    0.22578E+02    0.15302E-08    0.88682E-13    0.20442E-20   -0.76013E-08    0.15302E-08    0.14816E-13    0.11310E-09    0.24680E-11   -0.73864E-10    0.88682E-13    0.11310E-09    0.17123E-04    0.64337E-06    0.11954E-16    0.20442E-20    0.24680E-11    0.64337E-06    0.23219E-06
   768    0.22279E+04   -0.12576E+03   -0.76507E-08   -0.74361E-10    0.12034E-16   -0.12576E+03    0.22302E+02    0.15069E-08    0.89278E-13    0.20579E-20   -0.76507E-08    0.15069E-08    0.14748E-13    0.11293E-09    0.24624E-11   -0.74361E-10    0.89278E-13    0.11293E-09    0.17141E-04    0.64357E-06    0.12034E-16    0.20579E-20    0.24624E-11    0.64357E-06    0.23223E-06
   769    0.22353E+04   -0.12512E+03   -0.76978E-08   -0.74528E-10    0.12061E-16   -0.12512E+03    0.22025E+02    0.14836E-08    0.89478E-13    0.20626E-20   -0.76978E-08    0.14836E-08    0.14680E-13    0.11276E-09    0.24568E-11   -0.74528E-10    0.89478E-13    0.11276E-09    0.17159E-04    0.64378E-06    0.12061E-16    0.20626E-20    0.24568E-11    0.64378E-06    0.23227E-06
   770    0.22425E+04   -0.12445E+03   -0.77427E-08   -0.74380E-10    0.12037E-16   -0.12445E+03    0.21751E+02    0.14603E-08    0.89300E-13    0.20585E-20   -0.77427E-08    0.14603E-08    0.14612E-13    0.11259E-09    0.24513E-11   -0.74380E-10    0.89300E-13    0.11259E-09    0.17177E-04    0.64399E-06    0.12037E-16    0.20585E-20    0.24513E-11    0.64399E-06    0.23230E-06
   771    0.22497E+04   -0.12373E+03   -0.77854E-08   -0.73932E-10    0.11965E-16   -0.12373E+03    0.21477E+02    0.14369E-08    0.88763E-13    0.20461E-20   -0.77854E-08    0.14369E-08    0.14545E-13    0.11242E-09    0.24458E-11   -0.73932E-10    0.88763E-13    0.11242E-09    0.17195E-04    0.64419E-06    0.11965E-16    0.20461E-20    0.24458E-11    0.64419E-06    0.23234E-06
   772    0.22568E+04   -0.12298E+03   -0.78258E-08   -0.73201E-10    0.11847E-16   -0.12298E+03    0.21205E+02    0.14136E-08    0.87886E-13    0.20258E-20   -0.78258E-08    0.14136E-08    0.14478E-13    0.11226E-09    0.24402E-11   -0.73201E-10    0.87886E-13    0.11226E-09    0.17213E-04    0.64440E-06    0.11847E-16    0.20258E-20    0.24402E-11    0.64440E-06    0.23238E-06
   773    0.22638E+04   -0.12220E+03   -0.78641E-08   -0.72202E-10    0.11685E-16   -0.12220E+03    0.20934E+02    0.13902E-08    0.86685E-13    0.19982E-20   -0.78641E-08    0.13902E-08    0.14411E-13    0.11209E-09    0.24347E-11   -0.72202E-10    0.86685E-13    0.11209E-09    0.17230E-04    0.64460E-06    0.11685E-16    0.19982E-20    0.24347E-11    0.64460E-06    0.23241E-06
   774    0.22706E+04   -0.12140E+03   -0.79001E-08   -0.70949E-10    0.11482E-16   -0.12140E+03    0.20664E+02    0.13668E-08    0.85181E-13    0.19635E-20   -0.79001E-08    0.13668E-08    0.14345E-13    0.11192E-09    0.24293E-11   -0.70949E-10    0.85181E-13    0.11192E-09    0.17248E-04    0.64480E-06    0.11482E-16    0.19635E-20    0.24293E-11    0.64480E-06    0.23245E-06
   775    0.22775E+04   -0.12055E+03   -0.79340E-08   -0.69459E-10    0.11241E-16   -0.12055E+03    0.20395E+02    0.13434E-08    0.83392E-13    0.19223E-20   -0.79340E-08    0.13434E-08    0.14280E-13    0.11175E-09    0.24238E-11   -0.69459E-10    0.83392E-13    0.11175E-09    0.17266E-04    0.64501E-06    0.11241E-16    0.19223E-20    0.24238E-11    0.64501E-06    0.23248E-06
   776    0.22841E+04   -0.11968E+03   -0.79657E-08   -0.67746E-10    0.10964E-16   -0.11968E+03    0.20129E+02    0.13200E-08    0.81336E-13    0.18749E-20   -0.79657E-08    0.13200E-08    0.14214E-13    0.11158E-09    0.24183E-11   -0.67746E-10    0.81336E-13    0.11158E-09    0.17284E-04    0.64521E-06    0.10964E-16    0.18749E-20    0.24183E-11    0.64521E-06    0.23252E-06
   777    0.22906E+04   -0.11877E+03   -0.79952E-08   -0.65827E-10    0.10653E-16   -0.11877E+03    0.19863E+02    0.12965E-08    0.79031E-13    0.18217E-20   -0.79952E-08    0.12965E-08    0.14149E-13    0.11142E-09    0.24129E-11   -0.65827E-10    0.79031E-13    0.11142E-09    0.17302E-04    0.64541E-06    0.10653E-16    0.18217E-20    0.24129E-11    0.64541E-06    0.23255E-06
   778    0.22972E+04   -0.11783E+03   -0.80226E-08   -0.63716E-10    0.10311E-16   -0.11783E+03    0.19600E+02    0.12731E-08    0.76497E-13    0.17633E-20   -0.80226E-08    0.12731E-08    0.14085E-13    0.11125E-09    0.24075E-11   -0.63716E-10    0.76497E-13    0.11125E-09    0.17319E-04    0.64561E-06    0.10311E-16    0.17633E-20    0.24075E-11    0.64561E-06    0.23259E-06
   779    0.23035E+04   -0.11686E+03   -0.80479E-08   -0.61429E-10    0.99413E-17   -0.11686E+03    0.19339E+02    0.12497E-08    0.73751E-13    0.17000E-20   -0.80479E-08    0.12497E-08    0.14020E-13    0.11109E-09    0.24021E-11   -0.61429E-10    0.73751E-13    0.11109E-09    0.17337E-04    0.64581E-06    0.99413E-17    0.17000E-20    0.24021E-11    0.64581E-06    0.23262E-06
   780    0.23096E+04   -0.11586E+03   -0.80712E-08   -0.58981E-10    0.95452E-17   -0.11586E+03    0.19078E+02    0.12263E-08    0.70812E-13    0.16323E-20   -0.80712E-08    0.12263E-08    0.13957E-13    0.11092E-09    0.23967E-11   -0.58981E-10    0.70812E-13    0.11092E-09    0.17355E-04    0.64601E-06    0.95452E-17    0.16323E-20    0.23967E-11    0.64601E-06    0.23266E-06
   781    0.23157E+04   -0.11483E+03   -0.80923E-08   -0.56388E-10    0.91256E-17   -0.11483E+03    0.18821E+02    0.12029E-08    0.67699E-13    0.15605E-20   -0.80923E-08    0.12029E-08    0.13893E-13    0.11076E-09    0.23914E-11   -0.56388E-10    0.67699E-13    0.11076E-09    0.17373E-04    0.64621E-06    0.91256E-17    0.15605E-20    0.23914E-11    0.64621E-06    0.23269E-06
   782    0.23216E+04   -0.11379E+03   -0.81113E-08   -0.53665E-10    0.86849E-17   -0.11379E+03    0.18566E+02    0.11795E-08    0.64430E-13    0.14852E-20   -0.81113E-08    0.11795E-08    0.13830E-13    0.11059E-09    0.23860E-11   -0.53665E-10    0.64430E-13    0.11059E-09    0.17390E-04    0.64641E-06    0.86849E-17    0.14852E-20    0.23860E-11    0.64641E-06    0.23272E-06
   783    0.23275E+04   -0.11269E+03   -0.81284E-08   -0.50828E-10    0.82257E-17   -0.11269E+03    0.18313E+02    0.11562E-08    0.61024E-13    0.14067E-20   -0.81284E-08    0.11562E-08    0.13767E-13    0.11043E-09    0.23807E-11   -0.50828E-10    0.61024E-13    0.11043E-09    0.17408E-04    0.64660E-06    0.82257E-17    0.14067E-20    0.23807E-11    0.64660E-06    0.23276E-06
   784    0.23332E+04   -0.11157E+03   -0.81433E-08   -0.47891E-10    0.77505E-17   -0.11157E+03    0.18063E+02    0.11328E-08    0.57498E-13    0.13254E-20   -0.81433E-08    0.11328E-08    0.13705E-13    0.11026E-09    0.23754E-11   -0.47891E-10    0.57498E-13    0.11026E-09    0.17426E-04    0.64680E-06    0.77505E-17    0.13254E-20    0.23754E-11    0.64680E-06    0.23279E-06
   785    0.23387E+04   -0.11043E+03   -0.81563E-08   -0.44871E-10    0.72617E-17   -0.11043E+03    0.17815E+02    0.11095E-08    0.53872E-13    0.12418E-20   -0.81563E-08    0.11095E-08    0.13643E-13    0.11010E-09    0.23701E-11   -0.44871E-10    0.53872E-13    0.11010E-09    0.17444E-04    0.64700E-06    0.72617E-17    0.12418E-20    0.23701E-11    0.64700E-06    0.23282E-06
   786    0.23441E+04   -0.10923E+03   -0.81672E-08   -0.41783E-10    0.67619E-17   -0.10923E+03    0.17570E+02    0.10863E-08    0.50165E-13    0.11563E-20   -0.81672E-08    0.10863E-08    0.13581E-13    0.10994E-09    0.23648E-11   -0.41783E-10    0.50165E-13    0.10994E-09    0.17461E-04    0.64719E-06    0.67619E-17    0.11563E-20    0.23648E-11    0.64719E-06    0.23286E-06
   787    0.23493E+04   -0.10802E+03   -0.81762E-08   -0.38642E-10    0.62536E-17   -0.10802E+03    0.17328E+02    0.10630E-08    0.46393E-13    0.10694E-20   -0.81762E-08    0.10630E-08    0.13520E-13    0.10978E-09    0.23596E-11   -0.38642E-10    0.46393E-13    0.10978E-09    0.17479E-04    0.64739E-06    0.62536E-17    0.10694E-20    0.23596E-11    0.64739E-06    0.23289E-06
   788    0.23544E+04   -0.10679E+03   -0.81832E-08   -0.35463E-10    0.57391E-17   -0.10679E+03    0.17089E+02    0.10399E-08    0.42577E-13    0.98143E-21   -0.81832E-08    0.10399E-08    0.13459E-13    0.10962E-09    0.23543E-11   -0.35463E-10    0.42577E-13    0.10962E-09    0.17497E-04    0.64758E-06    0.57391E-17    0.98143E-21    0.23543E-11    0.64758E-06    0.23292E-06
   789    0.23593E+04   -0.10554E+03   -0.81882E-08   -0.32262E-10    0.52211E-17   -0.10554E+03    0.16851E+02    0.10167E-08    0.38734E-13    0.89285E-21   -0.81882E-08    0.10167E-08    0.13398E-13    0.10945E-09    0.23491E-11   -0.32262E-10    0.38734E-13    0.10945E-09    0.17514E-04    0.64777E-06    0.52211E-17    0.89285E-21    0.23491E-11    0.64777E-06    0.23296E-06
   790    0.23642E+04   -0.10425E+03   -0.81913E-08   -0.29055E-10    0.47021E-17   -0.10425E+03    0.16618E+02    0.99360E-09    0.34883E-13    0.80409E-21   -0.81913E-08    0.99360E-09    0.13338E-13    0.10929E-09    0.23439E-11   -0.29055E-10    0.34883E-13    0.10929E-09    0.17532E-04    0.64797E-06    0.47021E-17    0.80409E-21    0.23439E-11    0.64797E-06    0.23299E-06
   791    0.23688E+04   -0.10292E+03   -0.81924E-08   -0.25856E-10    0.41844E-17   -0.10292E+03    0.16388E+02    0.97055E-09    0.31043E-13    0.71556E-21   -0.81924E-08    0.97055E-09    0.13278E-13    0.10913E-09    0.23387E-11   -0.25856E-10    0.31043E-13    0.10913E-09    0.17549E-04    0.64816E-06    0.41844E-17    0.71556E-21    0.23387E-11    0.64816E-06    0.23302E-06
   792    0.23733E+04   -0.10159E+03   -0.81917E-08   -0.22681E-10    0.36706E-17   -0.10159E+03    0.16162E+02    0.94755E-09    0.27231E-13    0.62770E-21   -0.81917E-08    0.94755E-09    0.13218E-13    0.10897E-09    0.23335E-11   -0.22681E-10    0.27231E-13    0.10897E-09    0.17567E-04    0.64835E-06    0.36706E-17    0.62770E-21    0.23335E-11    0.64835E-06    0.23305E-06
   793    0.23776E+04   -0.10021E+03   -0.81890E-08   -0.19546E-10    0.31632E-17   -0.10021E+03    0.15940E+02    0.92462E-09    0.23467E-13    0.54094E-21   -0.81890E-08    0.92462E-09    0.13159E-13    0.10881E-09    0.23284E-11   -0.19546E-10    0.23467E-13    0.10881E-09    0.17585E-04    0.64854E-06    0.31632E-17    0.54094E-21    0.23284E-11    0.64854E-06    0.23309E-06
   794    0.23817E+04   -0.98825E+02   -0.81844E-08   -0.16466E-10    0.26648E-17   -0.98825E+02    0.15722E+02    0.90175E-09    0.19769E-13    0.45569E-21   -0.81844E-08    0.90175E-09    0.13100E-13    0.10865E-09    0.23232E-11   -0.16466E-10    0.19769E-13    0.10865E-09    0.17602E-04    0.64873E-06    0.26648E-17    0.45569E-21    0.23232E-11    0.64873E-06    0.23312E-06
   795    0.23857E+04   -0.97407E+02   -0.81780E-08   -0.13456E-10    0.21776E-17   -0.97407E+02    0.15506E+02    0.87894E-09    0.16155E-13    0.37239E-21   -0.81780E-08    0.87894E-09    0.13042E-13    0.10849E-09    0.23181E-11   -0.13456E-10    0.16155E-13    0.10849E-09    0.17620E-04    0.64892E-06    0.21776E-17    0.37239E-21    0.23181E-11    0.64892E-06    0.23315E-06
   796    0.23896E+04   -0.95973E+02   -0.81698E-08   -0.10532E-10    0.17044E-17   -0.95973E+02    0.15295E+02    0.85621E-09    0.12644E-13    0.29146E-21   -0.81698E-08    0.85621E-09    0.12983E-13    0.10834E-09    0.23130E-11   -0.10532E-10    0.12644E-13    0.10834E-09    0.17637E-04    0.64911E-06    0.17044E-17    0.29146E-21    0.23130E-11    0.64911E-06    0.23318E-06
   797    0.23932E+04   -0.94510E+02   -0.81597E-08   -0.77086E-11    0.12475E-17   -0.94510E+02    0.15087E+02    0.83355E-09    0.92550E-14    0.21334E-21   -0.81597E-08    0.83355E-09    0.12925E-13    0.10818E-09    0.23079E-11   -0.77086E-11    0.92550E-14    0.10818E-09    0.17655E-04    0.64930E-06    0.12475E-17    0.21334E-21    0.23079E-11    0.64930E-06    0.23321E-06
   798    0.23967E+04   -0.93031E+02   -0.81478E-08   -0.50020E-11    0.80951E-18   -0.93031E+02    0.14884E+02    0.81097E-09    0.60055E-14    0.13843E-21   -0.81478E-08    0.81097E-09    0.12868E-13    0.10802E-09    0.23028E-11   -0.50020E-11    0.60055E-14    0.10802E-09    0.17672E-04    0.64949E-06    0.80951E-18    0.13843E-21    0.23028E-11    0.64949E-06    0.23324E-06
   799    0.24000E+04   -0.91530E+02   -0.81341E-08   -0.24274E-11    0.39283E-18   -0.91530E+02    0.14684E+02    0.78847E-09    0.29143E-14    0.67177E-22   -0.81341E-08    0.78847E-09    0.12811E-13    0.10786E-09    0.22977E-11   -0.24274E-11    0.29143E-14    0.10786E-09    0.17690E-04    0.64967E-06    0.39283E-18    0.67177E-22    0.22977E-11    0.64967E-06    0.23327E-06
   800    0.24032E+04   -0.90006E+02   -0.81185E-08    0.00000E+00    0.00000E+00   -0.90006E+02    0.14489E+02    0.76606E-09    0.00000E+00    0.00000E+00   -0.81185E-08    0.76606E-09    0.12754E-13    0.10771E-09    0.22927E-11    0.00000E+00    0.00000E+00    0.10771E-09    0.17707E-04    0.64986E-06    0.00000E+00    0.00000E+00    0.22927E-11    0.64986E-06    0.23330E-06
   801    0.24062E+04   -0.88467E+02   -0.81013E-08    0.22679E-11   -0.36703E-18   -0.88467E+02    0.14298E+02    0.74374E-09   -0.27229E-14   -0.62765E-22   -0.81013E-08    0.74374E-09    0.12697E-13    0.10755E-09    0.22877E-11    0.22679E-11   -0.27229E-14    0.10755E-09    0.17725E-04    0.65004E-06   -0.36703E-18   -0.62765E-22    0.22877E-11    0.65004E-06    0.23333E-06
   802    0.24089E+04   -0.86890E+02   -0.80822E-08    0.43772E-11   -0.70839E-18   -0.86890E+02    0.14111E+02    0.72151E-09   -0.52553E-14   -0.12114E-21   -0.80822E-08    0.72151E-09    0.12641E-13    0.10739E-09    0.22826E-11    0.43772E-11   -0.52553E-14    0.10739E-09    0.17742E-04    0.65023E-06   -0.70839E-18   -0.12114E-21    0.22826E-11    0.65023E-06    0.23337E-06
   803    0.24116E+04   -0.85313E+02   -0.80615E-08    0.63321E-11   -0.10248E-17   -0.85313E+02    0.13928E+02    0.69938E-09   -0.76024E-14   -0.17524E-21   -0.80615E-08    0.69938E-09    0.12585E-13    0.10724E-09    0.22776E-11    0.63321E-11   -0.76024E-14    0.10724E-09    0.17760E-04    0.65041E-06   -0.10248E-17   -0.17524E-21    0.22776E-11    0.65041E-06    0.23340E-06
   804    0.24140E+04   -0.83706E+02   -0.80390E-08    0.81367E-11   -0.13168E-17   -0.83706E+02    0.13750E+02    0.67735E-09   -0.97689E-14   -0.22518E-21   -0.80390E-08    0.67735E-09    0.12529E-13    0.10708E-09    0.22726E-11    0.81367E-11   -0.97689E-14    0.10708E-09    0.17777E-04    0.65060E-06   -0.13168E-17   -0.22518E-21    0.22726E-11    0.65060E-06    0.23343E-06
   805    0.24164E+04   -0.82083E+02   -0.80149E-08    0.97950E-11   -0.15852E-17   -0.82083E+02    0.13576E+02    0.65542E-09   -0.11760E-13   -0.27108E-21   -0.80149E-08    0.65542E-09    0.12473E-13    0.10693E-09    0.22677E-11    0.97950E-11   -0.11760E-13    0.10693E-09    0.17795E-04    0.65078E-06   -0.15852E-17   -0.27108E-21    0.22677E-11    0.65078E-06    0.23346E-06
   806    0.24184E+04   -0.80445E+02   -0.79891E-08    0.11311E-10   -0.18306E-17   -0.80445E+02    0.13407E+02    0.63359E-09   -0.13580E-13   -0.31304E-21   -0.79891E-08    0.63359E-09    0.12418E-13    0.10677E-09    0.22627E-11    0.11311E-10   -0.13580E-13    0.10677E-09    0.17812E-04    0.65096E-06   -0.18306E-17   -0.31304E-21    0.22627E-11    0.65096E-06    0.23349E-06
   807    0.24203E+04   -0.78792E+02   -0.79617E-08    0.12690E-10   -0.20536E-17   -0.78792E+02    0.13243E+02    0.61186E-09   -0.15235E-13   -0.35119E-21   -0.79617E-08    0.61186E-09    0.12363E-13    0.10662E-09    0.22578E-11    0.12690E-10   -0.15235E-13    0.10662E-09    0.17830E-04    0.65115E-06   -0.20536E-17   -0.35119E-21    0.22578E-11    0.65115E-06    0.23351E-06
   808    0.24219E+04   -0.77115E+02   -0.79327E-08    0.13934E-10   -0.22550E-17   -0.77115E+02    0.13084E+02    0.59024E-09   -0.16729E-13   -0.38563E-21   -0.79327E-08    0.59024E-09    0.12309E-13    0.10647E-09    0.22529E-11    0.13934E-10   -0.16729E-13    0.10647E-09    0.17847E-04    0.65133E-06   -0.22550E-17   -0.38563E-21    0.22529E-11    0.65133E-06    0.23354E-06
   809    0.24235E+04   -0.75431E+02   -0.79021E-08    0.15049E-10   -0.24354E-17   -0.75431E+02    0.12930E+02    0.56874E-09   -0.18068E-13   -0.41648E-21   -0.79021E-08    0.56874E-09    0.12255E-13    0.10631E-09    0.22479E-11    0.15049E-10   -0.18068E-13    0.10631E-09    0.17865E-04    0.65151E-06   -0.24354E-17   -0.41648E-21    0.22479E-11    0.65151E-06    0.23357E-06
   810    0.24247E+04   -0.73724E+02   -0.78699E-08    0.16038E-10   -0.25955E-17   -0.73724E+02    0.12781E+02    0.54735E-09   -0.19255E-13   -0.44386E-21   -0.78699E-08    0.54735E-09    0.12201E-13    0.10616E-09    0.22430E-11    0.16038E-10   -0.19255E-13    0.10616E-09    0.17882E-04    0.65169E-06   -0.25955E-17   -0.44386E-21    0.22430E-11    0.65169E-06    0.23360E-06
   811    0.24258E+04   -0.72001E+02   -0.78363E-08    0.16906E-10   -0.27360E-17   -0.72001E+02    0.12637E+02    0.52607E-09   -0.20297E-13   -0.46787E-21   -0.78363E-08    0.52607E-09    0.12147E-13    0.10601E-09    0.22382E-11    0.16906E-10   -0.20297E-13    0.10601E-09    0.17899E-04    0.65187E-06   -0.27360E-17   -0.46787E-21    0.22382E-11    0.65187E-06    0.23363E-06
   812    0.24267E+04   -0.70269E+02   -0.78011E-08    0.17656E-10   -0.28574E-17   -0.70269E+02    0.12500E+02    0.50491E-09   -0.21198E-13   -0.48864E-21   -0.78011E-08    0.50491E-09    0.12094E-13    0.10585E-09    0.22333E-11    0.17656E-10   -0.21198E-13    0.10585E-09    0.17917E-04    0.65205E-06   -0.28574E-17   -0.48864E-21    0.22333E-11    0.65205E-06    0.23366E-06
   813    0.24274E+04   -0.68525E+02   -0.77644E-08    0.18294E-10   -0.29606E-17   -0.68525E+02    0.12365E+02    0.48387E-09   -0.21963E-13   -0.50628E-21   -0.77644E-08    0.48387E-09    0.12041E-13    0.10570E-09    0.22285E-11    0.18294E-10   -0.21963E-13    0.10570E-09    0.17934E-04    0.65223E-06   -0.29606E-17   -0.50628E-21    0.22285E-11    0.65223E-06    0.23369E-06
   814    0.24281E+04   -0.66769E+02   -0.77263E-08    0.18822E-10   -0.30460E-17   -0.66769E+02    0.12237E+02    0.46296E-09   -0.22597E-13   -0.52089E-21   -0.77263E-08    0.46296E-09    0.11988E-13    0.10555E-09    0.22236E-11    0.18822E-10   -0.22597E-13    0.10555E-09    0.17952E-04    0.65240E-06   -0.30460E-17   -0.52089E-21    0.22236E-11    0.65240E-06    0.23372E-06
   815    0.24284E+04   -0.65000E+02   -0.76867E-08    0.19245E-10   -0.31145E-17   -0.65000E+02    0.12114E+02    0.44217E-09   -0.23106E-13   -0.53261E-21   -0.76867E-08    0.44217E-09    0.11936E-13    0.10540E-09    0.22188E-11    0.19245E-10   -0.23106E-13    0.10540E-09    0.17969E-04    0.65258E-06   -0.31145E-17   -0.53261E-21    0.22188E-11    0.65258E-06    0.23374E-06
   816    0.24285E+04   -0.63221E+02   -0.76457E-08    0.19567E-10   -0.31667E-17   -0.63221E+02    0.11997E+02    0.42151E-09   -0.23493E-13   -0.54153E-21   -0.76457E-08    0.42151E-09    0.11884E-13    0.10525E-09    0.22140E-11    0.19567E-10   -0.23493E-13    0.10525E-09    0.17986E-04    0.65276E-06   -0.31667E-17   -0.54153E-21    0.22140E-11    0.65276E-06    0.23377E-06
   817    0.24284E+04   -0.61431E+02   -0.76034E-08    0.19793E-10   -0.32032E-17   -0.61431E+02    0.11884E+02    0.40098E-09   -0.23764E-13   -0.54778E-21   -0.76034E-08    0.40098E-09    0.11832E-13    0.10510E-09    0.22092E-11    0.19793E-10   -0.23764E-13    0.10510E-09    0.18004E-04    0.65293E-06   -0.32032E-17   -0.54778E-21    0.22092E-11    0.65293E-06    0.23380E-06
   818    0.24283E+04   -0.59632E+02   -0.75596E-08    0.19926E-10   -0.32248E-17   -0.59632E+02    0.11778E+02    0.38058E-09   -0.23924E-13   -0.55146E-21   -0.75596E-08    0.38058E-09    0.11780E-13    0.10495E-09    0.22044E-11    0.19926E-10   -0.23924E-13    0.10495E-09    0.18021E-04    0.65311E-06   -0.32248E-17   -0.55146E-21    0.22044E-11    0.65311E-06    0.23383E-06
   819    0.24279E+04   -0.57823E+02   -0.75146E-08    0.19971E-10   -0.32320E-17   -0.57823E+02    0.11677E+02    0.36032E-09   -0.23977E-13   -0.55270E-21   -0.75146E-08    0.36032E-09    0.11729E-13    0.10480E-09    0.21997E-11    0.19971E-10   -0.23977E-13    0.10480E-09    0.18038E-04    0.65328E-06   -0.32320E-17   -0.55270E-21    0.21997E-11    0.65328E-06    0.23386E-06
   820    0.24273E+04   -0.56006E+02   -0.74682E-08    0.19931E-10   -0.32256E-17   -0.56006E+02    0.11582E+02    0.34020E-09   -0.23930E-13   -0.55160E-21   -0.74682E-08    0.34020E-09    0.11678E-13    0.10465E-09    0.21949E-11    0.19931E-10   -0.23930E-13    0.10465E-09    0.18055E-04    0.65346E-06   -0.32256E-17   -0.55160E-21    0.21949E-11    0.65346E-06    0.23388E-06
   821    0.24264E+04   -0.54182E+02   -0.74205E-08    0.19812E-10   -0.32062E-17   -0.54182E+02    0.11491E+02    0.32022E-09   -0.23786E-13   -0.54829E-21   -0.74205E-08    0.32022E-09    0.11627E-13    0.10450E-09    0.21902E-11    0.19812E-10   -0.23786E-13    0.10450E-09    0.18073E-04    0.65363E-06   -0.32062E-17   -0.54829E-21    0.21902E-11    0.65363E-06    0.23391E-06
